,CreationTime,principal component 1,principal component 2,principal component 3,principal component 4,principal component 5,principal component 6,InBandwidth
1133,2018-08-18 04:45:00,-571633102.0947007,-117491547.21129157,-22251008.19013466,-12454.426256708563,850.0251197046308,452.5833108200488,68256338.67970659
1134,2018-08-18 05:00:00,-573079253.3289334,-122445248.65833145,-19703221.984414704,-14143.801658822393,998.8209767303998,517.4531534504276,66867831.60095392
1135,2018-08-18 05:15:00,-544331302.2154288,-117397129.09319495,-22305690.402887087,-11215.584914610732,120.38790600411862,778.3275836656595,91169430.84882802
1136,2018-08-18 05:30:00,-537294118.3509775,-117335536.86026552,-22334944.894829504,-11222.77626659984,760.1657476656804,819.0325878084516,99482304.0219098
1137,2018-08-18 05:45:00,-527977537.5363544,-117231827.71012416,-22389286.284763444,-12365.945283844,492.4827512722586,842.6681862811706,106653416.53548875
1138,2018-08-18 06:00:00,-503980022.5973536,-121790097.19416548,-20047610.520202108,-16246.963528282404,1024.4707411935049,1077.1470745907786,128374976.69467932
1139,2018-08-18 06:15:00,-471328817.93062943,-116693226.27783823,-22672392.121858764,-15128.495121607952,58.054037528345404,1026.3165856461706,158888953.59307912
1140,2018-08-18 06:30:00,-450506468.5979427,-116550780.43105942,-22747895.912628703,-15536.41744999285,1588.7473147806963,886.940287333152,179998352.62902933
1141,2018-08-18 06:45:00,-488519903.39528346,-116635463.27864845,-22700239.07390688,3355.9160383132653,1544.8156494844395,226.24561092274882,170706223.63585287
1142,2018-08-18 07:00:00,-463576852.87968576,-121151133.42017402,-20380570.46186625,8479.070169927696,786.8061786692097,171.4316644462404,203680600.60876408
1143,2018-08-18 07:15:00,-347577277.15727854,-115881742.15743399,-23103076.31863794,-23389.787052753607,4083.5290369844456,817.6556254181085,273981092.1196959
1144,2018-08-18 07:30:00,-314361287.85217214,-115698346.88777524,-23200976.033935335,-23005.820097755946,5126.054882282709,620.7817214897797,307076110.5866484
1145,2018-08-18 07:45:00,-282455076.5421301,-115201289.02122617,-23460047.422149282,-22721.304251680827,4371.630346800422,497.096720264563,336038294.68747413
1146,2018-08-18 08:00:00,-243185487.29507974,-119988117.51898375,-21002472.874113414,-25892.160757953163,3494.328605834858,508.3787616892097,371981410.5675581
1147,2018-08-18 08:15:00,-206838287.19567582,-114993282.14601769,-23626067.652754664,-28504.701155432966,4576.667229583332,232.02225118841847,405070524.4739216
1148,2018-08-18 08:30:00,-171272548.98932815,-114446858.84242927,-23910922.025397226,-28805.5484079428,5222.122382521394,4.192817364429824,439187844.8204311
1149,2018-08-18 08:45:00,-279482278.8292123,-114781960.5338649,-23726889.770113308,43126.57703860713,-2858.638471716875,-1651.1632480228343,422702555.1782323
1150,2018-08-18 09:00:00,-237410606.13660777,-119602051.72065546,-21252508.1813835,47869.050055803506,-2460.2390994878647,-1906.4592488186138,471887359.9863423
1151,2018-08-18 09:15:00,19862542.65769791,-112853705.03488699,-24750874.725198142,-34804.69985988437,4421.421883801451,-368.2367951549892,612267729.0177811
1152,2018-08-18 09:30:00,90677359.02751026,-112531328.1881795,-24924304.47984474,-31835.52871799611,5252.52092340451,-644.204052941326,682699552.7593678
1153,2018-08-18 09:45:00,173921624.0684103,-112318828.96435478,-25042567.60122485,-34592.74807766107,5178.469530948801,-923.9297122199594,758405708.4077654
1154,2018-08-18 10:00:00,266153921.21599245,-116817710.73916964,-22738792.718442958,-40468.12571247247,5272.979536368121,-854.7642665266592,843263560.509991
1155,2018-08-18 10:15:00,333932297.7286058,-111311336.39303993,-25577963.41970094,-35359.0728461773,1899.4137789007552,-1103.469509015124,903348556.2581756
1156,2018-08-18 10:30:00,385194077.725285,-110685549.96399964,-25905325.012023684,-33043.84486004196,3107.117394908891,-1092.0150916020768,953617430.5029008
1157,2018-08-18 10:45:00,102902063.904754,-118381644.93876782,-21916826.54546127,101545.38328435722,-12018.126739105246,-4055.853086673778,851063355.3068894
1158,2018-08-18 11:00:00,122055252.7368691,-130588419.29825044,-15641090.90227883,99778.25976786073,-11306.23043790361,-3893.6724419057223,870032834.7370449
1159,2018-08-18 11:15:00,445536013.8498013,-109975543.16761307,-26280162.004724428,-37153.78811453903,4218.789103883494,-922.3580797395471,1008033192.4113779
1160,2018-08-18 11:30:00,477818707.83960027,-117361696.65387227,-22481852.89620607,-45817.65838839101,3910.507224518317,-469.6015366947574,1035117255.2351123
1161,2018-08-18 11:45:00,442942868.185875,-110189481.70607238,-26166675.877335347,-37536.344666257995,4507.639131529626,-1172.501337391042,1005758409.8567977
1162,2018-08-18 12:00:00,448999623.84959894,-144699302.4618821,-8419335.054154528,-49685.58785724619,5348.881141009452,-445.3618973339572,1012418681.7192242
1163,2018-08-18 12:15:00,469577551.2883644,-117538185.54572777,-22390195.69976714,-39025.89846838948,3186.2463462827864,-984.5742925833704,1031038628.564845
1164,2018-08-18 12:30:00,472416405.75864357,-124277127.6388464,-18924742.24088415,-38135.97386303937,3176.700880518669,-714.8494714960362,1033331100.7307408
1165,2018-08-18 12:45:00,173700029.34637654,-117651831.946085,-22299795.10120378,101196.98026785055,-13349.147959861388,-3887.4770244542965,917970493.197059
1166,2018-08-18 13:00:00,196795632.40934023,-116105235.76362863,-23097651.65477084,189891.76305188745,-16964.025528798364,-3830.7619487346124,1047837257.1122851
1167,2018-08-18 13:15:00,141030876.22125274,-111349439.99158984,-25537515.313311573,112037.41266065823,-13214.508236309308,-4684.395118715464,894207663.880743
1168,2018-08-18 13:30:00,479184603.13710415,-110567000.9783389,-25976431.272002175,-41863.55406535995,700.2177842314029,-1277.1756539661017,1033409924.7426699
1169,2018-08-18 13:45:00,505644567.2502989,-110687185.81971343,-25917476.864464734,-47445.447230090234,2672.229102932686,-1166.7931542904967,1055560654.441174
1170,2018-08-18 14:00:00,501752704.11158305,-115521217.65001203,-23430972.179789104,-50918.31912889584,2244.264075372312,-1081.569726145121,1051094307.03275
1171,2018-08-18 14:15:00,529323334.02179176,-117987918.65781079,-22165351.45763968,-55371.99899663587,6607.09921358916,-1076.0138908350089,1080586969.7681394
1172,2018-08-18 14:30:00,533095279.7973493,-125162196.17692183,-18476110.85868158,-55230.03268855419,5631.352001088825,-942.7683542590495,1081295073.3420973
1173,2018-08-18 14:45:00,187385193.21490872,-111550842.3991966,-25438929.185552057,127958.92067279118,-16907.812095923124,-4486.468725820568,957304825.4796033
1174,2018-08-18 15:00:00,237647566.3033355,-123760588.91594896,-19164993.808848757,202189.9655414133,-17160.383807942093,-3632.119284736525,1105496179.6957657
1175,2018-08-18 15:15:00,233532734.09966186,-133389308.29853599,-14212642.239356883,113852.29614061254,-13147.849209751848,-3496.1229475218884,1003664261.6132842
1176,2018-08-18 15:30:00,603380520.3629003,-117722858.79217868,-22309652.990096904,-51354.776018895216,6426.745774439952,50.68631551365162,1150496328.0050335
1177,2018-08-18 16:00:00,522094761.4153963,-123222655.78021306,-19472403.130842984,-42105.061125574044,4427.724323910594,-707.4110416064514,1077939803.5189774
1178,2018-08-18 16:15:00,489422212.5451174,-110893628.06936489,-25809553.04737976,-37089.43012854197,108.44310435879949,-1203.0805974912373,1041886870.028633
1179,2018-08-18 16:30:00,468394253.0219503,-110900760.20898992,-25803617.872589123,-37633.2710389696,1285.8350918631506,-1350.023322050812,1024541437.9550854
1180,2018-08-18 16:45:00,114769059.98455812,-118880281.57961448,-21661661.679614354,105787.10087209371,-12643.816127107091,-4470.187697563153,867527919.3184081
1181,2018-08-18 17:00:00,86281657.5056323,-116622134.22617334,-22819902.52675188,182329.08489358073,-16577.679057817888,-4090.1139845145995,932811817.1560652
1182,2018-08-18 17:15:00,37260409.08719225,-111945112.00012134,-25219982.5292467,100308.01685116501,-11873.152378481826,-4331.000718882729,788748317.4660144
1183,2018-08-18 17:30:00,309797732.3976396,-110858365.50262171,-25808320.486628518,-40688.59927205274,2939.085676213305,-1035.723576290902,880663034.2623297
1184,2018-08-18 17:45:00,293956785.14276123,-110741898.31657538,-25866508.535045072,-36173.529867322766,2930.116243450003,-713.488533491031,868324647.7787707
1185,2018-08-18 18:00:00,290873851.513997,-115377720.52117106,-23482029.06535307,-42753.587010960895,2965.7211284160217,-494.7867737072856,860750166.6412903
1186,2018-08-18 18:15:00,269336317.78235155,-110813319.15405735,-25827125.175909143,-43260.342263413215,2984.8118455284452,-660.4051717849734,839537459.5748827
1187,2018-08-18 19:30:00,3566206.533052558,-111520996.2509596,-25434470.207724024,91853.99127783264,-8284.786664518342,-2523.1179136051687,743904927.1372093
1188,2018-08-18 19:45:00,361702866.8721714,-110653545.37182872,-25919252.72751213,-36686.5455259369,2120.064825265805,1200.2449501419142,930583498.7617383
1189,2018-08-18 20:00:00,432356769.786688,-115925579.85052338,-23215528.768404886,-44741.306238063655,7463.351922754414,1800.1861373687532,999777547.0793967
1190,2018-08-18 20:15:00,466895960.17250216,-110803880.99189527,-25853283.023557007,-44538.89872890964,6889.064441421995,2068.400852514852,1028380380.7301664
1191,2018-08-18 20:30:00,480565782.5319899,-110789933.51093595,-25861931.399667606,-48397.978559477946,6983.692311343137,2240.2934849537896,1040843778.8647664
1192,2018-08-18 20:45:00,139348492.85502577,-111630316.6682817,-25392880.08722825,119886.95462872705,-8811.181259506087,-1255.2394533162949,915819563.5469439
1193,2018-08-18 21:00:00,154659860.958878,-116597590.80069102,-22839919.459302872,121111.8500032631,-10646.985797013069,-897.8224828737177,932172858.7163656
1194,2018-08-18 21:15:00,503026623.97405636,-110754078.01217484,-25882791.99100043,-44281.867739022404,6084.884793738604,2520.48375957858,1061477349.303171
1195,2018-08-18 21:30:00,513921063.51216304,-110742017.40404208,-25890169.972805243,-46303.39421186764,4856.931087584882,2688.389027003346,1068479206.9962972
1196,2018-08-18 21:45:00,516142686.90142375,-111068499.7664884,-25722502.560306434,-44078.216513130574,2850.4266743907906,2900.0868133366494,1068555495.7430466
1197,2018-08-18 22:00:00,505839204.66227984,-115636799.88578281,-23371966.561345447,-39860.49116881313,1592.6478577550647,3114.343087414084,1060418884.0241408
1198,2018-08-18 22:15:00,517146683.1017046,-110658519.50034405,-25933459.720537335,-46085.78987676496,4603.841183484936,3484.903157807327,1069721202.3911117
1199,2018-08-18 23:00:00,97364100.47106433,-116564314.05815832,-22850860.52123097,104568.73723621375,-12750.666584316657,1798.6192306380235,848564733.2179781
1200,2018-08-18 23:15:00,46371726.81475654,-111882172.75141005,-25253311.876395244,165421.73881461343,-14867.74962039049,2175.720671210469,871907296.8025807
1201,2018-08-18 23:30:00,476835.7578518317,-119537400.71906672,-21311376.615560185,141950.11694807422,-13440.699508325702,2791.846051381604,806638969.1524395
1202,2018-08-18 23:45:00,-69701121.08689106,-112131194.25939779,-25112759.709831882,69138.30263871256,-9322.610640906752,2482.9077322544567,650486307.7956523
1203,2018-08-19 00:00:00,61741389.12702831,-116964961.99814305,-22641020.96658532,-39939.87545788164,4605.577310205813,4422.278674680772,646575587.3325559
1204,2018-08-19 00:15:00,-2242145.3518627095,-112541562.97484131,-24909022.745881706,-36145.77906944913,4495.290898253608,4125.2975492361675,589383116.5663726
1205,2018-08-19 01:15:00,-389988469.57250696,-115082519.90205607,-23560409.62552907,14629.80087234223,1585.5088564363446,1203.3821914146192,278509647.0407855
1206,2018-08-19 01:30:00,-347464552.661178,-115212967.53599939,-23497921.26395442,-26191.669089949857,3121.8520825530845,1876.6483540751863,269526526.5816555
1207,2018-08-19 01:45:00,-383375256.8334761,-115262222.06753959,-23468718.47810372,-27768.382154746163,3295.4392570418963,1663.1408033419314,234431306.70795083
1208,2018-08-19 02:00:00,-410504179.679604,-120360421.87399356,-20843848.56779183,-27996.83003060078,3657.128470756858,1626.053352992946,210902300.21431303
1209,2018-08-19 02:15:00,-442438155.46997595,-115615678.79486202,-23280568.74899261,-21485.051309328443,1969.2007432473126,1408.7708485244686,181679629.61965925
1210,2018-08-19 02:30:00,-466193799.15207547,-122822126.99012773,-19574995.363258783,-20929.402890840036,2747.8118827123453,1385.7997914029374,162391874.57094166
1211,2018-08-19 02:45:00,-527481618.2389413,-116379776.91898304,-22881607.088944502,-6594.004546154072,1001.5250956000194,655.7285561988818,118945979.02701238
1212,2018-08-19 03:00:00,-537534227.5185194,-121183887.4942985,-20409826.716005813,-11230.462030571283,1699.3017899063736,698.5913567060043,105566280.93236576
1213,2018-08-19 03:15:00,-519239631.0984895,-116208315.99896468,-22970679.429240547,-16194.590465410534,997.1249110862959,789.2147480734735,111383924.80177116
1214,2018-08-19 03:30:00,-526953477.1178788,-116428764.50268964,-22856473.62041395,-16347.511528578461,1369.8233529630259,670.3921962776742,104774152.68271528
1215,2018-08-19 03:45:00,-539487845.671864,-116802083.93702668,-22663127.59324393,-14796.893303433115,395.39138559575986,610.1546344334569,93017327.41312991
1216,2018-08-19 04:00:00,-548342190.1779735,-121779279.06487879,-20102460.370601926,-17365.94211640421,1166.6538923398225,583.6778936333992,85299818.57406381
1217,2018-08-19 04:30:00,-638163510.5344964,-117137911.10122634,-22533851.567820355,-33269.48291553813,8208.611237252218,-607.3826930736528,5383005.670466339
1218,2018-08-19 04:45:00,-578137924.2032403,-116917886.3039595,-22653473.637660954,-14877.77125796119,1104.9953165238946,199.39300998927172,59204608.44303636
1219,2018-08-19 05:00:00,-576990664.8423436,-121915430.40997192,-20083418.828457348,-15082.473913857733,1445.3650983211378,273.14142520555953,61725442.70710181
1220,2018-08-19 05:15:00,-549627481.5141336,-116877014.69647145,-22677566.244630754,-10785.603684458989,-494.7345199557462,495.1975343126394,85529147.52350877
1221,2018-08-19 05:30:00,-547159971.1982023,-116810498.15370625,-22712040.608830106,-9835.638664280701,-1408.5220300767746,509.9221906940502,87102535.77072158
1222,2018-08-19 06:15:00,-486342636.89481837,-115959671.70723778,-23156170.402168557,-14199.754298323338,1013.268944107682,794.598954865412,144989319.61833075
1223,2018-08-19 06:30:00,-468992044.3806954,-115720235.54703678,-23281181.76138631,-17581.138136567533,1781.6424285556159,703.9176499556281,159632402.14780518
1224,2018-08-19 07:30:00,-445058545.5151054,-115268205.85784937,-23516227.69554405,7160.107777404411,1160.1154217417165,-534.2082692945381,219352864.99644047
1225,2018-08-19 08:15:00,-275290637.21684027,-113788666.83064122,-24295454.37438267,-24037.16037113695,3540.9227321696844,-38.395608886162215,340636014.945002
1226,2018-08-19 08:30:00,-225720325.31198698,-113705367.8706273,-24343640.16321845,-26444.763165332857,4323.53586758841,73.70196398913218,386665102.5509368
1227,2018-08-19 08:45:00,-332285241.93713707,-113799930.04893726,-24283496.195746094,32635.80942163574,-4850.8038092850875,-1375.34907522798,355072249.14392984
1228,2018-08-19 09:00:00,-300471682.4762254,-118625464.24528702,-21805210.416658893,33773.121331172755,-4442.1596607456695,-1162.5516457576502,388861963.2166117
1229,2018-08-19 09:15:00,-118280521.50527349,-112859080.43441822,-24790460.882933103,-25898.883703185227,1553.2093528441603,134.39881414689862,484424934.6864352
1230,2018-08-19 09:30:00,-61466075.36985697,-112395523.99828361,-25034991.15812288,-31686.239274804935,5105.977402771718,264.9503725178217,538129395.5243218
1231,2018-08-19 09:45:00,-15498561.698517404,-111732624.7754618,-25380871.36998859,-37954.922164930234,5396.832487318099,367.542322750268,577994546.3642378
1232,2018-08-19 10:00:00,9008263.785215305,-116676980.66539046,-22840689.890043896,-38965.4270058866,6820.696322273168,525.147893461497,603736647.5620233
1233,2018-08-19 10:15:00,34244728.25815553,-118691716.67718065,-21807256.026221447,-39416.508267292294,5842.406064939371,614.792290045148,625988231.5708878
1234,2018-08-19 11:30:00,-80807566.39787991,-110724655.15899564,-25901719.0312865,74455.61735725951,-2904.1951974251,-1374.7967757734075,652378782.6839706
1235,2018-08-19 11:45:00,207168688.77436614,-109960271.2290806,-26316386.337173235,-47744.61187476025,10473.708100367214,1480.191362827184,789273528.9064647
1236,2018-08-19 12:00:00,211283302.6096696,-114896304.24672237,-23775106.81023696,-52138.69574100162,11017.337478903759,1530.0427185738627,791955225.2190613
1237,2018-08-19 12:15:00,231887849.21095166,-109466032.3288911,-26573235.356379118,-53996.5558549005,11882.351563851618,1479.39452637082,811068275.1254518
1238,2018-08-19 12:30:00,248883024.12380716,-109345772.50419842,-26643278.72346847,-57911.75893428253,13019.238637519427,1729.9365331244815,824793811.1912048
1239,2018-08-19 13:30:00,-22040589.520191833,-109756841.73502362,-26396246.92826515,81551.52154874365,-4223.644471183485,-1323.552507946042,720654753.7339162
1240,2018-08-19 13:45:00,251084736.34730926,-108895006.89655384,-26868977.682356503,-55696.30190368073,12103.741514098532,1244.0212207918653,826033477.0973202
1241,2018-08-19 14:00:00,273875900.4039702,-113886326.11316212,-24298098.577019174,-59999.64487086891,14364.282007344873,1507.834753262094,851170939.0398527
1242,2018-08-19 14:15:00,285214244.4992662,-108754609.98517771,-26944862.65092211,-56205.7843089279,12995.07536588606,1478.3985984002065,861134455.4572419
1243,2018-08-19 14:30:00,310793688.28479064,-108690858.68898095,-26980407.674062405,-57223.544309617886,11216.630819923565,1789.0324875293102,881429427.4540462
1244,2018-08-19 14:45:00,28940106.838180784,-109161940.26325479,-26707692.973583233,88384.48694268828,-2300.389650420864,-1098.9927335863565,781469887.4972128
1245,2018-08-19 15:00:00,33361385.4825014,-114357580.69888529,-24036109.16438136,97587.60565389109,-4924.477361317447,-1029.4758921609853,795288243.3178864
1246,2018-08-19 15:15:00,351936989.966134,-108060107.2858516,-27309230.83366937,-52912.21507802621,11054.341744273725,2138.2931597139323,922749838.1183225
1247,2018-08-19 15:30:00,363306717.31040746,-107966371.47313282,-27358666.774286848,-60849.823007956,11184.123961567928,2239.7603555955084,927461240.252326
1248,2018-08-19 15:45:00,350341656.30598265,-107239066.22294314,-27731311.986401167,-56977.89674179634,10722.037802971421,1922.7292639862926,916167338.9871227
1249,2018-08-19 16:00:00,334629400.6745799,-112032129.95300645,-25264601.487153117,-58474.62671168619,10925.015290687978,1821.2903195762462,903063498.864043
1250,2018-08-19 16:15:00,291576646.159889,-107088721.237134,-27802294.701435827,-53521.62190188768,9841.022715530155,1301.8350919850632,861874800.6124626
1251,2018-08-19 16:30:00,275673443.78091013,-107047867.10357377,-27821590.65199155,-53037.58095332725,12105.82198749294,1076.8773973778177,850930476.9229543
1252,2018-08-19 16:45:00,-13769463.680619169,-104056695.50624225,-29328656.813154463,84101.1924484091,-1860.2233932795718,-1915.2750948347177,730143464.8455865
1253,2018-08-19 17:00:00,-23051419.507997368,-107978533.05158862,-27310701.625641637,81069.66169595685,-2387.0530102536372,-1905.5732537120082,718781253.475467
1254,2018-08-19 17:15:00,230501295.36381257,-99599477.9321783,-31647337.008489434,-46615.90893059234,10504.065799430799,488.0228152079406,809432234.9074802
1255,2018-08-19 17:30:00,199425110.3274957,-99465644.35571434,-31712814.23769987,-44227.75913652806,10252.19173863816,203.33330327035745,779765968.2754401
1256,2018-08-19 17:45:00,187121747.98106992,-99395696.3381932,-31747460.511702213,-42926.18303422067,9668.646420952198,92.54192575357786,768309787.1825856
1257,2018-08-19 18:00:00,181975536.2569022,-104398864.2385502,-29173834.99711779,-44151.79000953459,7909.163209387558,136.0108815667686,761478210.816529
1258,2018-08-19 18:15:00,180118492.5086095,-101878137.88057637,-30470014.86474866,-43838.22114733539,8831.078647319582,19.574045979996374,758527672.9012593
1259,2018-08-19 18:30:00,194680878.71951818,-101761355.20639703,-30531644.667512573,-42471.05984311152,9027.269936414747,113.51433007047588,774189128.8929766
1260,2018-08-19 19:45:00,41659566.49795309,-100593335.40906021,-31115795.081879083,95450.77423228417,-9022.196210829496,-1915.9282658917873,780790606.1971003
1261,2018-08-19 20:00:00,393299815.23673534,-104506039.99687256,-29141501.044214793,-39032.60881397706,3081.0597232933146,1612.8029150588598,956669952.3950084
1262,2018-08-19 20:15:00,411628608.17811555,-99218487.4916289,-31862804.62455362,-41088.17234144858,1999.501132684859,1667.5738063543913,969495351.7032943
1263,2018-08-19 20:30:00,432123129.6732546,-99429001.19357954,-31756747.73754913,-34639.1678260726,3029.6904050765856,1721.100857326583,994054865.78173
1264,2018-08-19 20:45:00,144723964.2864301,-100175501.46930423,-31341778.66476118,143296.60749874148,-21245.437951644497,-1012.4934998432417,909262161.9183153
1265,2018-08-19 21:00:00,138911575.3464412,-105331244.28304166,-28689618.894937497,129078.19868252316,-14156.767328717358,-1219.557107902113,907719176.9458
1266,2018-08-19 21:15:00,482248363.72375333,-99641122.93389754,-31653063.44912896,-41505.93176887771,3705.173212963982,2054.229778399919,1039891929.773526
1267,2018-08-19 21:30:00,496597560.0763591,-99394076.69786353,-31781662.68583648,-38294.858153579706,4067.128809129682,2243.205625108916,1054474264.7272986
1268,2018-08-19 21:45:00,503237807.6313147,-99601315.33981736,-31669439.25037262,-44422.677987253446,3980.568736042446,2393.2875927096466,1056425280.6431557
1269,2018-08-19 22:00:00,507599218.61836046,-103848908.6510027,-29491783.939540867,-47116.78715351987,4391.991927496648,2842.459451353461,1060721594.2216967
1270,2018-08-19 22:15:00,503552103.37247103,-98768042.50977287,-32104375.497526534,-40774.21313562768,3497.1166426751774,3158.9016982128337,1057729595.2123283
1271,2018-08-19 22:30:00,496589809.10850763,-98845761.02810544,-32063655.88295349,-43294.08071164754,3453.227221314762,3823.626367897246,1050632531.5251749
1272,2018-08-19 22:45:00,124226790.72742768,-98682191.09751208,-32107568.752501946,121130.60266884782,-12467.428365683558,794.3969067700398,890630870.4903252
1273,2018-08-19 23:00:00,76733423.48514113,-103690285.59868675,-29526847.614019793,107111.64214024243,-13234.648083960712,1446.8444247370646,828198548.4549619
1274,2018-08-19 23:15:00,319816723.73665947,-97827460.25149944,-32568292.270985935,-37435.12418848628,861.7654361794574,4738.737170518564,884539460.7956496
1275,2018-08-19 23:30:00,238111125.74050984,-98066307.11476958,-32436646.601137962,-39759.2286482903,2341.1701439233752,4710.707826639002,807450003.9206724
1276,2018-08-19 23:45:00,115038905.02612534,-98111448.23094423,-32400158.194191158,-34052.575091705905,3737.1541899708945,4338.9513935133045,697077586.558737
1277,2018-08-20 00:00:00,35837731.34698119,-103294150.77043015,-29726215.591994822,-37203.28122675673,5502.8216926742925,4130.719781021145,624375869.0138648
1278,2018-08-20 01:15:00,-398106486.70074224,-100919664.45065252,-30900566.675408956,40208.16099194235,-1503.900300316111,1032.3692260818962,299699676.04983586
1279,2018-08-20 01:30:00,-424036763.60440713,-101271026.8146311,-30717079.985615246,8316.517200396738,1040.3704101047538,845.5282453512114,239665253.6699334
1280,2018-08-20 01:45:00,-389454641.0970838,-101159679.10317989,-30778084.48053336,-22706.23625282252,2831.7411631214136,1342.4247147360866,230125414.68061775
1281,2018-08-20 02:00:00,-425166552.5631258,-106314484.46469158,-28123177.085194178,-21987.086945959647,2287.150308941772,1189.272126599136,197474762.1042619
1282,2018-08-20 02:15:00,-453055161.6356772,-101413771.84312461,-30640547.35695739,-16926.98975796853,1485.8763302864215,896.6202982690103,172190268.8265881
1283,2018-08-20 02:30:00,-478136822.3394225,-101813332.80891393,-30432351.39313666,-11780.345991830794,308.25938204905754,740.7257885244455,150880267.09866866
1284,2018-08-20 02:45:00,-538677609.8816923,-102235871.19682889,-30208513.234895278,-1830.8803822153934,-72.16022699848918,90.21724356836155,108390033.52697556
1285,2018-08-20 03:00:00,-545622776.4275521,-106956778.07296975,-27779859.090240818,-7771.557390046631,833.4143817945422,149.41919144116318,97987080.66870584
1286,2018-08-20 03:15:00,-522899300.4914565,-101950046.54078597,-30357214.091026947,-11128.1328190344,299.47174858431424,333.6847738210236,109540206.64732844
1287,2018-08-20 03:30:00,-534111259.9278374,-101917623.41340442,-30372678.992699068,-8332.886995995319,479.40862513029873,150.2259225076872,100598468.1859036
1288,2018-08-20 03:45:00,-547370786.9382085,-102036189.9466162,-30310271.656468842,-7993.367091852045,-74.00734271261283,58.59298976931517,86999632.84022032
1289,2018-08-20 04:00:00,-555448494.8654904,-107051694.41644599,-27729985.728242017,-9438.88848369384,354.95662263175933,133.68485293375383,79724342.76334219
1290,2018-08-20 04:15:00,-558187353.401163,-101510358.4458421,-30630422.840297036,-6989.879077431929,-386.49033753584325,15.21999201067626,77601566.80906406
1291,2018-08-20 04:30:00,-563079219.4802053,-101477275.09601294,-30646909.681649823,-6766.163280313167,50.4139378795447,-67.31125201167333,72821549.57930017
1292,2018-08-20 04:45:00,-578880656.9376606,-101521687.24665987,-30622365.240108404,-6889.58073016712,831.7475546847736,-264.4613040254732,60883649.85923421
1293,2018-08-20 05:00:00,-571224932.5777096,-106523132.62277682,-28051006.12460931,-7897.4064394390025,942.3933738775643,-103.22918962668109,70046498.84805441
1294,2018-08-20 05:15:00,-537887553.5648254,-106867646.48480815,-27877421.337400947,-7766.060014864771,-388.7619386342578,275.046980487302,97106401.26249692
1295,2018-08-20 05:30:00,-535704030.28744006,-101474446.45974585,-30651315.659302123,-5091.561679377995,-1193.3772064327486,154.63669864708973,99238049.73036276
1296,2018-08-20 05:45:00,-521973948.56112766,-101334584.52769928,-30724726.19929802,-6891.263667224868,-698.0585262549632,225.7322639948446,111864704.30943644
1297,2018-08-20 06:00:00,-504824062.93105525,-106252000.37631735,-28197606.86231601,-9730.952538253941,-746.2923085489513,371.36388820621664,126685963.98692884
1298,2018-08-20 06:15:00,-480905324.14509547,-101237260.08872756,-30779208.30222833,-9303.134762480013,-930.2531617090569,324.0973974346215,148383168.76869482
1299,2018-08-20 06:30:00,-460838073.27836186,-100865288.74239646,-30972673.638630945,-11795.473055061017,324.08537730696565,197.22654195337608,167497352.39157826
1300,2018-08-20 07:45:00,-429476245.67492265,-100057699.09589878,-31391376.18704334,26697.271726168925,-1185.137399534872,-1560.0843832213332,247206035.92676732
1301,2018-08-20 08:30:00,-221459681.0550259,-98840002.24135804,-32040070.036721822,-19715.846058391748,1164.6531686282015,-782.2121420606825,387725740.26966316
1302,2018-08-20 08:45:00,-329458256.2467397,-98440110.88827829,-32234060.714203034,47146.43280804662,-5548.369382139173,-2529.9808659860314,362739701.32050526
1303,2018-08-20 09:00:00,-290966603.205695,-103304337.11035329,-29736597.403046742,44574.45351108129,-5374.326861621383,-2938.4018918093234,399016982.0301792
1304,2018-08-20 09:15:00,-66545080.388880715,-97880425.29341291,-32550272.825153753,-16589.532170429702,1282.5688751687076,-1719.3488446305155,534431129.4073976
1305,2018-08-20 09:30:00,31272062.09294369,-96801559.77945498,-33115669.00872648,-17979.34290466378,1640.7414936783146,-1795.321413550629,626395342.3752106
1306,2018-08-20 09:45:00,109014831.64895886,-95667082.75641052,-33707501.098511495,-20770.21351239035,-1410.9160125254155,-2063.9879942538428,694937926.1659037
1307,2018-08-20 10:00:00,182173250.4324661,-101848442.71798587,-30536390.622600682,-26815.35538849919,-1176.0431930319644,-2107.7483801674352,760751168.8020687
1308,2018-08-20 10:15:00,259642274.64073348,-106394181.9549519,-28206922.0876819,-23208.366786409515,-4402.394607326878,-2049.806890527333,830949350.6634517
1309,2018-08-20 11:00:00,61769760.20016835,-108809062.97600856,-26943568.89736471,183210.37839465644,-22342.942295307166,-5307.671472069019,888097384.5478047
1310,2018-08-20 11:15:00,386918169.9521753,-104044618.3015908,-29428998.360196862,-19299.63436726141,-2907.98001953067,-2485.614403782146,953135400.0405239
1311,2018-08-20 11:30:00,404621556.7279962,-111732507.91448782,-25477116.657554973,-23245.408159425217,-4202.623860032333,-2257.267508684903,967803439.7725222
1312,2018-08-20 11:45:00,397741030.98712415,-106135522.6458686,-28354836.23993991,-16163.751141275585,-7961.111638899565,-2530.9937246244012,958977893.3241386
1313,2018-08-20 12:00:00,390858066.18486613,-111072590.12245819,-25815019.314040206,-20014.903364308666,-5964.024547854596,-2243.007400613091,952095667.3139627
1314,2018-08-20 12:15:00,394000068.101653,-128385069.47430527,-16911753.42061939,-24252.77646036132,-6362.523659396875,-1794.8374694863166,953895696.3369467
