,CreationTime,principal component 1,principal component 2,principal component 3,principal component 4,InBandwidth
1317,2018-08-20 13:30:00,111413159.61417937,-139236650.40428463,-11351285.791423801,101869.39745182637,855235414.861022
1318,2018-08-20 13:45:00,120892694.25477687,-117410389.3395512,-22682257.025104277,103458.87707833448,858513274.4477211
1319,2018-08-20 14:00:00,438419639.1528488,-129371531.5919023,-16565069.382040631,-37333.59916922866,996081769.0972935
1320,2018-08-20 14:15:00,469791983.3938289,-117421157.86722083,-22714389.697209932,-36099.17718907847,1025545946.6158584
1321,2018-08-20 14:30:00,485305917.3330056,-132544681.24168517,-14938212.176909976,-38954.69241322795,1044366993.4179037
1322,2018-08-20 14:45:00,517283728.90186703,-119320060.69878642,-21742926.85596165,-35232.637812383924,1070572167.9227623
1323,2018-08-20 15:00:00,529162041.4208464,-132707031.10901827,-14859446.622742387,-40140.14528340345,1078675761.350531
1324,2018-08-20 15:15:00,527444441.9083838,-140961475.08459777,-10614096.179768955,-37681.1620250499,1075463080.950337
1325,2018-08-20 15:30:00,179590365.15417823,-120357914.48539025,-21172699.980937712,128098.18815344514,938600394.6274195
1326,2018-08-20 15:45:00,168129188.5557912,-127776409.3650813,-17356221.873684045,119615.70469747203,926506085.8988084
1327,2018-08-20 16:00:00,482386224.11409175,-117354555.7961439,-22749999.684747245,-34538.794562596755,1035364721.0304834
1328,2018-08-20 16:15:00,478143255.6809731,-119412579.06705108,-21691125.323490854,-35676.20320659732,1031645215.1742744
1329,2018-08-20 16:30:00,450985289.96677434,-126925533.71613091,-17824370.862059597,-32538.544637004434,1008412628.3833746
1330,2018-08-20 16:45:00,404375820.2699261,-134260590.7692497,-14047009.186911466,-28863.92890989615,965459115.3658619
1331,2018-08-20 17:00:00,369709393.2072628,-125196351.16781807,-18704904.340872496,-30261.402804850833,931673948.6628947
1332,2018-08-20 17:15:00,335091951.82911325,-135590298.38248378,-13355688.93310808,-38388.58243248058,905880233.7316898
1333,2018-08-20 17:30:00,6053467.25902812,-120569062.40589075,-21045411.26787748,86588.33493208361,737130869.0293716
1334,2018-08-20 17:45:00,-10951254.490959309,-120686901.11201681,-20982975.627977997,83608.72461899111,720553869.938208
1335,2018-08-20 18:00:00,238546727.16241089,-125171102.49205635,-18703749.004434705,-38248.48924184858,811997422.7396622
1336,2018-08-20 18:15:00,228721739.87918296,-120466837.33677632,-21122038.298545256,-38146.23514512379,803668371.1001611
1337,2018-08-20 18:30:00,225476017.04336002,-120525232.06572226,-21091657.210624013,-40319.10914352569,796136920.7095451
1338,2018-08-20 19:00:00,-234957134.81300583,-127176231.67345089,-17621461.95694912,1354.5400373689758,474751742.451178
1339,2018-08-20 20:00:00,122667745.24635653,-118818931.18410379,-22012092.23345254,189349.69118935254,972218102.6864314
1340,2018-08-21 02:15:00,-450408989.0944735,-118607184.27025391,-22059268.051760405,-20040.696065313303,175947185.38794637
1341,2018-08-21 02:30:00,-472553677.7754357,-118823354.28054065,-21945705.70100086,-17968.887305877084,155449948.6936557
1342,2018-08-21 02:45:00,-494439737.16356516,-118968451.11200112,-21868723.98935898,-17633.329264180265,135468427.33684936
1343,2018-08-21 04:15:00,-548434875.1817869,-119505469.87941943,-21586717.855282344,-14030.410694509399,86120480.39692493
1344,2018-08-21 05:00:00,-504396187.69666857,-124456482.85198112,-19045219.66768318,-17564.079851235078,127416080.60791512
1345,2018-08-21 06:30:00,-442093938.3572177,-119026565.5785261,-21838120.216450617,-18869.720940442472,184865616.34532908
1346,2018-08-21 06:45:00,-426246428.90432537,-118592240.0706545,-22069558.474449277,-18273.16217738884,199779617.86039183
1347,2018-08-21 07:00:00,-406616882.61557734,-123448139.11621816,-19574344.46127026,-22591.593760443677,216718075.4057021
1348,2018-08-21 08:30:00,-221781258.3680393,-116417529.3161056,-23210037.64019208,-27273.301006317895,385741258.83473104
1349,2018-08-21 08:45:00,-172537572.5064854,-116194189.39010774,-23330207.26273558,-22999.162907916783,434128839.14176184
1350,2018-08-21 09:30:00,57252526.481902316,-115198919.16510148,-23866840.78899428,-20883.619234011345,647008965.377421
1351,2018-08-21 09:45:00,121630648.8936153,-114580687.46491775,-24191731.990483236,-20548.702928003502,706498514.4459628
1352,2018-08-21 10:00:00,209403785.31680778,-118763696.11985657,-22049923.52103388,-19367.92405482866,787354485.0378022
1353,2018-08-21 10:15:00,274349267.6859891,-113133585.17385185,-24952427.899106123,-22067.040842056445,846591871.4891567
1354,2018-08-21 10:30:00,306156282.0220519,-112692111.82628505,-25182900.726516917,-17814.03852396218,876494832.2746012
1355,2018-08-21 11:30:00,390434223.563599,-127078244.79270297,-17787005.355895128,-13778.721136086167,950427397.069927
1356,2018-08-21 11:45:00,399688295.320119,-126891759.730057,-17890269.944873646,-9691.697880981657,959457727.2684256
1357,2018-08-21 12:00:00,449000280.6125575,-117447179.80636925,-22752829.5122696,-23107.19523802778,1005779884.872458
1358,2018-08-21 12:15:00,461427038.8017204,-127205729.71352932,-17735463.462099563,-29508.941099891035,1017631750.7896466
1359,2018-08-21 12:30:00,469219220.9043062,-112753557.54119058,-25168883.577798236,-19545.107017539365,1025359187.2964076
1360,2018-08-21 12:45:00,471820040.0871032,-127300561.78603636,-17687812.669553176,-28515.183680805545,1026018527.4978614
1361,2018-08-21 13:00:00,484813563.88678485,-117689797.21439868,-22619195.18868489,-26977.893029441773,1039607689.6684779
1362,2018-08-21 14:15:00,486957970.8878344,-120978982.16994265,-20994631.96392838,-36752.84986916732,1031821403.4568578
1363,2018-08-21 15:00:00,533546960.1219902,-126170137.71440308,-18329906.519060824,-40110.79678929112,1084476503.3774502
1364,2018-08-21 16:15:00,451849449.9912494,-120996056.21291627,-20982061.925845075,-27251.257040416716,1008091073.1740164
1365,2018-08-21 16:30:00,432218586.0264206,-121044980.83238144,-20954785.410823315,-32000.210851558782,987838713.3027676
1366,2018-08-21 16:45:00,393801702.20553166,-113791040.62295261,-24681256.859385088,-23669.15430288745,953837716.0320675
1367,2018-08-21 18:00:00,240350344.06146607,-118308625.0594189,-22341372.35364395,-31608.911092671748,817376797.7984807
1368,2018-08-21 18:15:00,236770123.21154478,-113558612.07641962,-24783863.58515865,-34452.98177908772,813456125.7999805
1369,2018-08-21 18:30:00,237803221.07511792,-113963513.92586093,-24575740.235735305,-38787.30101493279,813870120.0118957
1370,2018-08-21 18:45:00,205498625.59527054,-114069179.89144848,-24517912.524963863,-34159.373954288814,787192135.1459801
1371,2018-08-21 19:00:00,113159300.35532142,-119284628.59972581,-21825708.53206812,-27300.521454800753,701416336.4311581
1372,2018-08-21 20:15:00,466852858.007827,-114061726.0157279,-24549929.604869347,-38917.440083517424,1025326129.7913822
1373,2018-08-21 20:30:00,494785948.9052657,-121950496.06963879,-20495841.69970956,-45463.08040924467,1052861480.9136443
1374,2018-08-21 20:45:00,485369501.45765144,-122668183.69117022,-20125730.957867626,-53971.79921764962,1041830725.9834932
1375,2018-08-21 21:00:00,498714387.9846149,-127474348.77979966,-17655415.946498815,-56004.84817305557,1051408847.6929735
1376,2018-08-21 21:15:00,500099975.1788932,-122510739.33626403,-20208287.423765503,-44330.156522637684,1055312968.8426672
1377,2018-08-21 22:45:00,472489120.16279775,-113776025.64254686,-24697472.33598846,-45932.932649280294,1031120266.267025
1378,2018-08-21 23:00:00,423162246.363844,-118869182.16875252,-22072802.098677795,-45109.78935361429,985442850.6485837
1379,2018-08-22 00:15:00,11769034.20074822,-116458600.23804623,-23268172.56524523,-37274.56412646738,602561713.369146
1380,2018-08-22 00:30:00,-82251420.50999813,-117040036.5930291,-22959007.45903875,-35117.80500435898,514479409.5495625
1381,2018-08-22 00:45:00,-151483944.8049112,-117599938.08629873,-22663592.197765253,-37915.51563444554,447754443.4584332
1382,2018-08-22 01:00:00,-220052964.40212783,-123128406.49209236,-19812971.491400972,-37468.55963045166,387186706.2735041
1383,2018-08-22 01:15:00,-281228570.5132772,-118692980.062657,-22087459.39493241,-27438.461746728117,333651805.24413913
1384,2018-08-22 01:30:00,-330781099.4817453,-118917090.50965354,-21966858.854741264,-28076.115517880236,285802834.8700685
1385,2018-08-22 02:15:00,-442206330.65044415,-120060056.52051099,-21367026.134601448,-18377.766096772462,182997328.70129228
1386,2018-08-22 02:30:00,-461356078.9409361,-120324098.20961481,-21229167.81236709,-18643.539820546197,166603468.2235919
1387,2018-08-22 02:45:00,-478908933.4440644,-120679741.03548758,-21044372.444567975,-19744.228356284144,148995519.9364291
1388,2018-08-22 04:00:00,-539957099.5635412,-125953028.47548234,-18325798.12938562,-16244.101309174472,95366241.25288442
1389,2018-08-22 04:15:00,-546929574.9402567,-121059906.88983965,-20895589.862009853,-12988.763517017922,88084912.09004389
1390,2018-08-22 04:30:00,-553727452.0230894,-121096971.62254964,-20875794.60467162,-12142.614682643147,82291637.7419047
1391,2018-08-22 04:45:00,-556269977.7848412,-121530908.06855358,-20652352.223949187,-12730.388419809888,80509303.56896277
1392,2018-08-22 05:00:00,-555486880.5318815,-127072662.58855672,-17802378.03214973,-15625.94425182128,81413357.69757251
1393,2018-08-22 05:15:00,-546790406.44243,-122412787.86807461,-20199834.102401063,-13133.226685125921,89736022.18057144
1394,2018-08-22 05:30:00,-544452105.0420251,-121873717.90262596,-20477323.707551476,-13333.611643885004,91948725.08031924
1395,2018-08-22 06:15:00,-464986414.9974053,-121343647.80875401,-20758502.36592656,-15979.405482748234,165343525.8331367
1396,2018-08-22 06:30:00,-433012567.27919805,-121243837.04062058,-20813282.685569968,-18874.131186773946,194185501.3642873
1397,2018-08-22 06:45:00,-403953044.17245394,-121100984.27004474,-20889883.82910673,-19157.62421566462,221228086.949206
1398,2018-08-22 07:00:00,-377227585.8061845,-125642393.98776282,-18557172.65044945,-22068.453972113788,246862831.88582265
1399,2018-08-22 08:15:00,-257209692.804,-118687808.76018551,-22146776.97578208,-23769.568112600875,356588035.880594
1400,2018-08-22 08:30:00,-230920529.8605945,-118275178.77188441,-22361821.734350327,-21587.85221861815,383028009.3999705
1401,2018-08-22 08:45:00,-196505850.6382643,-118058612.01051636,-22476911.233684607,-23768.206379125884,412718444.741638
1402,2018-08-22 09:00:00,-136386399.21361166,-122823659.8148941,-20032787.369145352,-29074.57177488401,466516217.3481233
1403,2018-08-22 09:15:00,-64978890.723887384,-117600013.77032913,-22726947.124928158,-27861.922409997693,534996491.28743935
1404,2018-08-22 10:45:00,241755908.7652493,-115079870.86251691,-24056100.82332005,-22731.348297840377,819246642.8306661
1405,2018-08-22 11:00:00,275231841.0046383,-119513905.60924189,-21779339.788297236,-27415.00448988477,848433994.5550299
1406,2018-08-22 12:15:00,344803312.6255382,-114117543.24509001,-24565308.07494617,-26207.95301731916,913308788.1553258
1407,2018-08-22 12:30:00,358703453.63418424,-114079090.64179207,-24583403.280037794,-28888.199576995958,928096941.6328373
1408,2018-08-22 12:45:00,358146669.79804134,-113934592.08323443,-24657655.79438538,-25507.538380850132,925993932.7104787
1409,2018-08-22 13:00:00,372453171.55278724,-118662900.11321278,-22227488.218370475,-34798.60708658809,938170120.775554
1410,2018-08-22 14:30:00,368539464.0949435,-113063548.89040408,-25106748.489337534,-39054.83505432411,931896054.2846891
1411,2018-08-22 14:45:00,397430689.6027926,-120874472.1262162,-21092799.711941723,-46216.08123022253,958332684.3177627
1412,2018-08-22 16:15:00,315644012.2430701,-112033313.52683055,-25630882.935734276,-38702.40277778474,887713947.8799143
1413,2018-08-22 16:30:00,273455566.91340286,-110946210.45799252,-26185417.105223175,-36203.70844541684,846140666.9790164
1414,2018-08-22 16:45:00,238329544.6989326,-109298203.38225587,-27029177.698888928,-28993.12189846324,816451157.4934736
1415,2018-08-22 17:00:00,200885947.42174032,-124709660.06759214,-19099208.783784006,-31938.828241455096,780889886.7999272
1416,2018-08-22 17:15:00,206920414.99985802,-109301025.03108099,-27024339.52765229,-28613.278636265455,784197661.5662309
1417,2018-08-22 18:00:00,169658533.31814894,-114298713.18952934,-24450070.874214593,-34019.13805917332,751674146.5090957
1418,2018-08-22 18:15:00,138461312.15094644,-109399994.37941782,-26969239.318210747,-28608.030902413942,722514768.9290189
1419,2018-08-22 18:30:00,135808600.05558825,-109377643.89975011,-26977267.287886776,-28192.4114456747,721960321.7207273
1420,2018-08-22 18:45:00,119163267.04423459,-109399007.5272351,-26964483.417132728,-23264.85950875627,705747104.1110821
1421,2018-08-22 19:00:00,93307355.75947358,-114247536.7620216,-24468151.95235815,-19264.72070380912,683362112.5537375
1422,2018-08-22 20:30:00,357936912.2216085,-109347791.90912928,-27067464.196927287,-37207.963459227394,926037879.7917897
1423,2018-08-22 20:45:00,391527962.9135342,-109354623.52176477,-27067573.99009066,-40132.94677484612,957678108.8729948
1424,2018-08-22 22:15:00,466438427.5037511,-108524010.91210943,-27502825.352207586,-38233.999849980566,1022832623.6852953
1425,2018-08-22 22:30:00,449963458.3164758,-108489611.73832776,-27518740.978981078,-40955.48604391584,1007806272.7467926
1426,2018-08-22 22:45:00,423234340.1188068,-108073291.8439088,-27729967.206022747,-41355.2609582745,980116121.3601742
1427,2018-08-23 00:00:00,11798506.03595096,-119567358.61039662,-21774334.408775926,-32959.22912943589,605519140.7839693
1428,2018-08-23 00:15:00,-68114154.41981317,-109977002.80899596,-26697922.61626454,-25097.05625332705,530980853.5036838
1429,2018-08-23 00:30:00,-153819123.50699565,-110361672.92716616,-26490802.16682477,130461.29618254387,466070479.9655669
1430,2018-08-23 00:45:00,-231741017.02009922,-110963357.62264517,-26172953.946527194,150707.06064648365,410652551.48028207
1431,2018-08-23 01:00:00,-295515655.30687505,-116273590.13373017,-23435139.59661804,-23121.46061246606,319584034.56662714
1432,2018-08-23 01:15:00,-337616861.05303156,-111624614.3407504,-25821512.314349826,-18937.76085853755,281071812.55525804
1433,2018-08-23 01:30:00,-381995945.34239495,-111921351.7509115,-25664117.35368988,-16192.671564163747,241749693.7348317
1434,2018-08-23 02:15:00,-473448570.6737336,-112974293.95734318,-25112739.436104354,-14906.491077893783,154069200.13479963
1435,2018-08-23 02:30:00,-488429489.14065385,-112694703.99346448,-25254913.268784262,-13315.910862322868,139723027.703025
1436,2018-08-23 02:45:00,-506725498.73040223,-112795640.00910538,-25201028.89802328,-9649.282724607392,124359931.76456244
1437,2018-08-23 03:00:00,-519179883.47522277,-117902541.42592625,-22573267.24232225,-12574.713911899546,114257461.43661514
1438,2018-08-23 03:15:00,-529276297.8225443,-113078218.93134512,-25053270.870207757,-11473.71735960041,103873408.87378988
1439,2018-08-23 04:00:00,-549386888.869478,-118123712.96644248,-22456263.723417565,-11882.921468318144,85124324.958863
1440,2018-08-23 04:15:00,-550461556.1526756,-113221569.40212797,-24977262.470319867,-10101.649456524467,84624471.72397454
1441,2018-08-23 04:30:00,-557502071.1030939,-112892006.48621286,-25145992.56298592,-7130.616234638198,78809943.18840954
1442,2018-08-23 04:45:00,-552941353.6645132,-112890700.74094525,-25147156.425945647,-8795.537369542364,81305437.4921235
1443,2018-08-23 05:00:00,-550981986.8740182,-117700088.70485799,-22673956.397780232,-11053.593593586644,83423625.1725608
1444,2018-08-23 06:15:00,-472395322.3542695,-112146653.38911724,-25538497.754131757,-11654.85868768446,158591171.05244386
1445,2018-08-23 06:30:00,-454633566.0295301,-111725091.80362597,-25757217.69317531,-12992.5305554721,174629238.87092862
1446,2018-08-23 06:45:00,-421269316.9542776,-111547578.65863681,-25848928.832149267,-16005.748704750264,203923591.12773818
1447,2018-08-23 07:00:00,-388154029.06248945,-116172452.9789593,-23477162.670497615,-19549.737267130135,235905776.3492473
1448,2018-08-23 07:15:00,-363872537.80785257,-111091410.97987345,-26092901.401266105,-19351.232067991477,256679280.81518847
1449,2018-08-23 07:30:00,-308982152.48623747,-110929456.23567162,-26182110.987033524,-17500.76745727296,307080082.90709984
1450,2018-08-23 08:15:00,-203136577.1164305,-110720993.64955188,-26300737.938453093,-27295.030785301617,405706365.7070376
1451,2018-08-23 08:30:00,-164106575.9379368,-110208623.94130433,-26562092.406571243,-30487.936131604125,441964422.420325
1452,2018-08-23 08:45:00,-109231178.72498181,-109303543.50089434,-27043025.66740708,-35746.54227429951,493585719.57200086
1453,2018-08-23 09:00:00,-42908960.42873428,-114103438.49156648,-24581648.606383264,-38926.98476225914,559812704.7849939
1454,2018-08-23 10:15:00,331295608.9750011,-113095357.13602667,-25140443.425440963,-39038.265800675756,896823099.0393748
1455,2018-08-23 10:30:00,371168078.357547,-120099179.24391444,-21542748.116296057,-3702.7977149361536,939180466.3217447
1456,2018-08-23 10:45:00,411320027.52172023,-113685735.77590697,-24845415.652799886,65602.74960808524,984882850.8301148
1457,2018-08-23 11:00:00,436597261.9981153,-128377432.34221588,-17292400.918730333,-23842.258312524657,999513573.4481033
1458,2018-08-23 11:15:00,428394157.36591107,-114724791.92183538,-24312828.115159757,242280.97597867058,1019971510.085432
1459,2018-08-23 12:00:00,514325345.58492965,-120778707.0061584,-21208687.648543317,76459.76105989175,1083508867.6123133
1460,2018-08-23 12:15:00,506678510.95748085,-108784703.13727462,-27376271.90421358,-32360.61924092016,1063263334.2136658
1461,2018-08-23 12:45:00,505788809.90598404,-123490104.34050852,-19816540.599640805,-33476.86788681997,1061794307.7788769
1462,2018-08-23 13:00:00,525605444.56506115,-121263692.37170388,-20960516.130417574,-37427.40444669925,1083644565.2819862
1463,2018-08-23 13:15:00,500050320.4001346,-110511620.87794182,-26487425.4169994,-38005.08943628754,1054799324.6961547
1464,2018-08-23 14:00:00,497728214.9927354,-114738070.59362164,-24313561.415770575,-38379.19395228156,1056407081.7501208
1465,2018-08-23 15:30:00,591929638.111703,-127185975.80795959,-17972800.97142799,-52517.01005368731,1140762861.855673
1466,2018-08-23 16:15:00,510591981.6624105,-125260755.42702115,-18954145.865923956,-44887.102077770236,1066302736.0377221
1467,2018-08-23 16:30:00,482502417.2295807,-125114446.05606037,-19026364.133130565,-50789.3839321127,1034667515.445165
1468,2018-08-23 16:45:00,109217040.55325283,-111964197.90614522,-25749076.94570565,106625.02290373774,856357419.4877906
1469,2018-08-23 17:30:00,314930795.4518821,-109373839.82564652,-27103498.808070213,-33287.6934485397,886300285.1475524
1470,2018-08-23 17:45:00,254887575.93063852,-109171344.77261552,-27201162.63812728,-26527.309840273356,831525668.5784646
1471,2018-08-23 18:30:00,243608450.38334343,-109461044.84054089,-27050959.0539534,-32086.20525693479,821471844.2569821
1472,2018-08-23 18:45:00,225918720.1528858,-109525254.82348226,-27016029.351333555,-32517.822877674735,804515397.1417422
1473,2018-08-23 19:00:00,173961267.4009379,-114720549.85108566,-24338544.756701022,-26431.25971533488,754761235.081788
1474,2018-08-23 19:15:00,183529568.57708496,-109785628.66702875,-26880728.957830314,-24723.583388777784,767317994.1168251
1475,2018-08-23 20:15:00,451358456.9361591,-109173458.69128351,-27224443.96594943,-32486.567956402156,1016131937.5959053
1476,2018-08-23 20:30:00,484344776.0380548,-109206949.69032916,-27210779.12883494,-38620.43827546029,1045001489.0657928
1477,2018-08-23 20:45:00,486857715.84338593,-109195655.85708836,-27216858.8577576,-40298.8310971856,1046069330.8382883
1478,2018-08-23 21:00:00,514137497.05485135,-118611544.83303905,-22374138.588380415,-42137.51365763553,1068638604.6476626
1479,2018-08-23 21:15:00,547154625.6511003,-109407581.40620323,-27114369.694122143,-40263.88509061295,1100544590.716337
1480,2018-08-23 22:30:00,519804755.2171546,-109103481.41638738,-27267815.809099894,-40623.08780262167,1076107580.51432
1481,2018-08-23 22:45:00,505424893.8067024,-109094044.61450815,-27271118.75871394,-41218.45961355773,1062621295.1213106
1482,2018-08-23 23:00:00,458029938.8943149,-114408761.46171696,-24532712.944445256,-46372.75768032243,1013134982.9149877
1483,2018-08-24 00:15:00,61769423.12015084,-111563048.66011484,-25953497.257320356,-35828.916386556375,652562475.9560957
1484,2018-08-24 00:30:00,-28174968.786847785,-112355671.8675646,-25536161.213033877,-35006.746782970855,566166624.2693138
1485,2018-08-24 00:45:00,-113340427.1693327,-112804366.3578359,-25296218.244856488,-31839.645739453394,485398369.84402734
1486,2018-08-24 01:00:00,-180653091.97698763,-118176342.34897324,-22532576.635808386,-32642.481790889145,423141000.97219336
1487,2018-08-24 01:15:00,-241117610.36825016,-113600729.57541752,-24872878.14959483,-27766.939355249317,368915479.2228856
1488,2018-08-24 02:45:00,-465149589.20318836,-115336240.50587879,-23956162.440097924,-13963.9946584063,163662423.8012203
1489,2018-08-24 04:00:00,-526430208.94699866,-122336819.57567766,-20346057.827785376,-14084.450311517881,106819122.06025146
1490,2018-08-24 04:15:00,-531516197.74087024,-116010309.60319768,-23653227.966504507,-10846.120921906513,101943270.90033484
1491,2018-08-24 04:30:00,-540712367.8711882,-115977892.85166639,-23668907.443214368,-9583.347874315756,93896961.41250116
1492,2018-08-24 04:45:00,-561988505.1653012,-115945398.09502105,-23683326.368217397,-13564.326608429525,76014584.42722708
1493,2018-08-24 06:00:00,-500463584.00580597,-120812586.17350775,-21186823.22974689,-15240.493142624484,132789791.16731296
1494,2018-08-24 06:15:00,-472670812.541171,-115747946.1029529,-23794505.12921296,-14513.413031341162,157425401.10145593
1495,2018-08-24 06:30:00,-446309319.35250705,-115630573.94668618,-23848170.188832093,-17233.722812937634,182212309.24720412
1496,2018-08-24 06:45:00,-411711061.11652327,-115213691.42860036,-24075841.5370898,-20250.311703190466,212640447.264778
1497,2018-08-24 07:00:00,-383152247.67025626,-120047336.47710085,-21593034.950771257,-23341.077540556726,240157503.87488687
1498,2018-08-24 07:15:00,-353127662.5633158,-115022409.65395163,-24180533.018938214,-21063.634229804735,269215835.62951857
1499,2018-08-24 07:30:00,-329371964.1440346,-114907867.14578994,-24242002.789961327,-22069.314558665257,291240672.09733075
1500,2018-08-24 07:45:00,-289107709.3242066,-114440284.16105904,-24486817.516911224,-23589.61606022294,328362048.1473121
1501,2018-08-24 08:00:00,-253183815.5109842,-119326001.76031621,-21978024.520237666,-25712.475121088915,362678828.4470922
1502,2018-08-24 08:15:00,-210586577.5513129,-113872322.99696979,-24787382.060812093,-28304.402344826547,400074058.9013341
1503,2018-08-24 08:30:00,-166115024.9103751,-113721242.32829112,-24869877.142969795,-30065.44044211383,441242563.03040636
1504,2018-08-24 08:45:00,-114579288.70981012,-113235628.94393648,-25125179.90326251,-31072.61252777512,487887547.85653204
1505,2018-08-24 10:45:00,333141954.950261,-117296253.03245506,-23085131.427164294,-45129.11257970129,903725660.648202
1506,2018-08-24 11:00:00,341640441.3999262,-114955971.97271934,-24289626.814083025,-44461.59034048642,909526852.2826133
1507,2018-08-24 12:15:00,399549333.3275317,-116532107.9180879,-23485282.144110166,-43111.44967584507,958313970.1063303
1508,2018-08-24 12:30:00,395988684.88865453,-109216449.31674005,-27247252.917029873,-33697.74163019544,960072164.3331064
1509,2018-08-24 12:45:00,374566595.5322946,-109088739.25433132,-27310620.722421285,-28058.126046741014,941579017.444018
1510,2018-08-24 14:30:00,429693623.1210813,-120823526.66970094,-21281510.607999384,-55449.55889684669,988180967.7118477
1511,2018-08-24 14:45:00,466256080.2201795,-108578504.51206367,-27582925.43572811,-55456.601953691395,1025393468.8528576
1512,2018-08-24 15:00:00,535153662.73845816,-113457501.00674482,-25081144.962703113,-59051.6148847616,1088221401.7677255
1513,2018-08-24 15:15:00,543040315.4934443,-108497809.0866978,-27632706.65097641,-58112.91804177152,1091665077.4476678
1514,2018-08-24 15:30:00,527327530.3728282,-108481634.58849129,-27639328.5208809,-52178.18133186249,1076467967.9565217
1515,2018-08-24 16:15:00,411969120.43740076,-124474634.01529665,-19401874.070786968,-45488.7601031616,976181863.6926976
1516,2018-08-24 16:30:00,365735169.9941775,-110172057.85336375,-26739811.292638667,-36796.06628630427,931601490.8784137
1517,2018-08-24 16:45:00,341296641.2945612,-113502990.05634777,-25036839.923429698,-40553.31002975952,905693947.1940273
1518,2018-08-24 17:00:00,307548172.34813356,-111147266.74983846,-26244720.60985956,-36963.131405049244,878253097.4031912
1519,2018-08-24 17:15:00,275382106.14839685,-114583408.43170992,-24524976.170740627,-44303.209118674895,848031276.8784133
1520,2018-08-24 18:00:00,193068486.2684934,-117782332.3945971,-22921817.898375984,-39411.500101325844,769096316.5144173
1521,2018-08-24 20:15:00,417314300.70544016,-104550179.17876819,-29754320.14977622,-36839.83197189208,975307950.6175913
1522,2018-08-24 20:30:00,443052030.4274011,-104360267.53892249,-29854767.040336818,-42760.28842830701,999912946.2718632
1523,2018-08-24 20:45:00,453476104.23340464,-104666306.17364861,-29698499.633146413,-44524.14559493597,1011632793.4448099
1524,2018-08-24 21:00:00,456705347.6643673,-109311551.17923777,-27309852.138349783,-43655.33015401624,1015913301.00791
1525,2018-08-24 21:15:00,480101281.989525,-104147197.43138601,-29968339.71633172,-37640.89399953447,1038139339.1587431
1526,2018-08-24 21:30:00,492028440.473352,-104157716.46381229,-29964215.757229414,-36767.948974341016,1048394295.7863963
1527,2018-08-24 21:45:00,461431200.6257815,-104208822.36452538,-29934630.02752796,-27945.15544994999,1021472571.1773199
1528,2018-08-24 23:00:00,456979666.8603658,-108264504.75137949,-27848366.61408397,-46754.81889530239,1011878909.2294573
1529,2018-08-24 23:45:00,-42635158.50434079,-104326841.470086,-29810001.40406237,79783.22992390976,680686568.124286
1530,2018-08-25 00:00:00,-111280963.4146177,-109650609.20865406,-27074194.915880457,63727.00709703181,599226032.3720977
1531,2018-08-25 02:15:00,-424348158.46397513,-107945734.97668503,-27917259.24577755,-11297.331585520276,201734305.9227795
1532,2018-08-25 02:30:00,-445584249.965174,-108446382.89081223,-27657492.986309424,-14356.670031149952,180393539.75629658
1533,2018-08-25 02:45:00,-482588736.7632254,-108629160.30446513,-27559500.312864773,-8428.170557458387,147623762.9569837
1534,2018-08-25 03:00:00,-498679586.68525,-113614329.8392103,-24993951.32592726,-10184.473477457283,132593041.56817023
1535,2018-08-25 03:15:00,-509839810.37369335,-108767506.10589075,-27485411.730058458,-7226.763011892658,122200725.03682692
1536,2018-08-25 03:30:00,-525294751.7824688,-108961972.61193831,-27383732.92064184,-5992.115429162685,108007958.00014973
1537,2018-08-25 03:45:00,-533062465.56768763,-109016546.08859797,-27354828.752645366,-5646.049294267956,101657539.91865432
1538,2018-08-25 04:00:00,-562613281.1827885,-114045323.21627769,-24765400.827172305,-5232.3418263275835,82580602.83518545
1539,2018-08-25 05:15:00,-543876322.7694206,-109008858.19264641,-27408505.187030036,-5140.924633878922,92015826.15239118
1540,2018-08-25 05:30:00,-537753094.9095241,-109038872.69075218,-27393729.32871147,-5042.045814252854,98506246.18452342
1541,2018-08-25 05:45:00,-530161380.7558429,-109014921.03775881,-27406866.648739405,-6806.718152876737,105226904.3071853
1542,2018-08-25 06:00:00,-507293976.9872224,-113923117.40042526,-24885106.00767567,-11520.313395239478,124808908.8434666
1543,2018-08-25 06:15:00,-475598192.829505,-108848749.84176718,-27498211.664758973,-10992.119856742029,155123290.16212627
1544,2018-08-25 06:30:00,-446498640.4153758,-108756102.55862495,-27548998.05419113,-14243.455850212846,181160540.62909573
1545,2018-08-25 06:45:00,-413979808.5172446,-108393343.19019395,-27739068.23318366,-16433.2063786168,209296299.07447928
1546,2018-08-25 07:00:00,-392039698.38382787,-112871220.62121797,-25438514.848569926,-18712.588104502116,231507551.24023262
1547,2018-08-25 07:15:00,-367807096.86629987,-107478404.002142,-28214590.492125556,-18740.570924451134,252137794.62049747
1548,2018-08-25 07:30:00,-337470110.69128716,-107216663.96071824,-28352471.68120804,-18788.40770044792,281991923.10445404
1549,2018-08-25 07:45:00,-295109650.38700736,-107095997.44369651,-28419097.82677589,-21712.17504524819,319134430.4088165
1550,2018-08-25 08:00:00,-376140623.2179966,-112237996.40100598,-25765872.45972435,29120.76566016199,307271802.004687
1551,2018-08-25 08:15:00,-341419631.02145237,-107070569.7515578,-28427162.56793992,31788.11676666089,340716522.45874715
