,CreationTime,principal component 1,principal component 2,principal component 3,InBandwidth
1628,2018-08-26 13:15:00,289593654.3897576,-85008887.80616821,-39892183.15042036,865067838.9504527
1629,2018-08-26 13:30:00,284720278.1601109,-84985820.13325769,-39903520.04496192,859751912.9121017
1630,2018-08-26 14:15:00,2786307.3183634086,-85411826.0078549,-39653979.82229968,759759491.6750232
1631,2018-08-26 15:00:00,390247373.5278324,-89109484.06060508,-37794154.90625367,954551083.2036256
1632,2018-08-26 15:15:00,379021492.85622954,-84046508.38834383,-40396773.1893902,941775677.6594392
1633,2018-08-26 15:30:00,372664783.2140669,-84193145.93420653,-40320674.48389822,938243600.5016276
1634,2018-08-26 15:45:00,362258303.4347374,-84108408.74702433,-40363131.91238139,928155772.5188297
1635,2018-08-26 16:00:00,333319138.6009377,-88939469.8479374,-37875450.88185125,905652158.1616184
1636,2018-08-26 16:15:00,300292821.4149124,-84036470.23511718,-40393443.03442051,874718865.2281772
1637,2018-08-26 16:30:00,260253193.3063984,-83763997.11186163,-40529254.71045194,835761491.0706396
1638,2018-08-26 16:45:00,224778223.87436935,-83792044.01959482,-40511004.57929275,802910606.9367034
1639,2018-08-26 17:00:00,189303329.10151228,-88911044.88052623,-37874536.04415579,770075718.6220236
1640,2018-08-26 17:15:00,174588442.9988634,-83645480.84963398,-40580965.766863145,759339354.2198478
1641,2018-08-26 17:30:00,156067942.1871513,-83384772.86751729,-40713048.52267731,740363453.5795844
1642,2018-08-26 19:00:00,57641698.193336114,-88353805.41711818,-38146910.310442485,649141501.1974993
1643,2018-08-26 19:15:00,115950885.559062,-82981702.38371241,-40916008.293140575,703898407.5193725
1644,2018-08-26 19:30:00,218027150.531056,-82722267.62423374,-41060442.03104426,795280980.7984849
1645,2018-08-26 19:45:00,6299968.929138246,-82892806.84789902,-40949859.50429536,751545985.2343779
1646,2018-08-26 20:00:00,49700915.14298876,-87337323.32167208,-38668772.21111004,810887060.6118557
1647,2018-08-26 20:45:00,394506245.60634714,-81447353.4352626,-41735147.686480775,962230755.065258
1648,2018-08-26 21:00:00,408568725.39008814,-86271851.76566097,-39255482.55127406,968665497.1021924
1649,2018-08-26 21:15:00,418916939.1851262,-81356332.59659576,-41784589.17211765,979576128.1351882
1650,2018-08-26 21:30:00,431193275.7450152,-81056529.5476746,-41933734.894391865,993804411.5074848
1651,2018-08-26 21:45:00,455617835.79270285,-80449909.00840835,-42254709.055847995,1017937685.0114868
1652,2018-08-26 23:00:00,355798102.31468534,-83742190.69127485,-40550767.05760954,916785369.4955912
1653,2018-08-26 23:45:00,-106557482.92414717,-79350824.51783401,-42759304.5908985,592472973.7806191
1654,2018-08-27 00:00:00,-173753585.67819303,-84609248.91662385,-40047714.41743099,526705177.6297712
1655,2018-08-27 01:15:00,-313764097.2775271,-82014062.42073123,-41370499.64224658,300604610.52224666
1656,2018-08-27 01:30:00,-357957163.7358149,-82466284.0122032,-41133161.69529031,257298983.79618603
1657,2018-08-27 02:45:00,-498512572.4410301,-83374985.73495103,-40650665.66422182,130818624.9807866
1658,2018-08-27 03:00:00,-509910542.57758665,-88715691.95053689,-37902774.674525134,119837952.78929612
1659,2018-08-27 03:15:00,-523718406.1503006,-83860375.43358333,-40398316.792499766,107104916.61645176
1660,2018-08-27 03:30:00,-534781391.3011197,-83988559.31719825,-40331200.25604215,98013670.31607462
1661,2018-08-27 03:45:00,-543925193.0830138,-84016378.51142712,-40315907.703476846,89156614.47665584
1662,2018-08-27 04:00:00,-569153500.6320815,-88989106.62502706,-37755772.59429448,68619602.04363802
1663,2018-08-27 04:15:00,-572094102.4926145,-84095997.29083213,-40325993.41038205,64953419.260699295
1664,2018-08-27 05:00:00,-555750092.4910601,-89025483.35154326,-37792578.67138455,79985425.31441464
1665,2018-08-27 05:15:00,-549959944.935434,-84030772.26693332,-40361923.4919527,85433875.7052864
1666,2018-08-27 05:30:00,-551839145.9973211,-83985150.00348991,-40385183.66707849,83896871.96164516
1667,2018-08-27 05:45:00,-544090936.7497307,-84006084.16172566,-40375252.68579397,91333307.79040204
1668,2018-08-27 06:30:00,-472669856.8730691,-83299870.31305437,-40746153.04193885,157375805.90470415
1669,2018-08-27 06:45:00,-448010031.5600551,-83303808.74208274,-40746786.65211475,181204647.5030316
1670,2018-08-27 07:00:00,-431611093.3637852,-87574150.12569202,-38552369.69760677,193464135.06707025
1671,2018-08-27 07:15:00,-401743030.3352623,-82539551.98096819,-41144825.155633524,223470287.08472568
1672,2018-08-27 07:30:00,-366260049.24381065,-82415903.65349516,-41212243.31912735,254484678.80076265
1673,2018-08-27 08:15:00,-377138318.1427007,-82277015.63668011,-41282482.75313748,303268408.29520094
1674,2018-08-27 08:30:00,-228131349.41861114,-81593741.54095177,-41649967.71282775,383591820.8898649
1675,2018-08-27 08:45:00,-171598983.5251469,-81402540.75195163,-41754396.662133485,436230825.55559784
1676,2018-08-27 09:00:00,-118425333.79027893,-86245266.35910994,-39269575.22253206,481388752.8618661
1677,2018-08-27 09:15:00,-40173699.391891465,-81073625.85162307,-41928185.06910778,555374724.8865391
1678,2018-08-27 09:30:00,39297519.36967122,-80912140.98976311,-42029345.71373706,630633590.4524338
1679,2018-08-27 09:45:00,122190690.30214195,-80544569.29832684,-42227321.767387204,706304094.6921463
1680,2018-08-27 10:00:00,208473059.31919375,-91923809.5228789,-36387597.707199275,787138737.7237183
1681,2018-08-27 10:15:00,268932145.11368525,-86477140.68489172,-39192097.174773395,839717109.4798826
1682,2018-08-27 10:30:00,279767903.4069222,-87480184.44254762,-38680590.95977998,848584324.007816
1683,2018-08-27 10:45:00,252401467.18768898,-81018707.2272124,-42000669.06137155,874425819.4130397
1684,2018-08-27 11:00:00,338553705.2096462,-93445842.82218076,-35618851.48232311,906562425.4367293
1685,2018-08-27 11:15:00,373899184.2229152,-89277943.25599965,-37766169.404687226,937797607.0584762
1686,2018-08-27 11:30:00,365478642.45834416,-83247130.03418572,-40866844.03422166,930356313.1132864
1687,2018-08-27 12:15:00,85036468.18290488,-86033793.45174183,-39403406.633936666,826387195.7219746
1688,2018-08-27 13:30:00,384816797.0799445,-94034817.65406238,-35320948.54391338,952691449.1916813
1689,2018-08-27 13:45:00,373219970.42772007,-86784461.94137987,-39048469.55905311,942544705.5391613
1690,2018-08-27 14:00:00,370728582.48951215,-91856471.8165504,-36439726.113932654,936260163.6077883
1691,2018-08-27 14:15:00,407648688.93354726,-87538761.66020468,-38664258.2689751,970418612.4554024
1692,2018-08-27 14:30:00,422227965.1786315,-89036753.99228221,-37895432.16910312,985400023.9649973
1693,2018-08-27 14:45:00,446131973.5698749,-89429931.23129313,-37695803.439298086,1006236693.4358453
1694,2018-08-27 15:00:00,498522086.6685959,-95512134.04928887,-34573448.87309639,1056860209.1937668
1695,2018-08-27 15:15:00,502730234.2356653,-98686007.80113074,-32941616.261742964,1059858391.8901316
1696,2018-08-27 15:30:00,496373066.8709299,-98983565.77189091,-32787898.050231047,1054815732.7079158
1697,2018-08-27 15:45:00,477391082.4448771,-91922656.0516084,-36417192.596603364,1037781347.2409133
1698,2018-08-27 16:00:00,134959440.44042474,-112531238.24474981,-25781462.396500856,899165829.7956451
1699,2018-08-27 16:45:00,381270082.2395484,-99677915.40137483,-32418385.200000014,949769056.0377984
1700,2018-08-27 17:00:00,356111681.1458849,-106270318.77189489,-29025276.72924961,924239282.6659508
1701,2018-08-27 17:15:00,340713800.7533317,-99436913.12932216,-32537956.583281178,909523447.1774836
1702,2018-08-27 17:30:00,312490968.0603612,-99532403.38853495,-32485806.953387193,881009489.4980891
1703,2018-08-27 17:45:00,261542737.17030317,-99387731.52790383,-32554711.965185244,839610088.0335437
1704,2018-08-27 18:00:00,259849489.0947038,-97485357.80940074,-33532900.147335347,833111493.9468201
1705,2018-08-27 18:15:00,255276432.18259817,-92556718.43474904,-36067149.26276374,827703411.1045157
1706,2018-08-27 18:30:00,231388930.36149636,-92886538.96703513,-35885409.01403594,803337812.996256
1707,2018-08-27 18:45:00,198105254.68208826,-92563381.1304822,-36057554.65250521,776374358.1766008
1708,2018-08-27 19:00:00,156742255.1423485,-97495834.5247216,-33516388.373126715,739430926.0465128
1709,2018-08-27 19:15:00,181067275.3461211,-92545479.522739,-36064920.652338356,763658941.0377682
1710,2018-08-27 19:30:00,280132972.945466,-92152045.10752828,-36332013.04893295,854668583.0248804
1711,2018-08-27 20:45:00,474693897.7273109,-91767752.06623568,-36550637.468471184,1028410535.640897
1712,2018-08-27 21:00:00,476249911.2972612,-96688819.82815225,-34019955.64702895,1034323315.9651123
1713,2018-08-27 21:15:00,476750014.1610609,-91626803.01113519,-36623345.64175018,1033518503.9300944
1714,2018-08-27 21:30:00,482164465.7559573,-91593186.63330238,-36641217.433494106,1033697286.4476126
1715,2018-08-27 21:45:00,126252910.27400061,-92087865.18143535,-36348377.168777384,881888826.2420052
1716,2018-08-27 23:00:00,354784236.4649268,-96292294.63106392,-34210786.468639836,919847291.1365328
1717,2018-08-27 23:45:00,88910491.47175261,-92286543.04528542,-36242226.4118365,673795228.5451257
1718,2018-08-28 00:00:00,6655568.755610089,-98030220.63384987,-33279452.11705468,595169142.793327
1719,2018-08-28 00:15:00,-71288139.7624727,-93571185.47612178,-35564276.78052579,522643267.70535946
1720,2018-08-28 00:30:00,-152145180.77903834,-93943744.72625674,-35363953.57777774,448620823.7142882
1721,2018-08-28 00:45:00,-211243163.93315768,-94936172.09557219,-34847187.1587101,393773879.42758113
1722,2018-08-28 01:30:00,-376350583.7202363,-96650590.89331372,-33947673.27702874,245593240.59782425
1723,2018-08-28 02:45:00,-495270813.3464814,-97852479.25390282,-33316732.61191344,135759053.71280038
1724,2018-08-28 03:00:00,-510551887.2807152,-102880905.8644335,-30729024.363071032,121137912.9078608
1725,2018-08-28 03:15:00,-526474698.3932116,-98050983.17231373,-33211277.95626502,107690489.3786218
1726,2018-08-28 03:30:00,-538863157.2448174,-98197562.26396836,-33134558.053391963,96243913.49422184
1727,2018-08-28 03:45:00,-551687183.8159361,-98315043.75806071,-33072755.118618093,83739281.29416846
1728,2018-08-28 04:00:00,-574797960.9224014,-103337831.02788137,-30487103.24120808,68214247.20881328
1729,2018-08-28 04:15:00,-578434396.1960459,-98366613.34694873,-33043349.671871565,63849682.12683827
1730,2018-08-28 05:00:00,-563232496.6924682,-103389496.15735689,-30461779.355911683,74080414.87635797
1731,2018-08-28 05:15:00,-557627390.1593032,-98400276.5917195,-33028280.418461937,80094235.80035502
1732,2018-08-28 05:30:00,-551008356.1605709,-98383779.85064438,-33037478.650695615,85618844.66728523
1733,2018-08-28 05:45:00,-539846110.8516763,-98350929.7167952,-33055576.904364347,96675305.38638276
1734,2018-08-28 06:00:00,-517867837.2982383,-102994721.04757622,-30669700.61041477,116485767.98594096
1735,2018-08-28 06:15:00,-498006426.5277348,-97934756.57621424,-33274122.351408023,133729674.2970696
1736,2018-08-28 06:45:00,-441171260.32209927,-97808198.57348017,-33345339.214665134,185892625.8020594
1737,2018-08-28 07:00:00,-407012886.7862779,-102653041.10911989,-30857377.322896756,219353944.2901752
1738,2018-08-28 07:15:00,-373081868.98945385,-97563041.91383573,-33478762.54973231,250906346.78640535
1739,2018-08-28 07:30:00,-344520529.019475,-97069289.33855793,-33735774.18756646,276362332.9081867
1740,2018-08-28 07:45:00,-418588707.54420173,-97258927.26675572,-33630244.390793115,256274120.32501566
1741,2018-08-28 08:00:00,-393262002.39965224,-101844068.02667613,-31274891.566059656,281236899.74226993
1742,2018-08-28 08:15:00,-248320071.09708485,-96477389.18046594,-34050555.81016692,362592588.8331808
1743,2018-08-28 08:30:00,-201957845.0149183,-95541855.22716455,-34536690.29088413,407771890.018505
1744,2018-08-28 08:45:00,-146683166.15880346,-95036861.00661044,-34802365.54274336,459889725.82586575
1745,2018-08-28 09:00:00,-90724827.25608847,-99787126.98886153,-32365394.30642608,508444707.5014612
1746,2018-08-28 09:15:00,-11148082.565358676,-94638702.46526492,-35021748.74194125,583758242.3570603
1747,2018-08-28 09:30:00,65898053.29261229,-94029152.12311439,-35343526.84196918,661390238.5472221
1748,2018-08-28 09:45:00,-106067354.78373453,-94246466.99046816,-35213198.3877683,619461652.7361442
1749,2018-08-28 10:00:00,-65426493.23153247,-98868901.10260576,-32840314.483065076,665078617.3463151
1750,2018-08-28 10:45:00,340984255.4669745,-99319887.740908,-32652241.75078547,909444738.82111
1751,2018-08-28 11:00:00,348826821.5840067,-112153490.90729341,-26052916.177523468,914287032.836129
1752,2018-08-28 11:15:00,361480494.1122807,-100638348.7030997,-31973198.944006376,931833719.2591124
1753,2018-08-28 11:30:00,362735111.2759643,-94773367.5235109,-34992804.12460531,933079088.4589033
1754,2018-08-28 12:15:00,122187583.02083586,-108885081.59581621,-27709300.272627816,970419047.4978305
1755,2018-08-28 12:30:00,452179548.77792215,-115960622.66818891,-24106094.93757255,1016774795.3584932
1756,2018-08-28 12:45:00,463996316.3915933,-101020513.374293,-31790891.030041993,1028826383.3974931
1757,2018-08-28 13:00:00,478951796.1779177,-113891723.35829823,-25172995.477715265,1038382544.285608
1758,2018-08-28 13:15:00,447117774.5602625,-109272495.41599606,-27545176.188292857,1010892251.7673961
1759,2018-08-28 13:30:00,452227063.85945624,-102050929.37299305,-31259696.141147193,1013303420.4103099
1760,2018-08-28 13:45:00,433736435.7628766,-101840453.54201451,-31365947.09225967,997705193.8088678
1761,2018-08-28 14:00:00,427982968.2138969,-106633851.08873053,-28900137.133728486,990280876.0070636
1762,2018-08-28 14:15:00,461311158.55263036,-109056018.7490058,-27658040.78488692,1014496758.9047158
1763,2018-08-28 14:30:00,449370705.71347183,-109352399.17336793,-27504327.684097607,1006077012.6664836
1764,2018-08-28 14:45:00,492567147.7643559,-119703328.0189848,-22185630.057368413,1043038470.7013713
1765,2018-08-28 15:00:00,535142226.3425245,-115396677.78430352,-24405082.727065094,1084056245.2522633
1766,2018-08-28 15:15:00,217059125.6742894,-118554415.11130098,-22797628.197494246,976249618.2191707
1767,2018-08-28 15:30:00,209024475.68296054,-111295198.99504097,-26530061.15311992,1076015744.4210682
1768,2018-08-28 15:45:00,172187223.87648398,-109817447.27456954,-27286108.036005773,924842196.0284787
1769,2018-08-28 16:00:00,501771927.69929737,-106309663.47154404,-29125714.289595105,1058817028.7953699
1770,2018-08-28 16:15:00,488319851.2784651,-108772961.88058256,-27857420.521901973,1044631709.1969924
1771,2018-08-28 16:30:00,469080838.9629985,-108761119.4509125,-27912324.149435394,1024536445.3496054
1772,2018-08-28 16:45:00,452833781.7885129,-101331191.33879785,-31731695.32258396,1008853609.0680039
1773,2018-08-28 17:30:00,344793876.8058041,-117110259.38710636,-23760902.731722746,912948442.2180668
1774,2018-08-28 17:45:00,314146588.14754874,-117291635.82557417,-23718388.94544376,883297807.5376873
1775,2018-08-28 18:00:00,296077356.07839686,-122347708.5633007,-21167050.94150929,866331864.7849071
1776,2018-08-28 18:15:00,297319078.3603328,-110170593.73490962,-27429732.26460577,867314519.0133682
1777,2018-08-28 18:30:00,275839621.8907342,-117538599.64611301,-23638137.23496977,842250989.6927919
1778,2018-08-28 18:45:00,218645489.9735344,-110386795.70519252,-27310053.631659593,791410827.3727287
1779,2018-08-28 19:00:00,152357572.59554514,-115456826.28135495,-24695447.901469678,734616677.2640622
1780,2018-08-28 19:15:00,-53997445.86103575,-110990861.96701641,-26969952.946672082,668569656.2492107
1781,2018-08-28 19:30:00,7954011.295850834,-103144052.60304336,-31066216.39292896,754934329.1221533
1782,2018-08-28 19:45:00,360989909.3412892,-102153487.05230393,-31613767.623867664,930654518.1942393
1783,2018-08-28 20:00:00,397465410.2252165,-107228992.12415856,-29007428.688059922,959485973.5652393
1784,2018-08-28 20:15:00,413220522.8933,-102144048.1134008,-31624253.483793452,977028322.406435
1785,2018-08-28 20:30:00,427679060.94612,-102067767.50615922,-31665044.77791437,990308556.0222695
1786,2018-08-28 20:45:00,448156934.02741265,-101956363.61102334,-31724547.05660332,1009639696.5068518
1787,2018-08-28 21:00:00,143916021.05746228,-107790512.94999889,-28691250.11233396,905443404.7142637
1788,2018-08-28 21:15:00,150936002.09874126,-102938643.51052094,-31187233.14215569,1027043779.9854543
1789,2018-08-28 21:30:00,148081084.8429287,-102865251.55763276,-31224699.427491132,922817394.5042645
1790,2018-08-28 21:45:00,489731809.1672855,-101903054.51600042,-31756444.232938357,1048925298.1844754
1791,2018-08-28 22:00:00,490296830.6050082,-106902049.48830968,-29185580.84961296,1048414897.0327402
1792,2018-08-28 22:15:00,474615247.97857445,-101895453.35429136,-31758724.36524769,1031095585.3186533
1793,2018-08-28 22:30:00,444230303.5553917,-101795109.17528717,-31807056.171982754,1001341081.3825527
1794,2018-08-28 22:45:00,402552872.768188,-101712849.86978523,-31844866.15875979,967706705.1257168
1795,2018-08-28 23:00:00,303395179.5765746,-106804433.74752332,-29215631.98368009,870108744.3352972
1796,2018-08-28 23:15:00,-21117988.011102233,-102959943.82221343,-31157774.010529738,705289768.2243848
1797,2018-08-28 23:30:00,-93059447.6605977,-103239852.01474488,-31006066.01365015,623915833.4713688
1798,2018-08-28 23:45:00,6759567.852015322,-103126894.62560037,-31074932.3048086,642193453.5896634
1799,2018-08-29 00:00:00,-36946258.642511554,-108678900.61009902,-28214914.94744748,557162371.0919329
1800,2018-08-29 00:15:00,-118501789.66241162,-104515612.18602073,-30347248.364912476,480090889.23588187
1801,2018-08-29 00:30:00,-191531757.5826855,-105215773.98570232,-29979288.163535163,415560139.52251446
1802,2018-08-29 00:45:00,-249983217.84923133,-106060703.4429286,-29538447.201124813,360978522.1697429
1803,2018-08-29 01:00:00,-304652755.6003848,-111680297.2392144,-26642457.0854017,310211223.24609584
1804,2018-08-29 01:15:00,-355464757.83102864,-107063090.34256141,-29011555.42053886,263254262.55816808
1805,2018-08-29 01:30:00,-467481194.61580366,-107598832.91007988,-28723940.077810697,194604977.44817647
1806,2018-08-29 01:45:00,-492779155.89166987,-108074390.0140098,-28476639.76140701,165435344.45778468
1807,2018-08-29 02:00:00,-465101534.89136744,-112980656.00632328,-25956395.744203202,162549137.0629255
1808,2018-08-29 02:15:00,-487355782.26570404,-108025655.9848429,-28502293.449012384,143459152.48497632
1809,2018-08-29 02:30:00,-504848407.0762195,-108340904.0547845,-28338279.050710276,125811573.90448342
1810,2018-08-29 02:45:00,-520892924.6429338,-108632421.24252567,-28186624.39452978,110966828.83222109
1811,2018-08-29 03:00:00,-533984367.64700645,-113610115.64476517,-25625242.83048889,100293420.92555276
1812,2018-08-29 03:15:00,-567930371.120917,-108784866.64878222,-28103150.133309834,75760880.58076687
1813,2018-08-29 03:30:00,-570623326.9335198,-108952556.80998525,-28016619.01925989,72447162.34798919
1814,2018-08-29 03:45:00,-556136340.705484,-109243439.04669355,-27868584.266236775,79309252.09678154
1815,2018-08-29 04:00:00,-564287349.4822687,-114233973.41419134,-25301132.01657202,71990725.51138186
1816,2018-08-29 04:15:00,-562722414.8078867,-109335312.16190718,-27820624.87039985,73701604.51030694
1817,2018-08-29 04:30:00,-563910784.706104,-109333243.0792237,-27821561.254240215,72384618.54314765
1818,2018-08-29 04:45:00,-570393503.9394506,-109364491.91358145,-27804790.759668116,65486185.60694346
1819,2018-08-29 05:00:00,-582368564.211906,-114319281.007148,-25255310.57335118,58645745.01555418
1820,2018-08-29 05:15:00,-579772066.6892793,-109478416.5760431,-27745189.212986737,61876889.93101392
1821,2018-08-29 05:30:00,-553686267.4919171,-109413403.29004575,-27781437.88228875,81900635.28868043
1822,2018-08-29 05:45:00,-538061996.328454,-108655089.32571536,-28173114.617402047,96568466.70111716
1823,2018-08-29 06:00:00,-516463566.24575776,-113606693.43618178,-25628892.358104628,116946758.99940138
1824,2018-08-29 06:15:00,-483629910.55220574,-108539550.74048322,-28238405.72500258,145872054.02759206
1825,2018-08-29 06:30:00,-464694533.94411075,-108376654.83859494,-28324223.23088434,164143967.09404418
1826,2018-08-29 06:45:00,-432981212.5044684,-108357982.93709284,-28337246.39338985,192171866.11665457
1827,2018-08-29 07:00:00,-470787855.1991958,-113060230.60947764,-25914849.88310576,193634543.49194545
1828,2018-08-29 07:15:00,-444405855.2459869,-107722428.63743412,-28662856.43438516,239566234.57593343
1829,2018-08-29 07:30:00,-429984209.06144667,-107324280.73997876,-28869179.055102054,238069287.552096
1830,2018-08-29 07:45:00,-309728458.55440503,-106979286.42022371,-29059586.13508046,306855188.8173411
1831,2018-08-29 08:00:00,-288378743.5019335,-111845990.26937889,-26559000.50828273,326400618.5996868
1832,2018-08-29 08:15:00,-266511842.2081998,-106821272.156488,-29145511.866188217,346503334.9706876
1833,2018-08-29 08:30:00,-245925880.29780233,-106739782.74626078,-29189640.55233733,367169830.0636914
1834,2018-08-29 08:45:00,-215094043.18577155,-106315830.67879115,-29410998.729747605,394981072.5643407
1835,2018-08-29 09:00:00,-314278188.87566984,-111181115.39517665,-26898125.939228646,369126942.7803705
1836,2018-08-29 09:15:00,-279707271.1042321,-106119706.86288056,-29504873.060187384,409901786.9391853
1837,2018-08-29 09:30:00,-83166132.12327927,-105237473.99946912,-29979807.283255454,519615319.1551763
1838,2018-08-29 09:45:00,-21640808.603202015,-104721933.47902985,-30251577.90144231,577052736.9738128
1839,2018-08-29 10:00:00,45001179.3326627,-116513546.96351601,-24194476.769560393,637860640.9358615
1840,2018-08-29 10:15:00,133244721.59880705,-118210272.85482374,-23331385.944253415,716913894.5593463
1841,2018-08-29 10:30:00,188967396.2483505,-102521852.86765158,-31405764.419265542,767883532.1400106
1842,2018-08-29 10:45:00,209486464.08029848,-102792671.53416048,-31268697.4789662,784650641.0142883
1843,2018-08-29 11:00:00,-48000203.31627349,-122847456.78048874,-20926955.34060827,672121271.2908608
1844,2018-08-29 11:15:00,-51405115.666503884,-125325960.74350564,-19651922.936862305,665581261.8768479
1845,2018-08-29 11:30:00,191078381.10126626,-103069958.24250554,-31124104.535993714,770108356.9739047
1846,2018-08-29 11:45:00,187634684.62564015,-103058418.94728552,-31129667.07293338,768612151.1383834
1847,2018-08-29 12:00:00,189743862.91262808,-123517588.84649932,-20607984.215596285,767507747.3857808
1848,2018-08-29 12:15:00,212846037.03873524,-113197616.59786554,-25917912.860650808,792769688.7171128
1849,2018-08-29 12:30:00,212689861.00197804,-107161301.09877935,-29022303.21553666,789712256.4425473
1850,2018-08-29 12:45:00,203967830.9601487,-114658491.33547194,-25165644.82754356,781316964.5290947
1851,2018-08-29 13:00:00,-26703432.66133936,-113120563.42153257,-25931674.681900766,695724097.7778612
1852,2018-08-29 13:15:00,-29035855.613712214,-108286952.44852667,-28417291.866810266,700023734.5097518
1853,2018-08-29 13:30:00,200322863.06258187,-107695181.30631763,-28746402.181228064,780815789.8849759
1854,2018-08-29 13:45:00,227715710.65340224,-109030442.78526653,-28062649.322029173,805875448.3953781
1855,2018-08-29 14:00:00,242742558.64937118,-121448724.58326203,-21677692.986612286,820721656.8315631
1856,2018-08-29 14:15:00,286701291.56069803,-112902872.20459153,-26077466.144286,861255582.4526367
1857,2018-08-31 11:45:00,247701499.1410242,-135987482.9729417,-14547793.134666404,825697058.7179133
1858,2018-08-31 12:00:00,257844371.34920624,-133391586.8864115,-15883904.835126564,905214659.5828066
1859,2018-08-31 13:15:00,205710102.92555505,-135161490.44966817,-14968044.057986438,852122424.7049428
1860,2018-08-31 14:00:00,290653086.2312638,-132079908.25185868,-16568390.574273972,938243513.5470084
1861,2018-08-31 14:15:00,317561135.0143718,-127085458.27430676,-19146239.720510285,966036764.9574485
1862,2018-08-31 14:30:00,372495273.8191786,-134328418.87276962,-15427191.90208559,1022542499.6926321
1863,2018-08-31 14:45:00,405585576.5635209,-126649762.739798,-19379802.4562825,1055467941.611217
1864,2018-08-31 15:00:00,425323665.49465066,-132078878.96759455,-16589799.932788493,1074498359.3413713
1865,2018-08-31 15:15:00,431058464.0949142,-134413870.11448893,-15389560.03423146,1080736724.940346
1866,2018-08-31 15:30:00,431499120.94212514,-127772397.16150376,-18805239.430620592,1080522071.0321763
1867,2018-08-31 15:45:00,409718548.7985732,-137515590.66965565,-13792080.579000134,1058002055.9528543
1868,2018-08-31 16:00:00,369737476.95663506,-142268526.8122737,-11343391.211677833,1017845460.0925492
1869,2018-08-31 16:15:00,335409523.625779,-135688555.29463318,-14723689.918120826,983171458.3537947
1870,2018-08-31 16:30:00,333378046.7232145,-127196957.73756422,-19090599.001937434,981348549.9014457
1871,2018-08-31 17:15:00,342940129.68818593,-127359253.65098196,-19008170.61480529,990704220.9182793
1872,2018-08-31 17:30:00,341688609.92892694,-126803976.00224005,-19293611.213753153,988681707.9148595
1873,2018-08-31 17:45:00,327815685.49782956,-126556838.59156282,-19419214.771485392,974745642.8406336
1874,2018-08-31 18:00:00,340176802.07604533,-123869881.67753384,-20802417.64324272,987892967.2142144
1875,2018-08-31 18:15:00,363567871.56858003,-126180991.71339302,-19616361.941875532,1012343176.1516435
1876,2018-08-31 18:30:00,336575354.3659147,-119119921.938383,-23244878.658862714,984042944.7958289
1877,2018-08-31 18:45:00,286347986.3819058,-119355775.70122515,-23118165.51769171,933284793.8408908
1878,2018-08-31 19:00:00,193535414.3149366,-124652891.84347996,-20383912.16627883,839529793.7369897
1879,2018-08-31 19:15:00,202713209.97267783,-119876114.12905173,-22841541.858203124,849567319.4987142
1880,2018-08-31 20:00:00,381592672.84636635,-124252759.30499177,-20667225.533392936,1029007157.9713924
1881,2018-08-31 20:15:00,403513199.4146408,-8617728.260701712,134739.8362974891,1051557978.7283164
1882,2018-08-31 20:30:00,460655373.98977005,-8475312.381351696,55332.703662180465,1109815103.2506492
1883,2018-08-31 21:15:00,529648289.727426,-8303364.809611471,-40533.945383324615,1179494021.1891801
1884,2018-08-31 21:30:00,562330502.307788,-8221911.699945878,-85948.26431250614,1211100726.9857352
1885,2018-08-31 21:45:00,572150248.4057504,-8197438.130741418,-99593.62569926384,1220708989.3774474
1886,2018-08-31 22:00:00,572827233.6699525,-8195751.4297591625,-100533.18113667626,1221568903.1803946
1887,2018-08-31 22:15:00,589173713.974026,-8155010.671895702,-123249.60858052288,1239013359.8687901
1888,2018-08-31 22:30:00,567260246.6318231,-8209625.472029252,-92798.42667704858,1217670245.9634273
1889,2018-08-31 22:45:00,518109057.3488955,-8332123.386872785,-24500.212302858024,1166588248.5486345
1890,2018-08-31 23:30:00,229710330.33774203,-9050891.855580011,376248.92058189755,875337287.5750113
1891,2018-08-31 23:45:00,133245257.65474668,-9291307.883720523,510290.6721535137,778378231.7385727
1892,2018-09-02 11:00:00,-80808420.43930706,-9824824.972427107,807812.6202240842,725884775.0443281
1893,2018-09-02 11:15:00,70047811.03857659,-9448824.978883423,598133.5894166947,720159726.9088959
1894,2018-09-02 11:30:00,177209968.49207386,-9181749.375076793,449228.5658422496,828461069.7505317
1895,2018-09-02 11:45:00,202202724.18411186,-9119461.940963564,414502.421571299,853039089.8885739
1896,2018-09-02 12:00:00,106321508.35398,-9358422.322010744,547731.7679150986,755404101.2545612
1897,2018-09-02 12:15:00,178968379.26877668,-9177368.430560462,446788.4319379169,828967623.6138557
1898,2018-09-02 13:00:00,130036822.54290655,-9299318.511912381,514780.4767995825,779807385.7758987
1899,2018-09-02 13:15:00,91867251.79215753,-9394446.09376374,567816.5156553184,740674215.6356933
1900,2018-09-02 13:30:00,114164639.18841392,-9338874.75419114,536832.4651989454,764502967.4962621
1901,2018-09-02 13:45:00,127633921.04933135,-9305304.279893266,518113.07116307446,776529586.3623245
1902,2018-09-02 14:00:00,169252907.93614545,-9201579.76095274,460283.7266480566,820242113.9693965
1903,2018-09-02 14:15:00,228358041.96623707,-9054274.01871087,378154.10876848624,880519845.7800338
1904,2018-09-02 14:30:00,182563839.64927945,-9168403.621052006,441783.6744433743,833173704.5378982
