,CreationTime,principal component 1,InBandwidth
836,2018-08-15 02:30:00,-491179480.3745623,138484381.78145018
837,2018-08-15 02:45:00,-507303859.75043297,123482339.29210766
838,2018-08-15 03:00:00,-551127308.6166649,96141002.20699504
839,2018-08-15 03:15:00,-562807401.966389,85740096.77926081
840,2018-08-15 03:30:00,-543731772.1688569,91051020.94622141
841,2018-08-15 03:45:00,-552607948.3612899,83845228.54693502
842,2018-08-15 04:00:00,-558350949.2390308,77907996.32376641
843,2018-08-15 04:15:00,-557009898.0806755,79347271.96747564
844,2018-08-15 04:30:00,-559734884.9179381,75896138.28441678
845,2018-08-15 04:45:00,-579647850.5598018,62691868.29314969
846,2018-08-15 05:00:00,-577656952.071619,68237591.37950267
847,2018-08-15 05:15:00,-575256621.1001244,67687818.79374574
848,2018-08-15 05:30:00,-545449795.9039737,89642587.89648828
849,2018-08-15 05:45:00,-529948307.7839402,105720799.52387498
850,2018-08-15 06:00:00,-505443002.19610506,127956645.30826956
851,2018-08-15 06:15:00,-484446321.03597677,146072021.19723445
852,2018-08-15 06:30:00,-457895051.13835144,170907555.53385326
853,2018-08-15 06:45:00,-418703844.86399627,207453399.16811523
854,2018-08-15 07:00:00,-380040466.1325804,243352846.094235
855,2018-08-15 07:15:00,-331262639.06835914,288793995.11495507
856,2018-08-15 07:30:00,-415331220.2571902,263100450.76644403
857,2018-08-15 07:45:00,-394622274.8424522,290347156.04882765
858,2018-08-15 08:00:00,-248891923.70486936,363545309.7743151
859,2018-08-15 08:15:00,-215295180.0885111,395507734.14052767
860,2018-08-15 08:30:00,-189825005.85292244,419407839.5630751
861,2018-08-15 08:45:00,-310330025.5814857,384040797.08485657
862,2018-08-15 09:00:00,-292483512.4639219,408563540.31064504
863,2018-08-15 09:15:00,-68100059.64739889,535625691.8229914
864,2018-08-15 09:30:00,-9904788.563624388,585344562.6432233
865,2018-08-15 09:45:00,41980737.044091746,631818326.4992718
866,2018-08-15 10:00:00,117176048.60564621,705326901.4356557
867,2018-08-15 10:15:00,182850632.83072454,768813967.4928715
868,2018-08-15 10:30:00,230972014.43352056,814835818.5575787
869,2018-08-15 10:45:00,263067143.872902,841715162.0211693
870,2018-08-15 11:00:00,-2204904.5118311383,740087163.0594715
871,2018-08-15 11:15:00,14988093.036251003,755906800.3631847
872,2018-08-15 11:30:00,309188697.25880796,885751708.6925198
873,2018-08-15 11:45:00,339890062.81131285,911349400.422134
874,2018-08-15 12:00:00,354321927.076608,927908370.9477992
875,2018-08-15 12:15:00,378262733.743175,948096702.2926949
876,2018-08-15 12:30:00,425863349.54203075,984166004.23994
877,2018-08-15 12:45:00,421622724.89081204,984443522.836358
878,2018-08-15 13:00:00,422646951.16190815,982754252.6803349
879,2018-08-15 13:15:00,64714505.64732655,835173627.8763916
880,2018-08-15 13:30:00,38473314.20383119,805498675.5716193
881,2018-08-15 13:45:00,377953220.9193422,947349838.0158284
882,2018-08-15 14:00:00,381957348.9283745,948242220.6523461
883,2018-08-15 14:15:00,403324465.0777293,965687887.5463806
884,2018-08-15 14:30:00,433689130.4465577,995006214.6356641
885,2018-08-15 14:45:00,128078977.56300317,903480411.0350393
886,2018-08-15 15:00:00,137384689.6497442,911967858.241526
887,2018-08-15 15:15:00,502579473.9564106,1059526831.4832776
888,2018-08-15 15:30:00,523896807.3459576,1079788671.6746957
889,2018-08-15 15:45:00,505527749.8999723,1063779067.2987431
890,2018-08-15 16:00:00,474431460.1375325,1036662076.1325641
891,2018-08-15 16:15:00,446666468.78196025,1010453556.1653514
892,2018-08-15 16:30:00,429254505.66664106,992152424.635242
893,2018-08-15 16:45:00,391171663.1096302,954787319.4302381
894,2018-08-15 17:00:00,71676137.2042948,826981868.1635327
895,2018-08-15 17:15:00,72146796.5382739,823437143.7411139
896,2018-08-15 17:30:00,349713525.7128636,916076037.5295937
897,2018-08-15 17:45:00,355202902.28418386,920438190.1552297
898,2018-08-15 18:00:00,329149574.5876302,899677073.0510538
899,2018-08-15 18:15:00,316868094.5887886,888453026.9864432
900,2018-08-15 18:30:00,339511566.1486214,908686033.750547
901,2018-08-15 18:45:00,307522482.41414213,878092636.772929
902,2018-08-15 19:00:00,240057374.24528047,819238146.98835
903,2018-08-15 19:15:00,244449881.96542647,822798043.2445548
904,2018-08-15 19:30:00,324960437.718323,894940479.0655488
905,2018-08-15 19:45:00,96495992.1081875,857680658.1048317
906,2018-08-15 20:00:00,162043791.6629049,928788242.5683869
907,2018-08-15 20:15:00,490668505.7348036,1051786935.0813007
908,2018-08-15 20:30:00,554676333.0712765,1109313328.2320638
909,2018-08-15 20:45:00,185182766.90774238,975696082.0446726
910,2018-08-15 21:00:00,212154141.55870652,985293438.6620436
911,2018-08-15 21:15:00,573098299.4647945,1127322831.2590802
912,2018-08-15 21:30:00,591692641.3902621,1142587261.23095
913,2018-08-15 21:45:00,584450256.2868319,1129945168.1272874
914,2018-08-15 22:00:00,595079855.0864798,1142880799.860283
915,2018-08-15 22:15:00,549276552.4827033,1102103028.6749935
916,2018-08-15 22:30:00,526063821.4525572,1081557493.4554822
917,2018-08-15 22:45:00,469729708.165747,1027687461.8900584
918,2018-08-15 23:00:00,89528280.37006181,840507311.3887651
919,2018-08-15 23:15:00,24738843.43850352,758196703.8736672
920,2018-08-15 23:30:00,188606282.99063364,767865167.1532834
921,2018-08-15 23:45:00,91546362.03357743,679837167.8201406
922,2018-08-16 00:00:00,9026412.359266503,603648358.6440994
923,2018-08-16 00:15:00,-49147351.11099496,542741662.5457191
924,2018-08-16 00:30:00,-163557238.47811967,437126675.96519816
925,2018-08-16 00:45:00,-244576169.07396108,363892137.0649382
926,2018-08-16 01:00:00,-304846425.8875081,310384673.742093
927,2018-08-16 01:15:00,-344403420.0975851,272028013.458704
928,2018-08-16 01:30:00,-463161451.93343353,196778617.8853329
929,2018-08-16 01:45:00,-489456785.9110394,174598637.41038528
930,2018-08-16 02:00:00,-452843210.9774649,173350459.02063972
931,2018-08-16 02:15:00,-481820781.19377536,145261624.2085547
932,2018-08-16 02:30:00,-499378278.2372398,130003783.78685148
933,2018-08-16 02:45:00,-552676679.680508,103554900.04359
934,2018-08-16 03:00:00,-557101095.6030507,100360433.07958353
935,2018-08-16 03:15:00,-529928651.81948304,102578792.43015943
936,2018-08-16 03:30:00,-535101803.5219637,95962765.56870551
937,2018-08-16 03:45:00,-544670483.6817311,87082302.20550601
938,2018-08-16 04:00:00,-552175456.1139629,80473352.21237078
939,2018-08-16 04:15:00,-560222463.932572,74620422.02023768
940,2018-08-16 04:30:00,-571361721.4479994,64855486.13861463
941,2018-08-16 04:45:00,-587575895.5171362,54158077.18155206
942,2018-08-16 05:00:00,-582802110.6095675,58006985.39209186
943,2018-08-16 05:15:00,-554509071.2917953,82283059.94512433
944,2018-08-16 05:30:00,-548134014.107711,87908089.215017
945,2018-08-16 05:45:00,-534839698.8952608,100543031.99022312
946,2018-08-16 06:00:00,-511758929.04501885,121149726.46125837
947,2018-08-16 06:15:00,-484573658.26119125,146808335.6990259
948,2018-08-16 06:30:00,-457837419.04032457,169289961.34705886
949,2018-08-16 06:45:00,-425253755.0403898,201652552.1827395
950,2018-08-16 07:00:00,-404366159.01687866,221253538.34009463
951,2018-08-16 07:15:00,-449165437.3090127,220702590.60759
952,2018-08-16 07:30:00,-415544341.40223134,253760162.22806948
953,2018-08-16 07:45:00,-288066939.40529,326581137.31446934
954,2018-08-16 08:00:00,-245338951.01188558,365396890.40270954
955,2018-08-16 08:15:00,-199804135.75272992,410479423.974029
956,2018-08-16 08:30:00,-146126688.65926546,456922491.0684873
957,2018-08-16 08:45:00,-267037853.2985558,430178360.44123846
958,2018-08-16 09:00:00,-237315566.99387702,474323561.4491796
959,2018-08-16 09:15:00,50096056.7913495,646194248.5893532
960,2018-08-16 09:30:00,136083183.6910603,723343022.5834029
961,2018-08-16 09:45:00,209863902.98258358,791268940.9246511
962,2018-08-16 10:00:00,315417119.1930457,890352539.8302168
963,2018-08-16 10:15:00,389418763.21131074,953997183.29635
964,2018-08-16 10:30:00,453470635.54232675,1018380864.3786881
965,2018-08-16 10:45:00,509261685.06535983,1069609814.4062836
966,2018-08-16 11:00:00,173064610.41165456,942470779.4634336
967,2018-08-16 11:15:00,195960543.63601276,956497622.8512477
968,2018-08-16 11:30:00,554992289.4484341,1106881415.187355
969,2018-08-16 11:45:00,532141359.26820296,1088413191.7180376
970,2018-08-16 12:00:00,556085190.4976214,1107576097.3623116
971,2018-08-16 12:15:00,581963050.7970053,1130166406.8279855
972,2018-08-16 12:30:00,601023870.4821929,1147173866.358957
973,2018-08-16 12:45:00,583863867.1775578,1133103434.2440536
974,2018-08-16 13:00:00,247713224.6560651,1005703023.5962015
975,2018-08-16 13:15:00,252110382.08250034,1005101354.3436582
976,2018-08-16 13:30:00,601420210.5027896,1150776547.1775398
977,2018-08-16 13:45:00,615125330.8927311,1158447341.0321624
978,2018-08-16 14:00:00,612458046.8835201,1156980731.5603695
979,2018-08-16 14:15:00,605183204.8773983,1147733545.5333588
980,2018-08-16 14:30:00,613609295.9122454,1160099855.360535
981,2018-08-16 14:45:00,273005073.05884504,1027633684.2000773
982,2018-08-16 15:00:00,291973242.6707781,1044952160.5249088
983,2018-08-16 15:15:00,635088425.996316,1185460654.8386538
984,2018-08-16 15:30:00,617296590.9270469,1171608894.741841
985,2018-08-16 15:45:00,567668550.05522,1121317650.9680245
986,2018-08-16 16:00:00,527597582.4711288,1084416526.4401221
987,2018-08-16 16:15:00,535750029.8027831,1091178915.9493186
988,2018-08-16 16:30:00,506793303.1061502,1062168770.0236851
989,2018-08-16 16:45:00,497792056.0467987,1054053323.7118508
990,2018-08-16 17:00:00,167237967.20176423,908690151.3460623
991,2018-08-16 17:15:00,132473378.38139711,870841727.5361615
992,2018-08-16 17:30:00,421764552.23147297,982405511.5376543
993,2018-08-16 17:45:00,392505606.4659076,957584515.4800261
994,2018-08-16 18:00:00,379050916.8382882,941332127.9175882
995,2018-08-16 18:15:00,385262918.0619381,947087978.1571512
996,2018-08-16 18:30:00,371670969.32374746,937902411.5576043
997,2018-08-16 18:45:00,330957286.3945842,903381939.0801989
998,2018-08-16 19:00:00,13893273.305262163,757725228.2570566
999,2018-08-16 19:15:00,118381.5198258608,736297329.8020989
1000,2018-08-16 19:30:00,374231259.01030886,941373744.7609881
1001,2018-08-16 19:45:00,464125338.83221924,1025218668.999896
1002,2018-08-16 20:00:00,489418636.0011014,1050721310.199068
1003,2018-08-16 20:15:00,508780043.1875656,1067465401.6355977
1004,2018-08-16 20:30:00,548075161.1849482,1104521051.6688514
1005,2018-08-16 20:45:00,215243261.0218456,996071380.229063
1006,2018-08-16 21:00:00,232952724.174679,1120143568.0141423
1007,2018-08-16 21:15:00,215961132.83308923,988806188.32585
1008,2018-08-16 21:30:00,590650817.6013533,1140459320.9184756
1009,2018-08-16 21:45:00,600094453.562814,1149346213.8880408
1010,2018-08-16 22:00:00,613836493.4748199,1168871017.2537534
1011,2018-08-16 22:15:00,578188701.484755,1130351834.3619685
1012,2018-08-16 22:30:00,569904628.820538,1123196790.5145268
1013,2018-08-16 22:45:00,518683770.9876879,1071933264.7915953
1014,2018-08-16 23:00:00,119383669.21912993,872661062.6116918
1015,2018-08-16 23:15:00,54299493.45208297,795014527.1605755
1016,2018-08-16 23:30:00,232798463.50436038,806132866.3372216
1017,2018-08-16 23:45:00,134039861.41208813,715747172.742625
1018,2018-08-17 00:00:00,42770977.29702717,633628332.6857067
1019,2018-08-17 00:15:00,-38030161.33036664,557304909.9539139
1020,2018-08-17 00:30:00,-142744440.76376474,459279757.33924454
1021,2018-08-17 00:45:00,-203740701.8224806,402546250.6244916
1022,2018-08-17 01:00:00,-258826680.25142527,349433462.9193832
1023,2018-08-17 01:15:00,-407060641.775651,259161835.52639732
1024,2018-08-17 01:30:00,-438912716.9453428,221293535.12324223
1025,2018-08-17 01:45:00,-402515020.30873686,217031682.09033996
1026,2018-08-17 02:00:00,-437277378.13204235,185367130.08899465
1027,2018-08-17 02:15:00,-458258962.6862612,168330678.03005585
1028,2018-08-17 02:30:00,-478080942.0912134,151678478.3589853
1029,2018-08-17 02:45:00,-495033547.15614426,136082977.60434785
1030,2018-08-17 03:00:00,-539943946.3207303,104520596.70996748
1031,2018-08-17 03:15:00,-549851886.7964457,94642152.1800384
1032,2018-08-17 03:30:00,-531179898.82986784,101746401.70213915
1033,2018-08-17 03:45:00,-542433248.0213579,91451256.16084188
1034,2018-08-17 04:00:00,-546557981.482334,87652043.54996264
1035,2018-08-17 04:15:00,-553723979.114572,81679138.6040269
1036,2018-08-17 04:30:00,-555178473.7461941,80175588.1503991
1037,2018-08-17 04:45:00,-574330168.4163437,63287861.58503178
1038,2018-08-17 05:00:00,-574666370.0268062,65884868.70267782
1039,2018-08-17 05:15:00,-546376791.4051462,89892093.2489886
1040,2018-08-17 05:30:00,-541879931.7957197,93818622.34925462
1041,2018-08-17 05:45:00,-528777093.68364686,105950697.53666112
1042,2018-08-17 06:00:00,-504598679.4364978,128087291.88745506
1043,2018-08-17 06:15:00,-468393752.9949756,160962974.85766503
1044,2018-08-17 06:30:00,-440719248.6257327,186379860.033675
1045,2018-08-17 06:45:00,-412405996.86759895,213225667.6718157
1046,2018-08-17 07:00:00,-465622743.9099481,199241616.42892236
1047,2018-08-17 07:15:00,-435157298.14852035,233247854.21999416
1048,2018-08-17 07:30:00,-305616950.6300761,312443473.01205885
1049,2018-08-17 07:45:00,-282072333.5144488,335085007.1361735
1050,2018-08-17 08:00:00,-235982428.7332647,378976266.8289408
1051,2018-08-17 08:15:00,-204853232.57298213,406593583.5157038
1052,2018-08-17 08:30:00,-177400382.09265915,431726499.6177176
1053,2018-08-17 08:45:00,-122948457.71033148,484360505.49430937
1054,2018-08-17 09:00:00,-247496392.0640128,457691616.3514155
1055,2018-08-17 09:15:00,-200215511.7121186,519900499.5713743
1056,2018-08-17 09:30:00,84127215.76071854,674589681.0020546
1057,2018-08-17 09:45:00,157451654.38447776,739686165.4399767
1058,2018-08-17 10:00:00,243925494.7359937,821068713.8052242
1059,2018-08-17 10:15:00,318023574.2921981,893776912.2934742
1060,2018-08-17 10:30:00,388590024.61970615,958652709.593578
1061,2018-08-17 10:45:00,412811849.7234613,977931826.69062
1062,2018-08-17 11:00:00,77424589.06429556,842111534.119854
1063,2018-08-17 11:15:00,95940064.33351882,852298440.9615157
1064,2018-08-17 11:30:00,456905686.50731754,1020411503.4135699
1065,2018-08-17 11:45:00,499993194.3672831,1058452073.8804787
1066,2018-08-17 12:00:00,506069784.4770214,1063924685.9303088
1067,2018-08-17 12:15:00,531674954.1303327,1084972998.4134886
1068,2018-08-17 12:30:00,533396239.7639374,1084237847.551397
1069,2018-08-17 12:45:00,500357340.1380248,1052636834.8919898
1070,2018-08-17 13:00:00,146745364.52217707,904016107.3877244
1071,2018-08-17 13:15:00,130573049.87179077,893907838.9469807
1072,2018-08-17 13:30:00,434420053.9710894,998988689.0164449
1073,2018-08-17 13:45:00,445679894.2831499,1008058430.285089
1074,2018-08-17 14:00:00,497352160.0068601,1051658491.673501
1075,2018-08-17 14:15:00,570429541.3184592,1119798527.956721
1076,2018-08-17 14:30:00,624814774.1983656,1172565332.0597427
1077,2018-08-17 14:45:00,257089575.18951693,1040625188.1834222
1078,2018-08-17 15:00:00,285273943.16886264,1061797447.267744
1079,2018-08-17 15:15:00,684030445.3878851,1223709766.7133362
1080,2018-08-17 15:30:00,683588450.828742,1222793686.6219065
1081,2018-08-17 15:45:00,679477643.4805968,1219943815.8247015
1082,2018-08-17 16:00:00,660937220.4491132,1200472746.5128865
1083,2018-08-17 16:15:00,632692816.155715,1175482685.485153
1084,2018-08-17 16:30:00,607550324.7983618,1149015238.1489933
1085,2018-08-17 16:45:00,188785861.30547562,941997097.280432
1086,2018-08-17 17:00:00,146726628.16694337,897210933.3647412
1087,2018-08-17 17:15:00,460691890.1940102,1018238022.561308
1088,2018-08-17 17:30:00,435312714.9239449,996594311.9894928
1089,2018-08-17 17:45:00,402112653.1322166,961888320.6927992
1090,2018-08-17 18:00:00,379633001.24368316,943196257.595672
1091,2018-08-17 18:15:00,382530220.26844203,948051543.2490207
1092,2018-08-17 18:30:00,392662689.08923554,955597319.863202
1093,2018-08-17 18:45:00,380263195.75284743,945103898.7770264
1094,2018-08-17 19:00:00,10586079.860632023,765125547.8772876
1095,2018-08-17 19:15:00,5330347.613680293,756786773.0984036
1096,2018-08-17 19:30:00,397775832.7471443,963726618.0835931
1097,2018-08-17 19:45:00,492251054.69734764,1049086234.9158008
1098,2018-08-17 20:00:00,568032566.9679463,1122594859.638839
1099,2018-08-17 20:15:00,583846801.9105943,1135353592.2445753
1100,2018-08-17 20:30:00,599299630.4343606,1153862911.6664786
1101,2018-08-17 20:45:00,215661333.0907533,1000405762.77
1102,2018-08-17 21:00:00,228258635.43197063,1117081629.911095
1103,2018-08-17 21:15:00,216833296.5261897,1007638363.5007377
1104,2018-08-17 21:30:00,609657159.2100558,1156815864.841642
1105,2018-08-17 21:45:00,602040320.1355352,1148548728.502114
1106,2018-08-17 22:00:00,591752815.2999183,1144020240.614784
1107,2018-08-17 22:15:00,598990503.9070904,1147863778.6188724
1108,2018-08-17 22:30:00,587360773.898628,1137389327.2502954
1109,2018-08-17 22:45:00,544571662.5670441,1098261915.6993997
1110,2018-08-17 23:00:00,130588891.39519164,900342763.6547127
1111,2018-08-17 23:15:00,68939851.6886139,822559649.4623327
1112,2018-08-17 23:30:00,271269397.770468,843453742.5938778
1113,2018-08-17 23:45:00,160374562.3686065,739093327.893162
1114,2018-08-18 00:00:00,61181028.05441504,643540006.3726777
1115,2018-08-18 00:15:00,-21391984.44480113,570271160.7008418
1116,2018-08-18 00:30:00,-112935051.68695503,486231736.80082464
1117,2018-08-18 00:45:00,-188124206.95623437,417532367.081554
1118,2018-08-18 01:00:00,-358860868.9258096,318957205.3872862
1119,2018-08-18 01:15:00,-403429618.3156014,269359574.13606894
1120,2018-08-18 01:30:00,-348391344.557701,268398619.16394067
1121,2018-08-18 01:45:00,-388465150.3675738,233698643.44808182
1122,2018-08-18 02:00:00,-415557347.65147036,209553986.0885653
1123,2018-08-18 02:15:00,-448625206.26687723,177773729.72153088
1124,2018-08-18 02:30:00,-474858256.0339283,154201710.19852707
1125,2018-08-18 02:45:00,-533985939.86175424,121338739.15865271
1126,2018-08-18 03:00:00,-540225193.4368553,116999451.20844229
1127,2018-08-18 03:15:00,-553659108.0219969,95156562.28228384
1128,2018-08-18 03:30:00,-530875849.84871,102798750.8587092
1129,2018-08-18 03:45:00,-538309030.2850747,96079108.83521804
1130,2018-08-18 04:00:00,-543120232.0867683,92143478.56781705
1131,2018-08-18 04:15:00,-547241153.4900962,87746573.218775
1132,2018-08-18 04:30:00,-549810177.0785196,85008875.33006206
1133,2018-08-18 04:45:00,-571633102.0947007,68256338.67970659
1134,2018-08-18 05:00:00,-573079253.3289335,66867831.60095392
1135,2018-08-18 05:15:00,-544331302.215429,91169430.84882802
1136,2018-08-18 05:30:00,-537294118.3509778,99482304.0219098
1137,2018-08-18 05:45:00,-527977537.53635466,106653416.53548875
1138,2018-08-18 06:00:00,-503980022.5973539,128374976.69467932
1139,2018-08-18 06:15:00,-471328817.9306297,158888953.59307912
1140,2018-08-18 06:30:00,-450506468.5979428,179998352.62902933
1141,2018-08-18 06:45:00,-488519903.3952837,170706223.63585287
1142,2018-08-18 07:00:00,-463576852.879686,203680600.60876408
1143,2018-08-18 07:15:00,-347577277.1572787,273981092.1196959
1144,2018-08-18 07:30:00,-314361287.85217226,307076110.5866484
1145,2018-08-18 07:45:00,-282455076.5421304,336038294.68747413
1146,2018-08-18 08:00:00,-243185487.29508,371981410.5675581
1147,2018-08-18 08:15:00,-206838287.19567606,405070524.4739216
1148,2018-08-18 08:30:00,-171272548.98932844,439187844.8204311
1149,2018-08-18 08:45:00,-279482278.82921255,422702555.1782323
1150,2018-08-18 09:00:00,-237410606.13660803,471887359.9863423
1151,2018-08-18 09:15:00,19862542.65769764,612267729.0177811
1152,2018-08-18 09:30:00,90677359.02750991,682699552.7593678
1153,2018-08-18 09:45:00,173921624.06841004,758405708.4077654
1154,2018-08-18 10:00:00,266153921.215992,843263560.509991
1155,2018-08-18 10:15:00,333932297.72860545,903348556.2581756
1156,2018-08-18 10:30:00,385194077.7252846,953617430.5029008
1157,2018-08-18 10:45:00,102902063.90475363,851063355.3068894
1158,2018-08-18 11:00:00,122055252.73686871,870032834.7370449
1159,2018-08-18 11:15:00,445536013.84980094,1008033192.4113779
1160,2018-08-18 11:30:00,477818707.8395999,1035117255.2351123
1161,2018-08-18 11:45:00,442942868.18587464,1005758409.8567977
1162,2018-08-18 12:00:00,448999623.84959847,1012418681.7192242
1163,2018-08-18 12:15:00,469577551.28836393,1031038628.564845
1164,2018-08-18 12:30:00,472416405.75864315,1033331100.7307408
1165,2018-08-18 12:45:00,173700029.34637615,917970493.197059
1166,2018-08-18 13:00:00,196795632.40933982,1047837257.1122851
1167,2018-08-18 13:15:00,141030876.22125244,894207663.880743
1168,2018-08-18 13:30:00,479184603.1371038,1033409924.7426699
1169,2018-08-18 13:45:00,505644567.2502987,1055560654.441174
1170,2018-08-18 14:00:00,501752704.11158264,1051094307.03275
1171,2018-08-18 14:15:00,529323334.0217913,1080586969.7681394
1172,2018-08-18 14:30:00,533095279.79734874,1081295073.3420973
1173,2018-08-18 14:45:00,187385193.21490833,957304825.4796033
1174,2018-08-18 15:00:00,237647566.30333507,1105496179.6957657
1175,2018-08-18 15:15:00,233532734.09966138,1003664261.6132842
1176,2018-08-18 15:30:00,603380520.3628995,1150496328.0050335
1177,2018-08-18 16:00:00,522094761.41539603,1077939803.5189774
1178,2018-08-18 16:15:00,489422212.54511696,1041886870.028633
1179,2018-08-18 16:30:00,468394253.0219498,1024541437.9550854
1180,2018-08-18 16:45:00,114769059.98455779,867527919.3184081
1181,2018-08-18 17:00:00,86281657.50563192,932811817.1560652
1182,2018-08-18 17:15:00,37260409.08719198,788748317.4660144
1183,2018-08-18 17:30:00,309797732.3976392,880663034.2623297
1184,2018-08-18 17:45:00,293956785.14276093,868324647.7787707
1185,2018-08-18 18:00:00,290873851.5139966,860750166.6412903
1186,2018-08-18 18:15:00,269336317.7823512,839537459.5748827
1187,2018-08-18 19:30:00,3566206.533052267,743904927.1372093
1188,2018-08-18 19:45:00,361702866.87217104,930583498.7617383
1189,2018-08-18 20:00:00,432356769.78668755,999777547.0793967
1190,2018-08-18 20:15:00,466895960.17250186,1028380380.7301664
1191,2018-08-18 20:30:00,480565782.5319894,1040843778.8647664
1192,2018-08-18 20:45:00,139348492.85502544,915819563.5469439
1193,2018-08-18 21:00:00,154659860.95887762,932172858.7163656
1194,2018-08-18 21:15:00,503026623.9740561,1061477349.303171
1195,2018-08-18 21:30:00,513921063.5121626,1068479206.9962972
1196,2018-08-18 21:45:00,516142686.9014234,1068555495.7430466
1197,2018-08-18 22:00:00,505839204.6622794,1060418884.0241408
1198,2018-08-18 22:15:00,517146683.1017042,1069721202.3911117
1199,2018-08-18 23:00:00,97364100.47106394,848564733.2179781
1200,2018-08-18 23:15:00,46371726.81475617,871907296.8025807
1201,2018-08-18 23:30:00,476835.75785147486,806638969.1524395
1202,2018-08-18 23:45:00,-69701121.08689134,650486307.7956523
1203,2018-08-19 00:00:00,61741389.12702796,646575587.3325559
1204,2018-08-19 00:15:00,-2242145.351863022,589383116.5663726
1205,2018-08-19 01:15:00,-389988469.5725071,278509647.0407855
1206,2018-08-19 01:30:00,-347464552.6611781,269526526.5816555
1207,2018-08-19 01:45:00,-383375256.83347636,234431306.70795083
1208,2018-08-19 02:00:00,-410504179.67960405,210902300.21431303
1209,2018-08-19 02:15:00,-442438155.46997607,181679629.61965925
1210,2018-08-19 02:30:00,-466193799.1520757,162391874.57094166
1211,2018-08-19 02:45:00,-527481618.2389415,118945979.02701238
1212,2018-08-19 03:00:00,-537534227.5185196,105566280.93236576
1213,2018-08-19 03:15:00,-519239631.09848964,111383924.80177116
1214,2018-08-19 03:30:00,-526953477.1178791,104774152.68271528
1215,2018-08-19 03:45:00,-539487845.6718643,93017327.41312991
1216,2018-08-19 04:00:00,-548342190.1779737,85299818.57406381
1217,2018-08-19 04:30:00,-638163510.5344965,5383005.670466339
1218,2018-08-19 04:45:00,-578137924.2032404,59204608.44303636
1219,2018-08-19 05:00:00,-576990664.8423436,61725442.70710181
1220,2018-08-19 05:15:00,-549627481.5141339,85529147.52350877
1221,2018-08-19 05:30:00,-547159971.1982025,87102535.77072158
1222,2018-08-19 06:15:00,-486342636.8948184,144989319.61833075
1223,2018-08-19 06:30:00,-468992044.3806955,159632402.14780518
1224,2018-08-19 07:30:00,-445058545.51510555,219352864.99644047
1225,2018-08-19 08:15:00,-275290637.2168405,340636014.945002
1226,2018-08-19 08:30:00,-225720325.31198722,386665102.5509368
1227,2018-08-19 08:45:00,-332285241.9371373,355072249.14392984
1228,2018-08-19 09:00:00,-300471682.4762256,388861963.2166117
1229,2018-08-19 09:15:00,-118280521.50527379,484424934.6864352
1230,2018-08-19 09:30:00,-61466075.3698573,538129395.5243218
1231,2018-08-19 09:45:00,-15498561.698517662,577994546.3642378
1232,2018-08-19 10:00:00,9008263.78521502,603736647.5620233
1233,2018-08-19 10:15:00,34244728.25815516,625988231.5708878
1234,2018-08-19 11:30:00,-80807566.3978802,652378782.6839706
1235,2018-08-19 11:45:00,207168688.77436587,789273528.9064647
1236,2018-08-19 12:00:00,211283302.60966936,791955225.2190613
1237,2018-08-19 12:15:00,231887849.21095127,811068275.1254518
1238,2018-08-19 12:30:00,248883024.12380683,824793811.1912048
1239,2018-08-19 13:30:00,-22040589.520192083,720654753.7339162
1240,2018-08-19 13:45:00,251084736.34730896,826033477.0973202
1241,2018-08-19 14:00:00,273875900.4039699,851170939.0398527
1242,2018-08-19 14:15:00,285214244.4992659,861134455.4572419
1243,2018-08-19 14:30:00,310793688.2847902,881429427.4540462
1244,2018-08-19 14:45:00,28940106.838180505,781469887.4972128
1245,2018-08-19 15:00:00,33361385.482501104,795288243.3178864
1246,2018-08-19 15:15:00,351936989.9661336,922749838.1183225
1247,2018-08-19 15:30:00,363306717.3104071,927461240.252326
1248,2018-08-19 15:45:00,350341656.30598235,916167338.9871227
1249,2018-08-19 16:00:00,334629400.6745796,903063498.864043
1250,2018-08-19 16:15:00,291576646.1598887,861874800.6124626
1251,2018-08-19 16:30:00,275673443.7809097,850930476.9229543
1252,2018-08-19 16:45:00,-13769463.680619393,730143464.8455865
1253,2018-08-19 17:00:00,-23051419.507997606,718781253.475467
1254,2018-08-19 17:15:00,230501295.3638122,809432234.9074802
1255,2018-08-19 17:30:00,199425110.32749546,779765968.2754401
1256,2018-08-19 17:45:00,187121747.98106956,768309787.1825856
1257,2018-08-19 18:00:00,181975536.25690192,761478210.816529
1258,2018-08-19 18:15:00,180118492.5086092,758527672.9012593
1259,2018-08-19 18:30:00,194680878.71951786,774189128.8929766
1260,2018-08-19 19:45:00,41659566.49795282,780790606.1971003
1261,2018-08-19 20:00:00,393299815.236735,956669952.3950084
1262,2018-08-19 20:15:00,411628608.1781153,969495351.7032943
1263,2018-08-19 20:30:00,432123129.6732542,994054865.78173
1264,2018-08-19 20:45:00,144723964.28642976,909262161.9183153
1265,2018-08-19 21:00:00,138911575.34644088,907719176.9458
1266,2018-08-19 21:15:00,482248363.72375304,1039891929.773526
1267,2018-08-19 21:30:00,496597560.0763587,1054474264.7272986
1268,2018-08-19 21:45:00,503237807.63131446,1056425280.6431557
1269,2018-08-19 22:00:00,507599218.6183599,1060721594.2216967
1270,2018-08-19 22:15:00,503552103.37247074,1057729595.2123283
1271,2018-08-19 22:30:00,496589809.1085074,1050632531.5251749
