CreationTime,AuthenticateCount,ActiveCount,DisconnectCount,CPUUtil,MemoryUsed,MemoryFree,TempMin,TempMax,TempAvg,InBandwidth,OutBandwidth,InTotalPPS,OutTotalPPS
2018-08-02 10:00:00,0.75,0.7594884676866864,0.5555555555555556,0.75,0.5614521962648711,0.110013711969158,0.3,0.4,0.3211554800339854,0.5489001719952624,0.5293734115624654,0.3950403026285415,0.5581716042288464
2018-08-02 10:15:00,0.25,0.7942452614752227,0.3333333333333333,0.8333333333333334,0.570573917790769,0.10602929194570855,0.5,0.4,0.35174171622769757,0.5899913330462799,0.5698682775226198,0.4266116847456374,0.6032547443708374
2018-08-02 10:30:00,0.625,0.8142955012559945,0.5555555555555556,0.75,0.6450262732876868,0.07350807813835178,0.5,0.5,0.37213254035684,0.6150687974517505,0.5941441893022542,0.44703744197177303,0.6321788947324218
2018-08-02 10:45:00,0.875,0.8186343914135648,0.8888888888888888,0.8333333333333334,0.5999636041036374,0.09319170922676417,0.4,0.5,0.3619371282922688,0.6206898781178677,0.5987003815566604,0.452611930753739,0.639611199226151
2018-08-02 11:00:00,0.375,0.8348024663165107,0.4444444444444444,0.75,0.5899319851686722,0.0975735776316051,0.3,0.4,0.35174171622769757,0.6366555474230822,0.6127668364772366,0.46359643467846173,0.654364887474257
2018-08-02 11:15:00,0.875,0.8404658597853392,0.5555555555555556,0.75,0.5351106662723778,0.12151984261044096,0.5,0.4,0.33135089209855584,0.6388392414235851,0.6157800300811496,0.4650989027413714,0.6570254609488032
2018-08-02 11:30:00,0.625,0.8409682575930578,0.3333333333333333,0.6666666666666666,0.5675940037760743,0.10733093539476561,0.3,0.5,0.35174171622769757,0.6542204584064927,0.6283508616533823,0.47627978574282737,0.671485259117552
2018-08-02 11:45:00,0.125,0.8514272664992008,0.3333333333333333,0.75,0.5360205636814449,0.1211223942290495,0.5,0.4,0.3619371282922688,0.662546496425634,0.6375948470685248,0.48034386470548573,0.677766230778533
2018-08-02 12:30:00,0.75,0.8704270381365609,0.4444444444444444,0.8333333333333334,0.678942699210664,0.05869318972198486,0.5,0.4,0.3619371282922688,0.6653062816541135,0.6396894704610964,0.4852352547306079,0.6832611574483158
2018-08-02 13:30:00,0.25,0.8761817766613382,0.5555555555555556,0.7083333333333334,0.6830372375514661,0.05690467200572326,0.6,0.5,0.39252336448598174,0.8000278773053525,0.7714261144540931,0.5774807253459385,0.8158347528262075
2018-08-02 13:45:00,0.375,0.8775976250285453,0.4444444444444444,0.625,0.6484611360069152,0.072007710498599,0.4,0.4,0.39252336448598174,0.6666427201978964,0.6422664245423219,0.47925114524617113,0.6765795596143541
2018-08-02 15:30:00,0.125,0.9066910253482531,0.2222222222222222,0.75,0.6774641159209299,0.059329107132211206,0.5,0.5,0.42310960067969466,0.8041361182298281,0.7720485950378836,0.572978568984896,0.8082956950498235
2018-08-02 15:45:00,0.5,0.907330440739895,0.8888888888888888,0.75,0.6839243875253065,0.05650722362433179,0.4,0.5,0.4129141886151234,0.7671768017449898,0.7382281266468211,0.5472059155311367,0.7722892096059887
2018-08-02 16:00:00,0.375,0.9014843571591687,0.2222222222222222,0.7083333333333334,0.6996428652669412,0.0496413028357942,0.4,0.5,0.4333050127442659,0.7460771018551943,0.7178254859817639,0.5352756598008691,0.7552573226180448
2018-08-02 16:15:00,0.125,0.8905229504453072,0.7777777777777778,0.6666666666666666,0.6736197993676213,0.061008326543590154,0.4,0.5,0.42310960067969466,0.7202381741934096,0.6928547812691563,0.5176563729950079,0.7307315760195059
2018-08-02 16:30:00,0.375,0.875725051381594,0.3333333333333333,0.625,0.573758558722504,0.10462828640130363,0.4,0.5,0.3823279524214105,0.7269585925537786,0.7005985885844375,0.5210589676785187,0.7359230975705385
2018-08-02 16:45:00,0.5,0.8757707239095684,0.8888888888888888,0.75,0.738040535929574,0.032868981141074304,0.4,0.6,0.3823279524214105,0.7459292266244721,0.7181897047590154,0.5313186034926183,0.7500647067484612
2018-08-02 17:00:00,0.75,0.8558118291847454,0.5555555555555556,0.75,0.6650212688519369,0.06476421374773951,0.5,0.4,0.3823279524214105,0.7423719334357445,0.7149755093312038,0.5273453513234472,0.7448540051273539
2018-08-02 17:15:00,0.375,0.8079926923955241,0.7777777777777778,0.7916666666666666,0.6049680398535066,0.09099580691957632,0.4,0.5,0.3823279524214105,0.7399927465348369,0.7118858671060775,0.5222242308304004,0.7371479375349702
2018-08-02 17:30:00,0.25,0.7845626855446449,0.3333333333333333,0.75,0.6401583221491777,0.07562449076926134,0.4,0.4,0.37213254035684,0.7159979019980072,0.6890412127273979,0.5040934048896236,0.7115971766272265
2018-08-02 17:45:00,1.0,0.7685773007535968,1.0,0.6666666666666666,0.5473715338595573,0.11615428946165617,0.5,0.5,0.39252336448598174,0.713694111743954,0.6873599934279894,0.5014440589800423,0.7084420783791568
2018-08-02 18:00:00,0.375,0.7498972368120576,0.7777777777777778,0.8333333333333334,0.5920247492095266,0.09664951014486993,0.4,0.5,0.3619371282922688,0.7200912485497046,0.6940214557928733,0.5058096617915273,0.7147160488914682
2018-08-04 00:00:00,0.5,0.4121488924411966,0.5555555555555556,0.4166666666666667,0.5860194263096836,0.09862681584229248,0.4,0.4,0.27017841971113,0.5079445498045684,0.4905750783939671,0.353609926305751,0.5006079286238925
2018-08-04 00:15:00,0.25,0.3853391185202101,0.1111111111111111,0.375,0.5655012397352198,0.10758927684267006,0.3,0.4,0.2599830076465595,0.45181835594272385,0.43617372377225866,0.3142645908995356,0.44471404819551535
2018-08-04 00:30:00,0.25,0.37058689198447137,0.1111111111111111,0.25,0.5691180819362617,0.10600941952663898,0.3,0.4,0.23959218351741707,0.39583880310975683,0.3821477543603078,0.27410704534720287,0.38787598630321213
2018-08-04 00:45:00,0.375,0.35569764786480934,0.2222222222222222,0.25,0.5701417165214622,0.10556229009757358,0.3,0.4,0.2599830076465595,0.34682939394690476,0.33478347537439246,0.24012950703265998,0.33964708533974586
2018-08-04 01:00:00,0.125,0.34532998401461523,0.1111111111111111,0.25,0.5955278542344351,0.09447348025675166,0.3,0.5,0.23959218351741707,0.29026828440097235,0.2799600134694858,0.2019591174580201,0.2854893707266574
2018-08-04 01:15:00,0.0,0.33701758392327014,0.2222222222222222,0.2916666666666667,0.5742817497327176,0.10375389996224241,0.3,0.3,0.2497875955819883,0.25382528523049247,0.24450358587070745,0.1773269789658268,0.2502426784523461
2018-08-04 01:30:00,0.375,0.32920758163964375,0.2222222222222222,0.25,0.5758285753281317,0.1030782377138769,0.3,0.4,0.2497875955819883,0.21474563762077897,0.20650325928214677,0.15151845126323912,0.2136648530456827
2018-08-04 01:45:00,0.375,0.32505138159397123,0.2222222222222222,0.25,0.577011441959919,0.102561554818068,0.3,0.4,0.2599830076465595,0.18246855503930984,0.1759355426916503,0.12987205746487146,0.18325753047978197
2018-08-04 02:00:00,0.5,0.31984471340488696,0.3333333333333333,0.25,0.5997133823161439,0.0926452177023509,0.4,0.3,0.2497875955819883,0.16350909253354104,0.15746254375808177,0.11652465219986613,0.16420121048809166
2018-08-04 02:15:00,0.25,0.3165562913907285,0.2222222222222222,0.25,0.5781260662860263,0.10207468055086345,0.4,0.4,0.2497875955819883,0.1445762106105472,0.13912834488486306,0.10446207454559381,0.14716813201199416
2018-08-04 02:30:00,0.375,0.31381593971226307,0.3333333333333333,0.25,0.5794226700939469,0.10150831660738062,0.3,0.4,0.23959218351741707,0.12223983758859637,0.11752302754622752,0.08976199869728058,0.12645717202825454
2018-08-04 02:45:00,0.125,0.3101621374743092,0.4444444444444444,0.25,0.5796501444462137,0.10140895451203275,0.4,0.3,0.2497875955819883,0.1083853534056631,0.10404541997598436,0.0805383217519008,0.11314370559134843
2018-08-04 03:15:00,0.25,0.3039050011418132,0.2222222222222222,0.25,0.580764768772321,0.1009220802448282,0.3,0.4,0.21920135938827537,0.0814383226263243,0.07808966539901112,0.062146087452469766,0.08717578168853891
2018-08-04 03:45:00,0.375,0.3005252340717059,0.3333333333333333,0.25,0.5813107072177612,0.10068361121599333,0.4,0.5,0.2497875955819883,0.06553067826896893,0.06266502978199756,0.051917095825977144,0.07258035933907216
2018-08-04 04:00:00,0.125,0.300433889015757,0.2222222222222222,0.25,0.6037851732217192,0.09086663619562409,0.3,0.3,0.21920135938827537,0.06313656717922726,0.06040182565514183,0.049896650150397605,0.06970963926662921
2018-08-04 04:15:00,0.125,0.2999771637360128,0.1111111111111111,0.25,0.5812652123473079,0.1007034836350629,0.2,0.4,0.21920135938827537,0.059859538887529776,0.057349241620990074,0.047713792396366195,0.06674069725489616
2018-08-04 04:30:00,0.25,0.3000685087919616,0.2222222222222222,0.25,0.5810377379950411,0.10079290952087598,0.4,0.3,0.23959218351741707,0.05864193083516768,0.05616897241684871,0.04723027156679643,0.06599572108280484
2018-08-04 04:45:00,0.25,0.2988810230646266,0.2222222222222222,0.25,0.5809694956893611,0.10082271814948034,0.2,0.3,0.19881053525913367,0.05792445105869388,0.05534135775338916,0.04694460443977259,0.06554071122370758
2018-08-04 05:00:00,0.0,0.30089061429550124,0.1111111111111111,0.25,0.6035576988694524,0.09095606208143717,0.3,0.3,0.22939677145284662,0.05603256351246687,0.053600972024629975,0.045782453362346105,0.06395700722226921
2018-08-04 05:15:00,0.0,0.3005252340717059,0.3333333333333333,0.25,0.5808557585132277,0.10087239919715427,0.3,0.3,0.21920135938827537,0.06048065222456416,0.057963688682418316,0.04882668627039319,0.06830603155309542
2018-08-04 05:30:00,0.375,0.3023521351906828,0.3333333333333333,0.25,0.5806055367257342,0.10098169750203692,0.2,0.4,0.20900594732370492,0.06538709762213814,0.06254447141375492,0.052104159198813095,0.0728412900202107
2018-08-04 05:45:00,0.125,0.3073761132678694,0.1111111111111111,0.25,0.580332567503014,0.10110093201645436,0.3,0.3,0.20900594732370492,0.07262990779671688,0.06961379174014923,0.056750455864531764,0.07942040182451145
2018-08-04 06:00:00,0.25,0.31459237268782825,0.0,0.2916666666666667,0.6028525283774254,0.09126408457701556,0.3,0.3,0.20900594732370492,0.0891430885649388,0.08567289955464247,0.06769957025664887,0.09510565135736931
2018-08-04 06:15:00,0.25,0.32496003653802236,0.1111111111111111,0.375,0.580469052114374,0.10104131475924565,0.3,0.3,0.20900594732370492,0.10370576091663532,0.09990019242856849,0.07771807796914068,0.10936348054995806
2018-08-04 06:30:00,0.375,0.34048869604932636,0.5555555555555556,0.3333333333333333,0.5801960828916539,0.10116054927366308,0.4,0.5,0.23959218351741707,0.12404514847999834,0.11973296156488528,0.09097691644885991,0.12830622871788586
2018-08-04 06:45:00,0.5,0.3527746060744462,0.2222222222222222,0.375,0.5788084893428266,0.10176665805528506,0.4,0.3,0.21920135938827537,0.143217030156924,0.13811608553005794,0.104852707730334,0.14785407062332287
2018-08-04 07:00:00,0.375,0.3754738524777346,0.1111111111111111,0.375,0.5996223925752372,0.09267502633095527,0.4,0.3,0.22939677145284662,0.16338987928388907,0.15761454898759522,0.11805327277722204,0.1665235593833642
2018-08-04 07:15:00,0.25,0.4005937428636675,0.1111111111111111,0.375,0.5771251791360524,0.10250193756085928,0.4,0.4,0.22939677145284662,0.1926871962719498,0.18611668609394438,0.13778170286014058,0.1947481710228546
2018-08-04 07:30:00,0.0,0.4189540991093857,0.2222222222222222,0.375,0.5755783535406382,0.10317759980922478,0.4,0.3,0.2497875955819883,0.20118461342709174,0.193759921632216,0.14412261499505752,0.2033045788146581
2018-08-04 07:45:00,0.125,0.44115094770495544,0.4444444444444444,0.5,0.5738950433338641,0.10391287931479899,0.3,0.3,0.21920135938827537,0.2224297016111685,0.21465701723747857,0.1584608673404742,0.22396590146093712
2018-08-04 08:00:00,0.625,0.46065311715003426,0.2222222222222222,0.4583333333333333,0.5962557721616888,0.0941455853421037,0.3,0.4,0.23959218351741707,0.24895214872464314,0.23984262072099247,0.17685643801233303,0.24971278172979697
2018-08-04 08:15:00,0.125,0.4845855218086321,0.3333333333333333,0.5,0.573758558722504,0.10397249657200772,0.3,0.3,0.27017841971113,0.2785121063978101,0.2685894498810227,0.19699650573387534,0.2783798192435148
2018-08-04 08:30:00,0.5,0.5107102078100023,1.0,0.5,0.5710971088009827,0.10513503308757775,0.5,0.3,0.2497875955819883,0.30949544160668657,0.29877459120815736,0.21757367692878016,0.30768496526805583
2018-08-04 08:45:00,0.25,0.5350079926923955,0.8888888888888888,0.625,0.5714838151998363,0.10496611752548637,0.2,0.4,0.2599830076465595,0.33530957471218364,0.3235120628947036,0.23587765678391098,0.3335160606023945
2018-08-04 09:00:00,0.625,0.5707695820963691,0.3333333333333333,0.625,0.5919337594686199,0.09603346515371317,0.2,0.3,0.27017841971113,0.36884377757319187,0.3552903053811919,0.25795676089754993,0.3643630770644129
2018-08-04 09:15:00,0.25,0.613153688056634,0.6666666666666666,0.625,0.5692090716771684,0.10595973847896505,0.3,0.4,0.28037383177570124,0.39308234672038533,0.378884664934674,0.27577678192787697,0.3900358935764584
2018-08-04 09:30:00,0.375,0.6630737611326787,0.7777777777777778,0.75,0.5674347717294875,0.10673476282267841,0.3,0.5,0.31096006796941417,0.42553795925241855,0.41019569157811714,0.2971768289721662,0.42032429152115625
2018-08-04 09:45:00,1.0,0.7216716145238639,0.5555555555555556,0.75,0.5658197038283933,0.10744023369964825,0.5,0.4,0.3211554800339854,0.47881979157390125,0.4616090979355987,0.33296427791971905,0.47084804069936304
2018-08-04 10:00:00,0.375,0.7733729161909112,0.3333333333333333,0.875,0.6205045381133277,0.08355358597802111,0.4,0.5,0.33135089209855584,0.5125054040472289,0.4937865491487179,0.3558857185200131,0.5030175311556612
2018-08-04 10:15:00,1.0,0.8123772550810687,0.3333333333333333,0.875,0.562453083414845,0.10891079271079669,0.4,0.4,0.31096006796941417,0.5382755318800551,0.5189374839064028,0.3723563790376528,0.5265621863427181
2018-08-04 10:30:00,0.625,0.8332952728933547,0.5555555555555556,0.75,0.6032392347762789,0.09109516901492419,0.4,0.4,0.35174171622769757,0.5751370359070048,0.5545917340022494,0.39612641023484174,0.5601925730150428
2018-08-04 10:45:00,0.875,0.8555834665448733,0.6666666666666666,0.8333333333333334,0.5925251927845135,0.0957751237058087,0.3,0.5,0.3619371282922688,0.6064558442625785,0.5847869290635184,0.4170897033570431,0.58996580511612
2018-08-04 11:00:00,0.375,0.8708380908883306,0.6666666666666666,0.7916666666666666,0.5942994927321944,0.09500009936209534,0.5,0.5,0.3823279524214105,0.6172526812631264,0.5953638969993155,0.4241552494080626,0.5998909805504905
2018-08-04 11:15:00,0.375,0.8768211920529801,0.5555555555555556,0.9583333333333334,0.5955733491048885,0.09444367162814729,0.4,0.4,0.37213254035684,0.6332191599621244,0.6098480716212847,0.43565577074528683,0.6157030388552084
2018-08-04 11:30:00,0.75,0.87960721625942,0.3333333333333333,0.8333333333333334,0.5633629808239121,0.10851334432940522,0.3,0.5,0.35174171622769757,0.6456924498001689,0.6208734031834682,0.44505397503188504,0.6284543813361751
2018-08-04 11:45:00,0.625,0.8823932404658598,1.0,0.7916666666666666,0.5984850208139032,0.0931718368076946,0.5,0.4,0.3619371282922688,0.6603130476222131,0.6362193920161261,0.4543637408637288,0.6424824011008919
2018-08-04 12:00:00,0.5,0.8917104361726421,0.6666666666666666,0.7916666666666666,0.6543072268601715,0.06878837860932811,0.5,0.4,0.3823279524214105,0.67144790924949,0.645960201119113,0.4616667792838011,0.6521543011713957
2018-08-04 12:15:00,0.75,0.8850879196163508,0.3333333333333333,0.75,0.5978253451923295,0.09345998688420341,0.4,0.5,0.39252336448598174,0.6837198426897091,0.6583581377259022,0.47012303694782764,0.6647692760520865
2018-08-04 12:30:00,0.625,0.8843114866407855,0.5555555555555556,0.8333333333333334,0.6631332317281227,0.06493312930983089,0.5,0.4,0.37213254035684,0.7119330025539714,0.6853515050343041,0.4881987633158542,0.6902451015429197
2018-08-04 12:45:00,0.375,0.8946791504909797,0.6666666666666666,0.8333333333333334,0.5973931439230227,0.09364877486536437,0.5,0.4,0.37213254035684,0.7107285760502976,0.6837865732560061,0.48902458721284914,0.6910812441153084
2018-08-04 13:00:00,0.875,0.9042703813656086,0.3333333333333333,0.7916666666666666,0.6208684970769546,0.08339460662546452,0.6,0.4,0.3823279524214105,0.7221459003219288,0.6938416773495878,0.4958568499469575,0.7001069474860259
2018-08-04 13:15:00,0.25,0.9104361726421557,0.7777777777777778,0.7916666666666666,0.5779895816746662,0.10212436159853738,0.3,0.6,0.37213254035684,0.7096755139355786,0.6819918084839975,0.4869007037417148,0.6875424976677109
2018-08-04 13:30:00,0.375,0.912719799040877,1.0,0.9583333333333334,0.7104933918700667,0.04424594105840504,0.4,0.4,0.35174171622769757,0.7025664162639663,0.674977522506771,0.4798662699513372,0.6774647130901907
2018-08-04 13:45:00,0.125,0.9145923726878282,0.3333333333333333,0.75,0.6088578512772684,0.08864092525983187,0.3,0.4,0.3415463041631271,0.7004410065793258,0.6735241206873802,0.4797218777112578,0.6778137615994684
2018-08-04 14:00:00,0.0,0.9137245946563143,0.7777777777777778,0.7916666666666666,0.632355951866427,0.07837682081039725,0.3,0.5,0.33135089209855584,0.7021370389585911,0.6744681579644558,0.4808189807926126,0.6787003070041069
2018-08-04 14:15:00,0.625,0.9056862297328158,1.0,0.75,0.6097222538158823,0.08826334929750998,0.4,0.4,0.35174171622769757,0.6933255417987096,0.6662530788880168,0.4747617990761795,0.6705692884085309
2018-08-04 14:30:00,0.375,0.9119890385932862,0.3333333333333333,0.7083333333333334,0.6417506426150451,0.07427316627253036,0.4,0.5,0.37213254035684,0.7200802335397354,0.6922327617112506,0.4940706632422122,0.6983882369769442
2018-08-04 14:45:00,0.5,0.9133135419045444,0.8888888888888888,0.7916666666666666,0.6340392620732013,0.07764154130482304,0.5,0.5,0.402718776550553,0.7173350450840609,0.6894132373934384,0.4937267157160587,0.697415247458774
2018-08-04 15:00:00,0.625,0.9028545329984015,0.5555555555555556,0.75,0.6226200495894088,0.08262951849128594,0.3,0.4,0.37213254035684,0.7150721191437376,0.6873361050117798,0.4912346064258117,0.6937229141350412
2018-08-04 15:15:00,0.25,0.9064626627083809,0.7777777777777778,0.75,0.6005777848547577,0.09225770553049423,0.5,0.4,0.39252336448598174,0.7315342412955397,0.7031318754603381,0.501016819937179,0.7073390951604979
2018-08-04 15:30:00,0.75,0.9088833066910253,0.2222222222222222,0.7083333333333334,0.600486795113851,0.09229745036863338,0.3,0.4,0.39252336448598174,0.7195542279846174,0.6916150118145807,0.49274266174610765,0.6956056222944467
2018-08-04 15:45:00,0.5,0.9059145923726878,0.1111111111111111,0.7916666666666666,0.634062009508428,0.0774428171141273,0.5,0.4,0.3823279524214105,0.6943173489965423,0.6678221956194472,0.4778745050484214,0.6748980833290483
2018-08-04 16:00:00,0.625,0.8984699703128568,0.6666666666666666,0.75,0.6565137280771594,0.06763577830329286,0.4,0.5,0.3619371282922688,0.6554340527980075,0.6304573187320446,0.4520718902533092,0.6387128519429249
2018-08-04 16:15:00,0.375,0.8838547613610414,0.4444444444444444,0.75,0.6018061463569983,0.0915323622344548,0.4,0.4,0.39252336448598174,0.6364155121239773,0.6118521898062117,0.43890442760743004,0.619726848012159
2018-08-04 16:30:00,0.5,0.8680520666818908,0.7777777777777778,0.75,0.5687313755374082,0.10597961089803462,0.4,0.4,0.3823279524214105,0.6069172373790702,0.5838205786235233,0.4186960851934338,0.5914670674668504
2018-08-04 16:45:00,0.625,0.8618406028773693,0.2222222222222222,0.7083333333333334,0.5995996451400105,0.09249617455932911,0.4,0.6,0.402718776550553,0.5928170641599537,0.5709975178922662,0.41037144714186635,0.5802516477106028
2018-08-04 17:00:00,0.5,0.8412422927609043,0.6666666666666666,0.75,0.6207775073360479,0.08324556348244272,0.5,0.5,0.4333050127442659,0.569004998510737,0.5484958818365823,0.39492271729368406,0.5586849787871904
2018-08-04 17:15:00,0.5,0.8155286595113039,0.2222222222222222,0.75,0.5656832192170332,0.10731106297569604,0.5,0.5,0.3823279524214105,0.5262584146847636,0.5073029976097654,0.36630257648212733,0.5180578268744849
2018-08-04 17:30:00,0.5,0.8122402374971455,0.8888888888888888,0.7083333333333334,0.59864425286049,0.09291349535979014,0.4,0.5,0.3619371282922688,0.4883222256480727,0.47053996586352864,0.3407059151018327,0.4815458048323212
2018-08-04 17:45:00,0.25,0.7924640328842202,0.4444444444444444,0.7083333333333334,0.5658651986988467,0.10723157329941774,0.3,0.4,0.3211554800339854,0.4615306191021343,0.44363248351166146,0.3227147214694667,0.45543668487403793
2018-08-04 18:00:00,0.75,0.7767526832610185,0.8888888888888888,0.75,0.5884079070084848,0.09738478965044414,0.5,0.5,0.39252336448598174,0.4626345310702131,0.4452219578714662,0.3232308504904757,0.4566802677187717
2018-08-04 18:15:00,0.75,0.7647408084037451,0.4444444444444444,0.8333333333333334,0.5660926730511134,0.10713221120406988,0.5,0.5,0.4129141886151234,0.47734201062944953,0.4593782950178407,0.33343945217274573,0.4712146965126292
2018-08-04 18:30:00,0.375,0.7537337291619091,0.5555555555555556,0.7916666666666666,0.5661154204863401,0.10712227499453508,0.5,0.5,0.4129141886151234,0.4906181395496467,0.4721434936709885,0.3408984778990954,0.48149632748584076
2018-08-04 18:45:00,0.125,0.745421329070564,0.4444444444444444,0.8333333333333334,0.5662064102272468,0.10708253015639593,0.4,0.5,0.4129141886151234,0.46882055385026783,0.4514875435737255,0.32894191510990495,0.4648009636946105
2018-08-04 21:30:00,0.5,0.7456496917104362,0.4444444444444444,0.6666666666666666,0.5700052319101021,0.10542318316408657,0.3,0.4,0.3619371282922688,0.7963794448974899,0.7675633420161773,0.5519777301942123,0.780932273979252
2018-08-04 21:45:00,0.0,0.7360584608358073,0.5555555555555556,0.5833333333333334,0.5714383203293829,0.10479720196339501,0.4,0.4,0.39252336448598174,0.7929509918812305,0.7636526386926409,0.5520100501914935,0.7803635763428912
2018-08-04 22:00:00,0.875,0.7261931947933318,0.4444444444444444,0.6666666666666666,0.6031027501649189,0.09096599829097196,0.3,0.5,0.35174171622769757,0.7993735510893141,0.7703093831182274,0.5549970113135556,0.7851469944185356
2018-08-04 22:15:00,0.125,0.7044530714775062,0.7777777777777778,0.625,0.6002593207615842,0.0922080244828203,0.4,0.4,0.37213254035684,0.7812494016461877,0.7531593718506012,0.5431230108347043,0.768426516043204
2018-08-04 22:30:00,0.125,0.6760447590774149,0.5555555555555556,0.6666666666666666,0.5936625645458474,0.09508952524790842,0.4,0.4,0.37213254035684,0.7580567791774337,0.7309700917139929,0.5272720514070732,0.7460694332382108
2018-08-04 22:45:00,0.25,0.6296871431833752,0.3333333333333333,0.5,0.5712108459771161,0.10489656405874287,0.4,0.4,0.35174171622769757,0.7299153795772171,0.703413974892777,0.5078218949789042,0.718298770414346
2018-08-04 23:00:00,0.125,0.5837862525690797,0.3333333333333333,0.5,0.5890675826300584,0.09709663957393533,0.4,0.5,0.33135089209855584,0.697137720382288,0.6725750258424487,0.4853238157508878,0.6869347819649303
2018-08-04 23:15:00,0.125,0.5366978762274492,0.4444444444444444,0.4583333333333333,0.5667296012374605,0.10685399733709584,0.5,0.4,0.3415463041631271,0.6576879315627538,0.6344566335774674,0.4557900260047356,0.6449804392208799
2018-08-04 23:30:00,0.375,0.49614067138616125,0.2222222222222222,0.4583333333333333,0.617092422829326,0.08485522942707815,0.3,0.4,0.3415463041631271,0.5902440285073967,0.5693372255974496,0.4098727166822751,0.5800727302957237
2018-08-04 23:45:00,0.125,0.4572733500799269,0.7777777777777778,0.375,0.5687541229726348,0.10596967468849983,0.5,0.4,0.35174171622769757,0.527137112913982,0.508283307236218,0.3664150185006683,0.5180343291677606
2018-08-05 00:00:00,0.125,0.42804293217629596,0.4444444444444444,0.375,0.5936398171106207,0.09509946145744322,0.4,0.4,0.33135089209855584,0.3826146094285299,0.3080254392072332,0.25474659777043607,0.33096311609460094
2018-08-05 00:30:00,0.125,0.3851564284083124,0.5555555555555556,0.2916666666666667,0.5767839676076523,0.10246219272272014,0.5,0.4,0.33135089209855584,0.6219503797182476,0.47332369996686025,0.40688980689213555,0.5276832398353227
2018-08-05 01:00:00,0.125,0.35478419730532085,0.5555555555555556,0.25,0.6031709924705989,0.0909361896623676,0.5,0.4,0.2905692438402725,0.23918357905641235,0.23061345717862514,0.170031180742895,0.23993043200427402
2018-08-05 01:15:00,0.0,0.34478191367892214,0.3333333333333333,0.25,0.5833807238233889,0.099580691957632,0.4,0.4,0.28037383177570124,0.1805828226606111,0.18190029066058627,0.1329690898201855,0.18788688604549306
2018-08-05 01:30:00,0.125,0.33774834437086093,0.1111111111111111,0.25,0.5847455699369896,0.09901432801414917,0.4,0.4,0.2599830076465595,0.15234388338623955,0.15270383312607452,0.11291550164073037,0.15914537716617924
2018-08-05 01:45:00,0.625,0.33135419045444164,0.2222222222222222,0.25,0.5856099724756034,0.0986069434232229,0.5,0.5,0.27017841971113,0.13017161265304014,0.12987089639790245,0.0974326404728535,0.1367672258825116
2018-08-05 02:00:00,0.0,0.32642155743320395,0.2222222222222222,0.2916666666666667,0.6406815131593913,0.07455138013950438,0.5,0.4,0.27017841971113,0.11224038910890106,0.11246146653134403,0.08489384060371272,0.1191702827842042
