,CreationTime,principal component 1,InBandwidth
2950,2018-09-17 16:45:00,279002300.86137694,850123863.5633992
2951,2018-09-17 18:00:00,236695879.8253236,807939934.0460705
2952,2018-09-17 18:15:00,231724822.460555,806740321.2741054
2953,2018-09-17 18:30:00,212369128.36318704,784849422.8848809
2954,2018-09-17 18:45:00,130410663.425952,711207003.049856
2955,2018-09-17 20:45:00,110938519.58170357,868149749.2631228
2956,2018-09-17 21:00:00,471883013.6219148,1032290590.5860852
2957,2018-09-17 21:15:00,488421773.9708305,1042957915.6114584
2958,2018-09-17 21:30:00,485005709.84977186,1039218015.061268
2959,2018-09-17 21:45:00,494811034.4140468,1046080806.2921988
2960,2018-09-17 22:00:00,507848205.51324946,1061355287.8029773
2961,2018-09-17 22:15:00,499169980.11483663,1051196506.7571348
2962,2018-09-17 22:30:00,473155596.78232443,1021629258.1543852
2963,2018-09-17 22:45:00,412982170.03756744,968648270.2216221
2964,2018-09-17 23:00:00,45165520.258822046,777892384.6396785
2965,2018-09-17 23:15:00,-26182722.979778774,691787379.3083867
2966,2018-09-17 23:30:00,134066205.26810256,713005537.2014687
2967,2018-09-17 23:45:00,35901678.908196546,624293303.6468989
2968,2018-09-18 00:00:00,-50905002.8644118,542365108.1007428
2969,2018-09-18 00:15:00,-130385905.34885514,469640673.3555512
2970,2018-09-18 00:30:00,-203386153.26219198,403785414.3741167
2971,2018-09-18 00:45:00,-271096798.4283216,340127595.59758675
2972,2018-09-18 01:00:00,-326195199.35532105,291831394.3880633
2973,2018-09-18 01:15:00,-442136827.517822,213540185.05177623
2974,2018-09-18 01:30:00,-470749510.5760814,180144492.5057453
2975,2018-09-18 01:45:00,-447778391.62830466,176838631.99640602
2976,2018-09-18 02:00:00,-473526345.531401,152321347.09212685
2977,2018-09-18 02:15:00,-498114474.5590804,129945353.84789112
2978,2018-09-18 02:30:00,-519278156.416687,109868525.9798854
2979,2018-09-18 02:45:00,-530611130.30315804,100945916.46480884
2980,2018-09-18 03:00:00,-541036713.840495,91895970.70659016
2981,2018-09-18 03:15:00,-552057749.9917821,81778766.26714614
2982,2018-09-18 03:30:00,-579053920.037414,64088871.34469817
2983,2018-09-18 03:45:00,-579333765.5629871,63370740.47750881
2984,2018-09-18 04:00:00,-565887713.4670662,68983180.93213087
2985,2018-09-18 04:15:00,-570685411.6960293,65587691.1970672
2986,2018-09-18 04:30:00,-568268882.0941542,68215065.92057805
2987,2018-09-18 04:45:00,-565205870.5780423,71619379.88179785
2988,2018-09-18 05:00:00,-580581767.9165872,60742269.23601623
2989,2018-09-18 05:15:00,-572377932.4359018,71752534.49951509
2990,2018-09-18 05:30:00,-540486633.4755968,94746743.67221572
2991,2018-09-18 05:45:00,-526379119.5667254,108710026.41631824
2992,2018-09-18 06:00:00,-495699084.878337,136996594.40438384
2993,2018-09-18 06:15:00,-462210858.5348025,167260249.3810935
2994,2018-09-18 06:30:00,-435579844.5382464,191109332.13786983
2995,2018-09-18 06:45:00,-399788841.1799431,224334573.1050805
2996,2018-09-18 07:00:00,-369898883.3916663,251402961.00491244
2997,2018-09-18 07:15:00,-422409322.9120037,243561822.92032385
2998,2018-09-18 07:30:00,-402247151.5910269,268681381.44984317
2999,2018-09-18 07:45:00,-272999672.89777607,341784308.7250658
3000,2018-09-18 08:00:00,-242990061.84588614,369675264.924886
3001,2018-09-18 08:15:00,-213646727.92248443,392998938.5540392
3002,2018-09-18 08:30:00,-201278027.99005836,403337166.18521583
3003,2018-09-18 08:45:00,-186576399.19937557,421813935.772912
3004,2018-09-18 09:00:00,-308750598.1049351,370017723.6536656
3005,2018-09-18 09:15:00,-276843532.09122705,418096850.28902113
3006,2018-09-18 09:30:00,-63232963.33583764,536413582.1064457
3007,2018-09-18 09:45:00,-9014626.091874253,584772141.2373497
3008,2018-09-18 10:00:00,31789107.734336425,624409223.4529862
3009,2018-09-18 10:15:00,101195692.72940448,686339353.9156666
3010,2018-09-18 10:30:00,125014414.79389572,710119013.7968601
3011,2018-09-18 10:45:00,136031441.2939736,719553587.8639933
3012,2018-09-18 11:00:00,-94809757.99541585,627985130.3717165
3013,2018-09-18 11:15:00,-83534037.27491811,640064391.8953035
3014,2018-09-18 11:30:00,165811458.68374053,747145351.4826702
3015,2018-09-18 11:45:00,158817323.89990807,739899732.6092262
3016,2018-09-18 12:00:00,207448994.2821356,786034118.7214499
3017,2018-09-18 12:15:00,231067955.29187047,811815810.6919242
3018,2018-09-18 12:30:00,218599967.07514682,793745212.7161084
3019,2018-09-18 12:45:00,210313821.85742262,786354366.8880535
3020,2018-09-18 13:00:00,-59658727.88997927,673122300.3233397
3021,2018-09-18 13:15:00,-76388810.08120821,664540272.01222
3022,2018-09-18 13:30:00,201043600.50848395,781226209.7603346
3023,2018-09-18 13:45:00,230475147.0921726,806300731.2297633
3024,2018-09-18 14:00:00,244155448.78089306,817282574.8198775
3025,2018-09-18 14:15:00,264621504.04968184,835877622.6410687
3026,2018-09-18 14:30:00,290598069.76785314,858519954.3279519
3027,2018-09-18 14:45:00,313441452.44466585,876167531.9201247
3028,2018-09-18 15:00:00,336367289.88146937,898345757.9334508
3029,2018-09-18 15:15:00,44383524.91383513,785245693.2916473
3030,2018-09-18 15:30:00,69946285.21019915,806637948.1979809
3031,2018-09-18 15:45:00,351636478.81233793,912527043.3470207
3032,2018-09-18 16:00:00,329576884.1886942,894628123.1064838
3033,2018-09-18 16:15:00,295453045.7913522,865604472.8420051
3034,2018-09-18 16:30:00,295206347.6255705,865641153.4186348
3035,2018-09-18 16:45:00,335819594.31109375,898425265.0296352
3036,2018-09-18 17:00:00,30872298.47797572,764006971.3399888
3037,2018-09-18 17:15:00,15275026.239522593,751467690.0894468
3038,2018-09-18 17:30:00,306442084.8452005,874944972.9528066
3039,2018-09-18 17:45:00,309797758.20541185,880122034.6506283
3040,2018-09-18 18:00:00,317679656.822975,883445848.5689168
3041,2018-09-18 18:15:00,305397973.19944024,871952660.5170969
3042,2018-09-18 18:30:00,257644801.0409901,830245044.9670941
3043,2018-09-18 18:45:00,135248075.82290697,718506190.9065144
3044,2018-09-18 19:00:00,-76787912.42519979,639551767.8071946
3045,2018-09-18 19:15:00,-22892862.97390262,774139394.886531
3046,2018-09-18 19:30:00,45632335.86209222,785021712.8589993
3047,2018-09-18 19:45:00,385543032.0624229,951625375.5742136
3048,2018-09-18 20:00:00,416098719.0328912,975566841.0454127
3049,2018-09-18 20:15:00,451238752.8907596,1012809319.4334363
3050,2018-09-18 20:30:00,493010864.1768212,1049141483.9976847
3051,2018-09-18 20:45:00,507772794.1549477,1058604035.7566844
3052,2018-09-18 21:00:00,163739499.0078344,931332020.4137363
3053,2018-09-18 21:15:00,163031483.02556056,1024640014.6250113
3054,2018-09-18 21:30:00,182681062.06136248,961739129.1747994
3055,2018-09-18 21:45:00,553092772.4817649,1101921128.4602294
3056,2018-09-18 22:00:00,548589546.4726672,1098511380.1694617
3057,2018-09-18 22:15:00,534680794.9083046,1084552447.742082
3058,2018-09-18 22:30:00,494935316.60029054,1049883427.3935057
3059,2018-09-18 22:45:00,425522592.7379184,985965157.0425869
3060,2018-09-18 23:00:00,377767396.8437694,941392060.7091851
3061,2018-09-18 23:15:00,-765168.1758090854,731881448.8677435
3062,2018-09-18 23:30:00,-70558500.55864795,645076183.1579251
3063,2018-09-18 23:45:00,69722709.23778047,652314180.0756757
3064,2018-09-19 00:00:00,-35001225.72669299,552247015.0879571
3065,2018-09-19 00:15:00,-112844319.45363021,484884061.40569687
3066,2018-09-19 00:30:00,-193434982.99075887,413015195.12094826
3067,2018-09-19 00:45:00,-262959973.38179782,346950098.2336619
3068,2018-09-19 01:00:00,-322968515.9538977,292136606.9309329
3069,2018-09-19 01:15:00,-377183959.7404189,242903640.81526712
3070,2018-09-19 01:30:00,-476351020.68525726,178818712.73236507
3071,2018-09-19 01:45:00,-497925969.6760399,155122267.48860264
3072,2018-09-19 02:00:00,-474030562.60778534,152982278.942042
3073,2018-09-19 02:15:00,-494944885.0410129,133304378.90709844
3074,2018-09-19 02:30:00,-507868421.09727496,123801379.95839
3075,2018-09-19 02:45:00,-523502293.7693338,109859057.40158457
3076,2018-09-19 03:00:00,-539075536.8027222,94228090.96005614
3077,2018-09-19 03:15:00,-542863717.3599439,92156958.78856109
3078,2018-09-19 03:30:00,-571057772.2857052,70371114.01968579
3079,2018-09-19 03:45:00,-572646200.6569729,68969685.29862061
3080,2018-09-19 04:00:00,-554455837.114025,80571453.77630278
3081,2018-09-19 04:15:00,-557641414.8851378,77617306.08112638
3082,2018-09-19 04:30:00,-556051446.2390811,78866905.4421487
3083,2018-09-19 04:45:00,-549413439.0026864,85662363.895251
3084,2018-09-19 05:00:00,-556559968.5080553,87960591.8434702
3085,2018-09-19 05:15:00,-548183616.4590031,97422968.01313888
3086,2018-09-19 05:30:00,-504657429.575171,127729236.20684873
3087,2018-09-19 05:45:00,-486460916.08947164,145875846.24532962
3088,2018-09-19 06:00:00,-459707628.7960555,168942156.5641618
3089,2018-09-19 06:15:00,-429277955.6740634,196557250.09330395
3090,2018-09-19 06:30:00,-411165366.76544195,212911691.4914706
3091,2018-09-19 06:45:00,-377824528.9769797,246357168.2788844
3092,2018-09-19 07:00:00,-354506273.65620345,267766151.9277357
3093,2018-09-19 07:15:00,-419820613.4489989,255297411.72557464
3094,2018-09-19 07:30:00,-404665667.5438402,271301785.80179054
3095,2018-09-19 07:45:00,-270414974.8625114,338073072.3849203
3096,2018-09-19 08:00:00,-247457059.5916656,361780526.2525548
3097,2018-09-19 08:15:00,-229426336.34504008,378997792.0007781
3098,2018-09-19 08:30:00,-214181166.43203512,395825929.67020714
3099,2018-09-19 08:45:00,-199157497.86269453,408264973.88833016
3100,2018-09-19 09:00:00,-316339787.94059795,363645840.1090629
3101,2018-09-19 09:15:00,-283134424.62460464,407679774.6288983
3102,2018-09-19 09:30:00,-77237853.4724445,522767995.17383456
3103,2018-09-19 09:45:00,-8478038.948569866,585851998.4946631
3104,2018-09-19 10:00:00,51473949.105324276,649259234.4271371
3105,2018-09-19 10:15:00,118439097.66555515,708940090.0744383
3106,2018-09-19 10:30:00,144957910.75699207,727030971.8810638
3107,2018-09-19 10:45:00,159040196.81663013,741555759.3637276
3108,2018-09-19 11:00:00,162156885.67224273,742842587.0602429
3109,2018-09-19 11:15:00,-83184806.79771958,643041144.2084522
3110,2018-09-19 11:30:00,-74678899.75633918,644446551.8501184
3111,2018-09-19 11:45:00,186011035.56235006,763683400.2282819
3112,2018-09-19 12:00:00,185521355.11068788,764880156.5767915
3113,2018-09-19 12:15:00,204272192.22793612,783589816.3822426
3114,2018-09-19 12:30:00,181003144.4944496,759609035.6779168
3115,2018-09-19 12:45:00,225216604.28046036,805602148.6597222
3116,2018-09-19 13:00:00,221498662.99886394,800016532.599308
3117,2018-09-19 13:15:00,-40625031.40521368,683681013.0416144
3118,2018-09-19 13:30:00,-55544265.174396485,670751556.6544358
3119,2018-09-19 13:45:00,226930606.98420626,803647553.9046004
3120,2018-09-19 14:00:00,265648633.35105112,840704513.0756714
3121,2018-09-19 14:15:00,269141153.6387443,847329890.792348
3122,2018-09-19 14:30:00,282472956.9335549,859495643.3633329
3123,2018-09-19 14:45:00,308570689.6538762,880996023.5597029
3124,2018-09-19 15:00:00,329801478.9106441,900252124.9347098
3125,2018-09-19 15:15:00,62876934.62010989,793629729.262266
3126,2018-09-19 15:30:00,56037189.67441458,797749774.289114
3127,2018-09-19 15:45:00,342056182.58774215,912117563.9274037
3128,2018-09-19 16:00:00,307046905.89652663,874976132.8955549
3129,2018-09-19 16:15:00,303517654.86671036,868390027.8706063
3130,2018-09-19 16:30:00,315774062.5865498,881018598.0598071
3131,2018-09-19 16:45:00,340333784.7461542,906832599.9622117
3132,2018-09-19 17:00:00,333002749.1772862,903426205.0609529
3133,2018-09-19 17:15:00,48971407.94812499,789178534.9471456
3134,2018-09-19 17:30:00,33724307.12224665,773786852.4322813
3135,2018-09-19 17:45:00,298503149.07657933,867847362.8222803
3136,2018-09-19 18:00:00,296957522.79826266,865057704.0670495
3137,2018-09-19 18:15:00,301842135.7946214,868068382.2150848
3138,2018-09-19 18:30:00,250782808.43649364,877645042.0326954
3139,2018-09-19 18:45:00,121212877.38608319,712588961.1799835
3140,2018-09-19 19:00:00,214960823.34337416,789204770.3486233
3141,2018-09-19 19:15:00,336826453.1891048,904848069.1122844
3142,2018-09-19 19:30:00,131538725.60156041,888214797.4075179
3143,2018-09-19 19:45:00,181060487.95704684,945264019.1682466
3144,2018-09-19 20:00:00,565772131.1448029,1112467745.6290207
3145,2018-09-19 20:15:00,565604732.5737041,1110413277.4809792
3146,2018-09-19 20:30:00,592059341.1286906,1136038616.8703787
3147,2018-09-19 20:45:00,603894392.1333569,1146174393.941759
3148,2018-09-19 21:00:00,216288858.2993157,1010817602.084569
3149,2018-09-19 21:15:00,207874555.36275452,994713818.0128863
3150,2018-09-19 21:30:00,603146647.4936826,1144597893.9947085
3151,2018-09-19 21:45:00,611709028.6365215,1151103974.280921
3152,2018-09-19 22:00:00,600286970.0105747,1143844953.7257078
3153,2018-09-19 22:15:00,572902063.953066,1115776411.7049232
3154,2018-09-19 22:30:00,538334899.9649444,1090732042.368267
3155,2018-09-19 22:45:00,489029281.73749506,1042074803.7400244
3156,2018-09-19 23:00:00,432509994.0620913,987955078.665028
3157,2018-09-19 23:15:00,32036869.214867774,765101274.1677718
3158,2018-09-19 23:30:00,-26848166.57636326,760270316.6789224
3159,2018-09-19 23:45:00,-106998980.90051152,604880827.8332003
3160,2018-09-20 00:00:00,2941159.462001131,595586917.1886809
3161,2018-09-20 00:15:00,-91556283.22782317,504441603.93874484
3162,2018-09-20 00:30:00,-170023350.23035547,431956818.97641176
3163,2018-09-20 00:45:00,-238752545.06094775,370652130.7955304
3164,2018-09-20 01:00:00,-301408132.4759246,312354843.2801281
3165,2018-09-20 01:15:00,-351825113.84179085,264874913.20730883
3166,2018-09-20 01:30:00,-400853179.4035851,221453465.72318572
3167,2018-09-20 01:45:00,-425597311.8580202,196504713.92613515
3168,2018-09-20 02:00:00,-500880774.12046504,149965715.33954364
3169,2018-09-20 02:15:00,-520444090.1081664,127561819.63681
3170,2018-09-20 02:30:00,-498435271.83976257,131320908.8727222
3171,2018-09-20 02:45:00,-517089649.1062499,113752914.47228734
