,CreationTime,principal component 1,principal component 2,principal component 3,principal component 4,InBandwidth
2961,2018-09-17 22:15:00,499169980.114837,-8379309.711484605,1784.3659839792372,-36389.70975872106,1051196506.7571348
2962,2018-09-17 22:30:00,473155596.7823249,-8444144.611746866,37932.96052773265,-37772.218955376266,1021629258.1543852
2963,2018-09-17 22:45:00,412982170.03756773,-8594113.594552979,121548.65322490226,-37841.08898982227,968648270.2216221
2964,2018-09-17 23:00:00,45165520.258822,-9510844.719431886,632722.688302948,99885.39319086072,777892384.6396785
2965,2018-09-17 23:15:00,-26182722.979778804,-9688660.848792706,731858.8285673058,82190.07459591595,691787379.3083867
2966,2018-09-17 23:30:00,134066205.26810274,-9289252.579255905,509129.86056442454,-27762.85982354213,713005537.2014687
2967,2018-09-17 23:45:00,35901678.90819659,-9533906.253080508,645537.7688587072,-26897.410050410446,624293303.6468989
2968,2018-09-18 00:00:00,-50905002.86441206,-9750252.831004303,766162.7003660896,-27119.425885706114,542365108.1007428
2969,2018-09-18 00:15:00,-130385905.34885502,-9948342.331073886,876609.6369328864,-23319.311694367396,469640673.3555512
2970,2018-09-18 00:30:00,-203386153.2621922,-10130279.953680055,978050.5791480095,-20633.764572305827,403785414.3741167
2971,2018-09-18 00:45:00,-271096798.428322,-10299034.834408766,1072142.1653525596,-16377.981302387858,340127595.59758675
2972,2018-09-18 01:00:00,-326195199.3553213,-10436356.211548062,1148707.4216555154,-12878.823570089091,291831394.3880633
2973,2018-09-18 01:15:00,-442136827.51782256,-10725320.251342027,1309828.6176516046,10913.673280386176,213540185.05177623
2974,2018-09-18 01:30:00,-470749510.5760816,-10796630.002092045,1349585.9478404946,5491.467195686426,180144492.5057453
2975,2018-09-18 01:45:00,-447778391.6283051,-10739376.17689689,1317658.4182521557,-10649.187680826788,176838631.99640602
2976,2018-09-18 02:00:00,-473526345.5314014,-10803547.672441259,1353438.120514537,-8964.733962364064,152321347.09212685
2977,2018-09-18 02:15:00,-498114474.5590806,-10864828.768897165,1387606.6143573893,-6368.632529031162,129945353.84789112
2978,2018-09-18 02:30:00,-519278156.4166872,-10917574.91518888,1417015.9788627934,-5060.7318289182285,109868525.9798854
2979,2018-09-18 02:45:00,-530611130.3031584,-10945820.091547118,1432764.5610725156,-3931.2249972693407,100945916.46480884
2980,2018-09-18 03:00:00,-541036713.8404956,-10971803.810735641,1447252.2828981257,-2772.0008692216034,91895970.70659016
2981,2018-09-18 03:15:00,-552057749.9917823,-10999271.463454079,1462567.2143035706,-2081.7862904570916,81778766.26714614
2982,2018-09-18 03:30:00,-579053920.0374146,-11066554.088712731,1500081.8847189357,922.7557498231032,64088871.34469817
2983,2018-09-18 03:45:00,-579333765.5629874,-11067251.478555225,1500470.6099849488,672.0839815086438,63370740.47750881
2984,2018-09-18 04:00:00,-565887713.4670666,-11033739.947647149,1481785.8160547176,-583.84625272488,68983180.93213087
2985,2018-09-18 04:15:00,-570685411.6960297,-11045697.6992622,1488453.7888586482,1997.6419069729704,65587691.1970672
2986,2018-09-18 04:30:00,-568268882.0941547,-11039674.870849244,1485095.4695577312,1352.050328117746,68215065.92057805
2987,2018-09-18 04:45:00,-565205870.5780427,-11032041.226561522,1480839.6873190738,2476.3854385248,71619379.88179785
2988,2018-09-18 05:00:00,-580581767.9165878,-11070361.747503582,1502204.5906092965,138.0429956915797,60742269.23601623
2989,2018-09-18 05:15:00,-572377932.4359024,-11049916.050846843,1490805.9011276334,2984.663754832755,71752534.49951509
2990,2018-09-18 05:30:00,-540486633.4755971,-10970433.584552972,1446489.4835852433,725.9497954193554,94746743.67221572
2991,2018-09-18 05:45:00,-526379119.5667258,-10935273.648428852,1426885.8072263685,666.3192291988065,108710026.41631824
2992,2018-09-18 06:00:00,-495699084.8783375,-10858809.890580598,1384252.2877902735,-1640.7665596538602,136996594.40438384
2993,2018-09-18 06:15:00,-462210858.5348029,-10775347.291250754,1337716.4804975425,-4294.496133102345,167260249.3810935
2994,2018-09-18 06:30:00,-435579844.5382466,-10708974.987827538,1300709.7636349194,-5962.568041900784,191109332.13786983
2995,2018-09-18 06:45:00,-399788841.17994326,-10619773.20957795,1250974.0233694424,-8520.745547151153,224334573.1050805
2996,2018-09-18 07:00:00,-369898883.3916665,-10545278.880681267,1209439.123650721,-9358.899336228045,251402961.00491244
2997,2018-09-18 07:15:00,-422409322.91200376,-10676156.294292597,1282421.1752074154,22511.385985503905,243561822.92032385
2998,2018-09-18 07:30:00,-402247151.59102714,-10625906.902060332,1254405.035015398,24623.50701586049,268681381.44984317
2999,2018-09-18 07:45:00,-272999672.89777637,-10303777.606654873,1074787.0108075938,-15166.946251310046,341784308.7250658
3000,2018-09-18 08:00:00,-242990061.84588617,-10228984.180710185,1033083.8975113485,-20033.881981439514,369675264.924886
3001,2018-09-18 08:15:00,-213646727.9224844,-10155851.534397915,992307.1595385391,-24181.90577324001,392998938.5540392
3002,2018-09-18 08:30:00,-201278027.9900586,-10125025.298986608,975119.925167094,-24068.406231346722,403337166.18521583
3003,2018-09-18 08:45:00,-186576399.19937575,-10088385.494824586,954692.4771579121,-19918.39593745923,421813935.772912
3004,2018-09-18 09:00:00,-308750598.10493517,-10392889.735865634,1124489.3603219048,36308.20667669325,370017723.6536656
3005,2018-09-18 09:15:00,-276843532.0912271,-10313372.32671814,1080160.4796138776,55238.16165538607,418096850.28902113
3006,2018-09-18 09:30:00,-63232963.3358374,-9780981.611843627,783302.355392816,-8480.01178407595,536413582.1064457
3007,2018-09-18 09:45:00,-9014626.091874324,-9645855.344572114,707963.8586073408,-4009.271672956658,584772141.2373497
3008,2018-09-18 10:00:00,31789107.73433643,-9544162.274802713,651266.5363738305,2085.0457424167944,624409223.4529862
3009,2018-09-18 10:15:00,101195692.72940469,-9371180.466126848,554817.9638409534,-3283.5420982507367,686339353.9156666
3010,2018-09-18 10:30:00,125014414.79389594,-9311819.075315593,521723.29520261363,3750.5269689443803,710119013.7968601
3011,2018-09-18 10:45:00,136031441.29397377,-9284362.905071162,506417.2168226513,9681.252695754234,719553587.8639933
3012,2018-09-18 11:00:00,-94809757.99541593,-9859704.139921535,827233.8861314005,106184.64262712718,627985130.3717165
3013,2018-09-18 11:15:00,-83534037.27491812,-9831602.431422807,811566.5440430295,108851.42383528748,640064391.8953035
3014,2018-09-18 11:30:00,165811458.68374068,-9210141.609872803,465032.9489623139,4637.964126560972,747145351.4826702
3015,2018-09-18 11:45:00,158817323.89990813,-9227573.894040128,474753.941739687,8772.870770649717,739899732.6092262
3016,2018-09-18 12:00:00,207448994.28213567,-9106367.97552929,407171.5299482143,-923.5645518956354,786034118.7214499
3017,2018-09-18 12:15:00,231067955.29187095,-9047503.606713165,374352.575067914,2633.481271637481,811815810.6919242
3018,2018-09-18 12:30:00,218599967.07514682,-9078578.076251034,391679.5431635178,5503.988959072014,793745212.7161084
3019,2018-09-18 12:45:00,210313821.85742265,-9099229.42902897,403193.72289507254,5322.426805107652,786354366.8880535
3020,2018-09-18 13:00:00,-59658727.889979385,-9772100.186723623,778393.56845456,117612.30863019539,673122300.3233397
3021,2018-09-18 13:15:00,-76388810.08120841,-9813797.617078504,801644.374696976,124142.25403536436,664540272.01222
3022,2018-09-18 13:30:00,201043600.508484,-9122332.275687125,416072.9192230667,432.5676024088517,781226209.7603346
3023,2018-09-18 13:45:00,230475147.09217274,-9048978.699554417,375171.22783330915,-8572.5343999331,806300731.2297633
3024,2018-09-18 14:00:00,244155448.78089324,-9014882.98090478,356160.0810952181,-11143.933734183438,817282574.8198775
3025,2018-09-18 14:15:00,264621504.04968193,-8963875.929627258,327721.0497916928,-10788.418211422555,835877622.6410687
3026,2018-09-18 14:30:00,290598069.7678534,-8899134.38514342,291623.0291532136,-13476.391240261206,858519954.3279519
3027,2018-09-18 14:45:00,313441452.444666,-8842202.172912547,259880.12393423996,-14549.72676324387,876167531.9201247
3028,2018-09-18 15:00:00,336367289.88146937,-8785063.522991488,228020.52897456268,-19154.027230539217,898345757.9334508
3029,2018-09-18 15:15:00,44383524.91383517,-9512797.826383682,633818.5772977008,118701.85878483822,785245693.2916473
3030,2018-09-18 15:30:00,69946285.21019912,-9449086.889206793,598294.0472282341,112327.79230244757,806637948.1979809
3031,2018-09-18 15:45:00,351636478.8123382,-8747008.06766284,206801.9698807605,-20749.071859061525,912527043.3470207
3032,2018-09-18 16:00:00,329576884.1886944,-8801987.76944866,237457.76374338148,-15994.570330896222,894628123.1064838
3033,2018-09-18 16:15:00,295453045.7913525,-8887035.791874802,284879.66094288224,-7550.82545608891,865604472.8420051
3034,2018-09-18 16:30:00,295206347.6255707,-8887649.868729483,285220.80110083206,-11115.968627831411,865641153.4186348
3035,2018-09-18 16:45:00,335819594.3110938,-8786428.568851788,228781.67214757722,-19164.4419223195,898425265.0296352
3036,2018-09-18 17:00:00,30872298.477975808,-9546468.217128929,652586.1318433811,102928.90050997048,764006971.3399888
3037,2018-09-18 17:15:00,15275026.239522561,-9585341.00455273,674259.8074039536,103405.22810952469,751467690.0894468
3038,2018-09-18 17:30:00,306442084.84520066,-8859641.909678072,269596.04729948926,-35198.05222049369,874944972.9528066
3039,2018-09-18 17:45:00,309797758.2054121,-8851277.693529645,264931.0011137655,-39394.069381208596,880122034.6506283
3040,2018-09-18 18:00:00,317679656.82297546,-8831632.45237612,253975.53106707067,-45658.53455397464,883445848.5689168
3041,2018-09-18 18:15:00,305397973.1994405,-8862241.328686886,271040.76720222307,-47879.37255839104,871952660.5170969
3042,2018-09-18 18:30:00,257644801.04099014,-8981256.77742263,337400.2112767256,-42577.650256712564,830245044.9670941
3043,2018-09-18 18:45:00,135248075.82290706,-9286307.990332302,507489.75369457406,-23176.331211942477,718506190.9065144
3044,2018-09-18 19:00:00,-76787912.42519982,-9814783.033293089,802178.6851226917,81135.72298311294,639551767.8071946
3045,2018-09-18 19:15:00,-22892862.973902658,-9680476.440382244,727319.6276377654,153478.79544795683,774139394.886531
3046,2018-09-18 19:30:00,45632335.86209219,-9509681.995769829,632075.6052537366,103552.64830976109,785021712.8589993
3047,2018-09-18 19:45:00,385543032.06242317,-8662500.977458272,159680.56124103445,-31229.806837479657,951625375.5742136
3048,2018-09-18 20:00:00,416098719.03289145,-8586347.324940145,117220.2932126565,-33064.9252204365,975566841.0454127
3049,2018-09-18 20:15:00,451238752.89076006,-8498766.953963127,68386.90945939302,-39634.56658435918,1012809319.4334363
3050,2018-09-18 20:30:00,493010864.1768216,-8394657.706718279,10338.019993043295,-46226.06525966591,1049141483.9976847
3051,2018-09-18 20:45:00,507772794.1549482,-8357867.173646712,-10174.094198666995,-45359.42600432271,1058604035.7566844
3052,2018-09-18 21:00:00,163739499.0078346,-9215331.540964296,467968.54572219745,130238.80570545555,931332020.4137363
3053,2018-09-18 21:15:00,163031483.02556083,-9217112.400641,468987.6637908643,209618.1909207899,1024640014.6250113
3054,2018-09-18 21:30:00,182681062.06136268,-9168124.733097602,441649.535880364,135339.6993294887,961739129.1747994
3055,2018-09-18 21:45:00,553092772.4817653,-8244916.500126759,-73151.21890603326,-47432.12026916319,1101921128.4602294
3056,2018-09-18 22:00:00,548589546.4726678,-8256140.152002909,-66892.85654139385,-45867.477047470136,1098511380.1694617
3057,2018-09-18 22:15:00,534680794.90830505,-8290805.620735231,-47563.40277219062,-41716.36149751821,1084552447.742082
3058,2018-09-18 22:30:00,494935316.6002911,-8389864.454372954,7670.456987291344,-32859.8080060987,1049883427.3935057
3059,2018-09-18 22:45:00,425522592.737919,-8562860.054074643,104124.24252822505,-34268.47796637678,985965157.0425869
3060,2018-09-18 23:00:00,377767396.8437696,-8681879.139666684,170483.40716826354,-35413.68790058507,941392060.7091851
3061,2018-09-18 23:15:00,-765168.1758089081,-9625314.699174695,696542.3323740311,90073.68206740834,731881448.8677435
3062,2018-09-18 23:30:00,-70558500.55864808,-9799255.432464752,793517.5417492498,71724.79832268698,645076183.1579251
3063,2018-09-18 23:45:00,69722709.23778032,-9449612.142147977,598534.9726571476,-39077.14997460659,652314180.0756757
3064,2018-09-19 00:00:00,-35001225.72669307,-9710614.406488353,744059.300388384,-35481.77904365747,552247015.0879571
3065,2018-09-19 00:15:00,-112844319.4536305,-9904622.780452719,852231.9873892497,-27892.055700858542,484884061.40569687
3066,2018-09-19 00:30:00,-193434982.9907591,-10105478.437522346,964221.7350311104,-22666.550324883683,413015195.12094826
3067,2018-09-19 00:45:00,-262959973.38179818,-10278754.608515644,1060833.264316952,-21054.366429961556,346950098.2336619
3068,2018-09-19 01:00:00,-322968515.95389766,-10428313.47832809,1144221.6756468965,-17593.93827910554,292136606.9309329
3069,2018-09-19 01:15:00,-377183959.74041927,-10563434.92748258,1219561.3812583413,-10737.679787062272,242903640.81526712
3070,2018-09-19 01:30:00,-476351020.68525773,-10810591.516978107,1357371.8343358084,10196.735697378606,178818712.73236507
3071,2018-09-19 01:45:00,-497925969.6760403,-10864361.955194911,1387351.1443949009,8399.261807809056,155122267.48860264
3072,2018-09-19 02:00:00,-474030562.60778576,-10804804.884584023,1354140.005020626,-6419.601365508908,152982278.942042
3073,2018-09-19 02:15:00,-494944885.0410133,-10856929.356178991,1383202.4163975928,-5936.028899491421,133304378.90709844
3074,2018-09-19 02:30:00,-507868421.09727544,-10889138.618439531,1401161.1140970662,-4866.29740072165,123801379.95839
3075,2018-09-19 02:45:00,-523502293.76933444,-10928103.364809142,1422887.2991955883,-1423.366851889787,109859057.40158457
3076,2018-09-19 03:00:00,-539075536.8027227,-10966916.498478578,1444528.1322970118,-386.44028456925946,94228090.96005614
3077,2018-09-19 03:15:00,-542863717.3599445,-10976357.815322,1449792.3475399967,208.63423758251,92156958.78856109
3078,2018-09-19 03:30:00,-571057772.2857057,-11046625.106462808,1488969.844433224,-661.2079754252829,70371114.01968579
3079,2018-09-19 03:45:00,-572646200.6569735,-11050584.03258796,1491177.344677404,-39.51255074029616,68969685.29862061
3080,2018-09-19 04:00:00,-554455837.1140252,-11005248.446959876,1465900.150122521,-692.1098071361411,80571453.77630278
3081,2018-09-19 04:15:00,-557641414.8851384,-11013188.256160118,1470327.7707590119,1374.0622697357396,77617306.08112638
3082,2018-09-19 04:30:00,-556051446.2390816,-11009225.624840727,1468118.416873772,1433.8187569380439,78866905.4421487
3083,2018-09-19 04:45:00,-549413439.0026867,-10992681.885830626,1458894.439739238,1654.894750754154,85662363.895251
3084,2018-09-19 05:00:00,-556559968.5080557,-11010493.504506906,1468826.1134810725,4124.933791201155,87960591.8434702
3085,2018-09-19 05:15:00,-548183616.4590036,-10989617.508362157,1457186.9814199419,5067.788707391309,97422968.01313888
3086,2018-09-19 05:30:00,-504657429.5751714,-10881136.427588016,1396700.283765174,-2695.7332484495164,127729236.20684873
3087,2018-09-19 05:45:00,-486460916.08947223,-10835785.395339184,1371414.262796084,-3613.7189846521887,145875846.24532962
3088,2018-09-19 06:00:00,-459707628.7960559,-10769107.961115565,1334236.7850998961,-7175.285594329609,168942156.5641618
3089,2018-09-19 06:15:00,-429277955.6740638,-10693268.03245015,1291950.858050382,-10195.065596859575,196557250.09330395
3090,2018-09-19 06:30:00,-411165366.7654424,-10648126.637871685,1266782.5026370515,-8990.13593928977,212911691.4914706
3091,2018-09-19 06:45:00,-377824528.97698015,-10565031.67669355,1220452.132453333,-9739.03109025701,246357168.2788844
3092,2018-09-19 07:00:00,-354506273.6562038,-10506915.238280077,1188047.7629084294,-13545.296421853836,267766151.9277357
3093,2018-09-19 07:15:00,-419820613.44899935,-10669704.866520172,1278824.6882056135,24898.19599706694,255297411.72557464
3094,2018-09-19 07:30:00,-404665667.5438407,-10631935.015564082,1257766.8200522575,27160.03774126736,271301785.80179054
3095,2018-09-19 07:45:00,-270414974.8625117,-10297333.972996484,1071191.3662411226,-24029.18558954369,338073072.3849203
3096,2018-09-19 08:00:00,-247457059.5916658,-10240116.563979391,1039289.7916772569,-23046.045877555694,361780526.2525548
3097,2018-09-19 08:15:00,-229426336.34504035,-10195178.299427208,1014233.202349385,-25732.526515622063,378997792.0007781
3098,2018-09-19 08:30:00,-214181166.4320354,-10157183.510408457,993049.779176912,-23575.143523327944,395825929.67020714
3099,2018-09-19 08:45:00,-199157497.8626947,-10119741.326203287,972175.4034961736,-19139.47941930192,408264973.88833016
3100,2018-09-19 09:00:00,-316339787.94059825,-10411804.48410947,1135035.9435362036,38011.40617776962,363645840.1090629
3101,2018-09-19 09:15:00,-283134424.62460494,-10329050.782580232,1088901.7522539597,53925.23100030536,407679774.6288983
3102,2018-09-19 09:30:00,-77237853.4724447,-9815885.76305595,802763.3863556595,-8442.326369682465,522767995.17383456
3103,2018-09-19 09:45:00,-8478038.94856959,-9644517.706147928,707217.5282151415,-5226.64695554218,585851998.4946631
3104,2018-09-19 10:00:00,51473949.10532425,-9495103.08200092,623914.8911520771,6916.778989029616,649259234.4271371
3105,2018-09-19 10:15:00,118439097.66555516,-9328207.05772501,530861.1774170622,6284.261164964269,708940090.0744383
3106,2018-09-19 10:30:00,144957910.75699222,-9262115.683365542,494013.25258922245,9950.912538627363,727030971.8810638
3107,2018-09-19 10:45:00,159040196.8166303,-9227017.72641014,474442.6656045324,5869.151063721456,741555759.3637276
3108,2018-09-19 11:00:00,162156885.6722429,-9219250.048128864,470111.75380493456,5661.6365082838465,742842587.0602429
3109,2018-09-19 11:15:00,-83184806.79771978,-9830733.514058791,811084.4444336108,115870.87641133425,643041144.2084522
3110,2018-09-19 11:30:00,-74678899.75633922,-9809533.50115848,799262.8262086863,111515.49964706445,644446551.8501184
3111,2018-09-19 11:45:00,186011035.56235,-9159801.082110561,436969.4497590481,15793.535079213554,763683400.2282819
3112,2018-09-19 12:00:00,185521355.11068806,-9161021.712089643,437650.3492191898,16897.87561291942,764880156.5767915
3113,2018-09-19 12:15:00,204272192.22793615,-9114289.494949095,411594.7924432053,17724.485034666544,783589816.3822426
3114,2018-09-19 12:30:00,181003144.49444976,-9172280.716899842,443925.17401037517,9423.737897447865,759609035.6779168
3115,2018-09-19 12:45:00,225216604.28046036,-9062087.818625474,382485.72763950436,7092.691209473229,805602148.6597222
3116,2018-09-19 13:00:00,221498662.99886417,-9071353.998197544,387652.1876444057,6985.34149850449,800016532.599308
3117,2018-09-19 13:15:00,-40625031.4052136,-9724661.398074718,751941.5033659309,110327.41831623751,683681013.0416144
3118,2018-09-19 13:30:00,-55544265.174396455,-9761844.88597928,772674.2303660513,113215.45748896568,670751556.6544358
3119,2018-09-19 13:45:00,226930606.98420644,-9057814.38256572,380100.35352865676,-589.1865413316511,803647553.9046004
3120,2018-09-19 14:00:00,265648633.35105142,-8961316.456660382,326294.6734017378,-8549.423374487116,840704513.0756714
3121,2018-09-19 14:15:00,269141153.63874435,-8952612.505620977,321442.32894969656,-6160.961965097996,847329890.792348
3122,2018-09-19 14:30:00,282472956.933555,-8919385.807238147,302916.48339762085,-6757.20795335268,859495643.3633329
3123,2018-09-19 14:45:00,308570689.65387625,-8854341.083995864,266647.51351832325,-15465.762883087453,880996023.5597029
3124,2018-09-19 15:00:00,329801478.91064435,-8801428.804002563,237147.35653389303,-11831.31534903831,900252124.9347098
3125,2018-09-19 15:15:00,62876934.620109916,-9466705.676855342,608117.4518402196,112201.81730777294,793629729.262266
3126,2018-09-19 15:30:00,56037189.6744146,-9483754.267775137,617626.2544019134,121787.03818187711,797749774.289114
3127,2018-09-19 15:45:00,342056182.5877423,-8770887.03003338,220119.2984626326,-10237.98935508931,912117563.9274037
3128,2018-09-19 16:00:00,307046905.8965269,-8858140.291248908,268768.2987922711,-9288.030121243452,874976132.8955549
3129,2018-09-19 16:15:00,303517654.8667106,-8866934.861529065,273669.60052003013,-15260.142794305639,868390027.8706063
3130,2018-09-19 16:30:00,315774062.58655006,-8836388.299510827,256637.99599425882,-16235.264116979612,881018598.0598071
3131,2018-09-19 16:45:00,340333784.7461544,-8775178.43755752,222509.88805083977,-16333.614073899149,906832599.9622117
3132,2018-09-19 17:00:00,333002749.1772863,-8793448.579217982,232695.05351844028,-19912.481303321943,903426205.0609529
3133,2018-09-19 17:15:00,48971407.94812522,-9501360.763758406,627437.2130318146,106361.9720024546,789178534.9471456
3134,2018-09-19 17:30:00,33724307.12224668,-9539360.377203338,648623.3549290779,104116.17408600528,773786852.4322813
3135,2018-09-19 17:45:00,298503149.07657933,-8879429.895672003,280632.0705311838,-26392.210633361603,867847362.8222803
3136,2018-09-19 18:00:00,296957522.798263,-8883280.476994647,282776.4363732588,-33432.599754297036,865057704.0670495
3137,2018-09-19 18:15:00,301842135.7946216,-8871104.935749453,275985.13109619444,-41597.13968899686,868068382.2150848
3138,2018-09-19 18:30:00,250782808.43649417,-8998471.742371762,347176.45944921975,554470.5989909214,877645042.0326954
3139,2018-09-19 18:45:00,121212877.38608338,-9321312.242145998,527045.3266111251,106348.09680853851,712588961.1799835
3140,2018-09-19 19:00:00,214960823.34337443,-9087640.96708522,396721.31587862433,-25786.398751236662,789204770.3486233
3141,2018-09-19 19:15:00,336826453.18910503,-8783915.926035568,227375.28742369203,-33173.21372536962,904848069.1122844
3142,2018-09-19 19:30:00,131538725.60156043,-9295581.029421497,512705.63131908193,113082.81988029707,888214797.4075179
3143,2018-09-19 19:45:00,181060487.95704705,-9172161.19911852,443896.077161427,124038.10710586599,945264019.1682466
3144,2018-09-19 20:00:00,565772131.1448035,-8213315.2519917935,-90771.81342543835,-50831.847663546694,1112467745.6290207
3145,2018-09-19 20:15:00,565604732.5737045,-8213732.146709815,-90539.85747592573,-52501.33575144649,1110413277.4809792
3146,2018-09-19 20:30:00,592059341.1286914,-8147799.242677121,-127302.0198893693,-55118.75021246736,1136038616.8703787
3147,2018-09-19 20:45:00,603894392.1333575,-8118303.641733689,-143746.31240163723,-52319.475911157024,1146174393.941759
3148,2018-09-19 21:00:00,216288858.29931575,-9084368.256059803,394956.53273063025,152453.95272130755,1010817602.084569
3149,2018-09-19 21:15:00,207874555.36275458,-9105337.520327022,406645.5578008971,144981.79802733852,994713818.0128863
3150,2018-09-19 21:30:00,603146647.493683,-8120168.35506398,-142704.7858549362,-47371.0740692056,1144597893.9947085
3151,2018-09-19 21:45:00,611709028.6365219,-8098827.9736644495,-154604.08568930137,-49560.20530002141,1151103974.280921
3152,2018-09-19 22:00:00,600286970.010575,-8127297.422457558,-138726.7960808739,-38131.09598214235,1143844953.7257078
3153,2018-09-19 22:15:00,572902063.9530662,-8195547.608908318,-100674.70216902003,-41594.85097217801,1115776411.7049232
3154,2018-09-19 22:30:00,538334899.9649447,-8281699.562512445,-52638.94086573983,-36748.8589000386,1090732042.368267
3155,2018-09-19 22:45:00,489029281.73749536,-8404582.049219405,15873.184222763191,-41314.16945816749,1042074803.7400244
3156,2018-09-19 23:00:00,432509994.06209165,-8545444.514547791,94412.5487950835,-38986.94769690939,987955078.665028
3157,2018-09-19 23:15:00,32036869.214867774,-9543564.370705225,650964.6360995227,96926.01278943407,765101274.1677718
3158,2018-09-19 23:30:00,-26848166.57636316,-9690330.313949151,732807.328295853,135633.21542773914,760270316.6789224
3159,2018-09-19 23:45:00,-106998980.9005115,-9890074.155222094,844151.9808748001,66366.65804907263,604880827.8332003
3160,2018-09-20 00:00:00,2941159.462001014,-9616052.800147206,691338.3895616571,-28001.860919448744,595586917.1886809
3161,2018-09-20 00:15:00,-91556283.22782332,-9851567.127185712,822650.7589289302,-27513.728741751453,504441603.93874484
3162,2018-09-20 00:30:00,-170023350.23035577,-10047129.351477237,931687.7683261434,-26093.665889017608,431956818.97641176
3163,2018-09-20 00:45:00,-238752545.06094787,-10218421.76299562,1027192.5250064725,-25827.808233057163,370652130.7955304
3164,2018-09-20 01:00:00,-301408132.4759249,-10374577.798147041,1114259.2100968754,-22642.047303136238,312354843.2801281
3165,2018-09-20 01:15:00,-351825113.8417912,-10500232.049269987,1184319.8983712972,-18142.771218403643,264874913.20730883
3166,2018-09-20 01:30:00,-400853179.40358543,-10622425.298862224,1252451.7987239987,-10850.442408656392,221453465.72318572
3167,2018-09-20 01:45:00,-425597311.8580206,-10684094.195446298,1286834.8767232392,-12894.799766521899,196504713.92613515
3168,2018-09-20 02:00:00,-500880774.1204654,-10871725.533319699,1391455.7171190942,5608.689502985054,149965715.33954364
3169,2018-09-20 02:15:00,-520444090.10816693,-10920482.297262829,1418639.4599894178,2942.879386208668,127561819.63681
3170,2018-09-20 02:30:00,-498435271.83976316,-10865627.849451814,1388051.4237724612,-8237.228113782612,131320908.8727222
3171,2018-09-20 02:45:00,-517089649.1062503,-10912120.109155217,1413973.9090469896,-6838.166879315525,113752914.47228734
3172,2018-09-20 03:00:00,-526321467.28750473,-10935128.249166435,1426801.960722466,-7410.750208014076,105583132.79578418
3173,2018-09-20 03:15:00,-536296626.3260077,-10959989.61843131,1440664.2951416385,-5190.942560859623,97122893.66833603
3174,2018-09-20 03:30:00,-543640539.2683275,-10978293.083728794,1450870.0815092914,-3487.752303724319,90857220.6704272
3175,2018-09-20 03:45:00,-548996424.127189,-10991641.494031515,1458312.622693221,-3387.7917658167516,85330087.3925702
3176,2018-09-20 04:00:00,-549494672.5806876,-10992884.09262324,1459006.7755951697,471.52337942689877,85734281.61096948
3177,2018-09-20 04:15:00,-543241069.1006678,-10977300.80135885,1450322.2274534905,11702.957709983415,92556750.70547733
3178,2018-09-20 04:30:00,-542080062.4532686,-10974405.796827985,1448705.7404895672,5034.122867126255,92681637.35622507
3179,2018-09-20 04:45:00,-531555461.93741226,-10948173.436162064,1434076.34304625,-4617.670323302509,102232809.16914669
3180,2018-09-20 05:00:00,-502504014.3459741,-10875768.714863567,1393706.1784159148,-6218.935999861947,128679608.16929069
3181,2018-09-20 05:15:00,-528507221.25853515,-10940577.985275488,1429844.0685691668,3345.0129213614077,119678094.48754528
3182,2018-09-20 05:30:00,-522314287.3084762,-10925143.45289144,1421238.4507430424,3594.7815853603324,127996448.55853765
3183,2018-09-20 05:45:00,-465949879.4284741,-10784664.678128326,1342909.291064023,-10163.651861396553,163248892.58872533
3184,2018-09-20 06:00:00,-445974184.38244605,-10734879.256490422,1315150.5995913066,-12098.959312264216,180133200.12505716
3185,2018-09-20 06:15:00,-419157172.0521751,-10668043.339416545,1277885.2922622105,-13880.67128902323,205481083.51017573
3186,2018-09-20 06:30:00,-410465377.8942134,-10646380.66768643,1265806.7326368883,-15338.734276493373,212265809.23265132
3187,2018-09-20 06:45:00,-392161666.0906669,-10600762.382927211,1240371.5738194624,-16688.944796670774,230038654.70863685
3188,2018-09-20 07:00:00,-365133564.30734044,-10533400.374729728,1202812.9453764695,-18423.788667275305,254495780.87298352
3189,2018-09-20 07:15:00,-344823481.79212344,-10482781.73907393,1174589.9579367142,-19303.237168106276,273313092.79533964
3190,2018-09-20 07:30:00,-410230639.7563955,-10645803.302752864,1265497.2054543528,21702.657743159674,262008988.2209292
3191,2018-09-20 07:45:00,-382631549.9471,-10577019.8618123,1227148.699654965,27619.844573297018,295341576.42609817
3192,2018-09-20 08:00:00,-232666348.1378992,-10203253.470258664,1018735.8221238019,-25514.187720671882,373390245.9464653
3193,2018-09-20 08:15:00,-199760354.52688316,-10121242.151244702,973009.4870877395,-27094.332514921272,404125346.1156777
3194,2018-09-20 08:30:00,-153287464.81844026,-10005417.981413877,908430.0857273849,-30102.93340670566,448788248.696428
3195,2018-09-20 08:45:00,-100027323.38093436,-9872678.201880705,834419.5366385134,-32756.681520505677,497571046.49386466
3196,2018-09-20 09:00:00,-231771739.1632393,-10201039.260065516,1017526.1369545666,49085.207832938475,469637601.8338068
3197,2018-09-20 09:15:00,-183498760.54966334,-10080732.408200867,950453.3071438386,63297.27467212412,533469419.41470873
3198,2018-09-20 09:30:00,84261526.27612245,-9413378.336682808,578334.3543131154,-34204.318335629214,669091835.9271665
